Genome	KO	DRAMPresent	METABOLICPresent	METABOLICHitCount	PresencePattern
TRUNC_050	K14371	false	true	3	METABOLIC only
TRUNC_050	K14373	false	true	2	METABOLIC only
TRUNC_050	K14652	true	true	1	Both
TRUNC_050	K14682	true	true	1	Both
TRUNC_050	K15753	false	true	1	METABOLIC only
TRUNC_050	K15988	false	true	3	METABOLIC only
TRUNC_050	K16000	false	true	3	METABOLIC only
TRUNC_050	K16001	false	true	3	METABOLIC only
TRUNC_050	K16002	false	true	3	METABOLIC only
TRUNC_050	K16003	false	true	3	METABOLIC only
TRUNC_050	K16007	false	true	3	METABOLIC only
TRUNC_050	K17103	true	true	1	Both
TRUNC_050	K17218	true	false	0	DRAM only
TRUNC_050	K17725	false	true	1	METABOLIC only
TRUNC_050	K18800	true	true	1	Both
TRUNC_050	K19221	true	true	1	Both
TRUNC_050	K19650	false	true	1	METABOLIC only
TRUNC_050	K19858	false	true	1	METABOLIC only
TRUNC_050	K20981	false	true	2	METABOLIC only
TRUNC_050	K21221	false	true	3	METABOLIC only
TRUNC_050	K21225	false	true	1	METABOLIC only
TRUNC_050	K21254	false	true	2	METABOLIC only
TRUNC_050	K21271	false	true	1	METABOLIC only
TRUNC_050	K22572	false	true	1	METABOLIC only
TRUNC_050	K23163	true	true	1	Both
TRUNC_050	K24528	false	true	3	METABOLIC only
TRUNC_050	K24555	false	true	3	METABOLIC only
TRUNC_050	K24557	false	true	3	METABOLIC only
TRUNC_050	K24558	false	true	3	METABOLIC only
TRUNC_050	K24559	false	true	3	METABOLIC only
TRUNC_050	K24560	false	true	3	METABOLIC only
TRUNC_050	K24561	false	true	3	METABOLIC only
TRUNC_050	K24562	false	true	3	METABOLIC only
TRUNC_050	K24566	false	true	3	METABOLIC only
TRUNC_050	K24567	false	true	3	METABOLIC only
TRUNC_050	K24568	false	true	3	METABOLIC only
TRUNC_050	K24569	false	true	3	METABOLIC only
TRUNC_070	K00012	true	true	1	Both
TRUNC_070	K00013	true	true	1	Both
TRUNC_070	K00018	true	true	1	Both
TRUNC_070	K00024	true	true	1	Both
TRUNC_070	K00031	true	true	1	Both
TRUNC_070	K00033	true	true	1	Both
TRUNC_070	K00036	true	true	1	Both
TRUNC_070	K00052	true	true	1	Both
TRUNC_070	K00053	true	true	1	Both
TRUNC_070	K00055	true	true	1	Both
TRUNC_070	K00059	true	true	1	Both
TRUNC_070	K00088	true	true	1	Both
TRUNC_070	K00097	true	true	1	Both
TRUNC_070	K00099	true	true	1	Both
TRUNC_070	K00121	true	true	1	Both
TRUNC_070	K00133	true	true	1	Both
TRUNC_070	K00134	true	true	1	Both
TRUNC_070	K00145	true	true	1	Both
TRUNC_070	K00147	true	true	1	Both
TRUNC_070	K00163	true	true	1	Both
TRUNC_070	K00208	true	true	1	Both
TRUNC_070	K00215	true	true	1	Both
TRUNC_070	K00239	true	true	1	Both
TRUNC_070	K00241	true	true	1	Both
TRUNC_070	K00242	true	true	1	Both
TRUNC_070	K00254	true	true	1	Both
TRUNC_070	K00282	true	true	1	Both
TRUNC_070	K00283	true	true	1	Both
TRUNC_070	K00286	true	true	1	Both
TRUNC_070	K00287	true	true	1	Both
TRUNC_070	K00297	true	true	1	Both
TRUNC_070	K00368	true	true	1	Both
TRUNC_070	K00380	true	true	1	Both
TRUNC_070	K00381	true	true	1	Both
TRUNC_070	K00382	true	true	2	Both
TRUNC_070	K00390	true	true	1	Both
TRUNC_070	K00529	false	true	1	METABOLIC only
TRUNC_070	K00537	true	true	1	Both
TRUNC_070	K00549	true	true	1	Both
TRUNC_070	K00560	true	true	1	Both
TRUNC_070	K00568	true	true	1	Both
TRUNC_070	K00600	true	true	1	Both
TRUNC_070	K00602	true	true	1	Both
TRUNC_070	K00605	true	true	1	Both
TRUNC_070	K00606	true	true	1	Both
TRUNC_070	K00609	true	true	1	Both
TRUNC_070	K00611	true	true	1	Both
TRUNC_070	K00615	true	true	1	Both
TRUNC_070	K00620	true	true	1	Both
TRUNC_070	K00625	false	true	1	METABOLIC only
TRUNC_070	K00626	true	true	1	Both
TRUNC_070	K00627	true	true	1	Both
TRUNC_070	K00632	true	true	1	Both
TRUNC_070	K00640	true	true	2	Both
TRUNC_070	K00641	true	true	1	Both
TRUNC_070	K00645	true	true	1	Both
TRUNC_070	K00648	true	true	1	Both
TRUNC_070	K00652	true	true	1	Both
TRUNC_070	K00674	true	true	1	Both
TRUNC_070	K00688	true	true	2	Both
TRUNC_070	K00703	true	true	1	Both
TRUNC_070	K00762	true	true	1	Both
TRUNC_070	K00764	true	true	1	Both
TRUNC_070	K00765	true	true	1	Both
TRUNC_070	K00766	true	true	1	Both
TRUNC_070	K00789	true	true	1	Both
TRUNC_070	K00795	true	true	1	Both
TRUNC_070	K00797	true	true	1	Both
TRUNC_070	K00800	true	true	1	Both
TRUNC_070	K00817	true	true	2	Both
TRUNC_070	K00820	true	true	1	Both
TRUNC_070	K00821	true	true	1	Both
TRUNC_070	K00830	true	true	1	Both
TRUNC_070	K00831	true	true	1	Both
TRUNC_070	K00833	true	true	1	Both
TRUNC_070	K00845	true	true	1	Both
TRUNC_070	K00859	true	true	1	Both
TRUNC_070	K00873	true	true	1	Both
TRUNC_070	K00891	true	true	1	Both
TRUNC_070	K00912	true	true	1	Both
TRUNC_070	K00919	true	true	1	Both
TRUNC_070	K00927	true	true	1	Both
TRUNC_070	K00931	true	true	1	Both
TRUNC_070	K00939	true	true	1	Both
TRUNC_070	K00940	true	true	1	Both
TRUNC_070	K00942	true	true	1	Both
TRUNC_070	K00943	true	true	1	Both
TRUNC_070	K00948	true	true	1	Both
TRUNC_070	K00950	true	true	1	Both
TRUNC_070	K00956	true	true	1	Both
TRUNC_070	K00957	true	true	1	Both
TRUNC_070	K00963	true	true	1	Both
TRUNC_070	K00969	true	true	1	Both
TRUNC_070	K00973	true	true	1	Both
TRUNC_070	K00979	true	true	1	Both
TRUNC_070	K00981	true	true	1	Both
TRUNC_070	K00991	true	true	1	Both
TRUNC_070	K01012	true	true	1	Both
TRUNC_070	K01046	true	true	1	Both
TRUNC_070	K01057	true	true	1	Both
TRUNC_070	K01070	true	true	1	Both
TRUNC_070	K01092	true	true	2	Both
TRUNC_070	K01251	true	true	1	Both
TRUNC_070	K01439	true	true	1	Both
TRUNC_070	K01465	true	true	1	Both
TRUNC_070	K01480	true	true	1	Both
TRUNC_070	K01491	true	true	1	Both
TRUNC_070	K01496	true	true	1	Both
TRUNC_070	K01520	true	true	1	Both
TRUNC_070	K01523	true	true	1	Both
TRUNC_070	K01581	true	true	1	Both
TRUNC_070	K01586	true	true	2	Both
TRUNC_070	K01588	true	true	1	Both
TRUNC_070	K01589	true	true	1	Both
TRUNC_070	K01591	true	true	1	Both
TRUNC_070	K01595	true	true	1	Both
TRUNC_070	K01609	true	true	1	Both
TRUNC_070	K01611	true	true	1	Both
TRUNC_070	K01613	true	true	1	Both
TRUNC_070	K01624	true	true	1	Both
TRUNC_070	K01626	true	true	1	Both
TRUNC_070	K01633	true	true	1	Both
TRUNC_070	K01649	true	true	1	Both
TRUNC_070	K01652	true	true	1	Both
TRUNC_070	K01653	true	true	1	Both
TRUNC_070	K01658	true	true	1	Both
TRUNC_070	K01662	true	true	1	Both
TRUNC_070	K01679	true	true	1	Both
TRUNC_070	K01687	true	true	1	Both
TRUNC_070	K01689	true	true	1	Both
TRUNC_070	K01693	true	true	1	Both
TRUNC_070	K01695	true	true	1	Both
TRUNC_070	K01696	true	true	1	Both
TRUNC_070	K01698	true	true	1	Both
TRUNC_070	K01703	true	true	1	Both
TRUNC_070	K01704	true	true	1	Both
TRUNC_070	K01710	true	true	1	Both
TRUNC_070	K01719	true	true	1	Both
TRUNC_070	K01735	true	true	1	Both
TRUNC_070	K01737	true	true	1	Both
TRUNC_070	K01749	true	true	1	Both
TRUNC_070	K01754	true	true	1	Both
TRUNC_070	K01756	true	true	1	Both
TRUNC_070	K01770	true	true	1	Both
TRUNC_070	K01772	true	true	1	Both
TRUNC_070	K01784	true	true	1	Both
TRUNC_070	K01790	true	true	1	Both
TRUNC_070	K01807	true	true	1	Both
TRUNC_070	K01810	true	true	1	Both
TRUNC_070	K01814	true	true	1	Both
TRUNC_070	K01817	true	true	1	Both
TRUNC_070	K01821	true	true	1	Both
TRUNC_070	K01845	true	true	1	Both
TRUNC_070	K01897	true	true	1	Both
TRUNC_070	K01902	true	true	2	Both
TRUNC_070	K01903	true	true	2	Both
TRUNC_070	K01920	true	true	1	Both
TRUNC_070	K01923	true	true	1	Both
TRUNC_070	K01933	true	true	1	Both
TRUNC_070	K01935	true	true	1	Both
TRUNC_070	K01937	true	true	1	Both
TRUNC_070	K01939	true	true	1	Both
TRUNC_070	K01940	true	true	1	Both
TRUNC_070	K01945	true	true	1	Both
TRUNC_070	K01951	true	true	1	Both
TRUNC_070	K01952	true	true	1	Both
TRUNC_070	K01955	true	true	1	Both
TRUNC_070	K01956	true	true	1	Both
TRUNC_070	K01961	true	true	1	Both
TRUNC_070	K01963	true	true	1	Both
TRUNC_070	K02045	true	true	1	Both
TRUNC_070	K02046	true	true	1	Both
TRUNC_070	K02047	true	true	1	Both
TRUNC_070	K02078	true	true	4	Both
TRUNC_070	K02108	true	true	1	Both
TRUNC_070	K02109	true	true	1	Both
TRUNC_070	K02111	true	true	1	Both
TRUNC_070	K02112	true	true	1	Both
TRUNC_070	K02113	true	true	1	Both
TRUNC_070	K02114	true	true	1	Both
TRUNC_070	K02115	true	true	1	Both
TRUNC_070	K02160	true	true	1	Both
TRUNC_070	K02169	true	true	1	Both
TRUNC_070	K02170	true	true	1	Both
TRUNC_070	K02204	true	true	1	Both
TRUNC_070	K02230	true	true	1	Both
TRUNC_070	K02305	true	true	1	Both
TRUNC_070	K02372	true	true	1	Both
TRUNC_070	K02496	true	true	1	Both
TRUNC_070	K02500	true	true	1	Both
TRUNC_070	K02501	true	true	1	Both
TRUNC_070	K02502	true	true	1	Both
TRUNC_070	K03179	true	true	1	Both
TRUNC_070	K03181	true	true	1	Both
TRUNC_070	K03182	true	true	1	Both
TRUNC_070	K03183	true	true	1	Both
TRUNC_070	K03185	true	true	1	Both
TRUNC_070	K03186	true	true	1	Both
TRUNC_070	K03474	true	true	1	Both
TRUNC_070	K03517	true	true	1	Both
TRUNC_070	K03525	true	true	1	Both
TRUNC_070	K03526	true	true	1	Both
TRUNC_070	K03527	true	true	1	Both
TRUNC_070	K03585	false	true	2	METABOLIC only
TRUNC_070	K03644	true	true	1	Both
TRUNC_070	K03786	true	true	1	Both
TRUNC_070	K03787	true	true	1	Both
TRUNC_070	K03801	true	true	1	Both
TRUNC_070	K04042	true	true	1	Both
TRUNC_070	K04517	true	true	1	Both
TRUNC_070	K04518	false	true	1	METABOLIC only
TRUNC_070	K04561	true	true	1	Both
TRUNC_070	K05810	true	true	1	Both
TRUNC_070	K06134	true	true	1	Both
TRUNC_070	K06445	true	true	1	Both
TRUNC_070	K07516	true	true	1	Both
TRUNC_070	K07637	true	true	1	Both
TRUNC_070	K07660	true	true	1	Both
TRUNC_070	K08310	true	true	1	Both
TRUNC_070	K08691	true	true	1	Both
TRUNC_070	K08692	true	true	1	Both
TRUNC_070	K08973	true	true	1	Both
TRUNC_070	K09007	true	true	1	Both
TRUNC_070	K09458	true	true	1	Both
TRUNC_070	K09460	false	true	4	METABOLIC only
TRUNC_070	K09903	true	true	1	Both
TRUNC_070	K10945	true	false	0	DRAM only
TRUNC_070	K10946	true	false	0	DRAM only
TRUNC_070	K10961	false	true	1	METABOLIC only
TRUNC_070	K10966	false	true	1	METABOLIC only
TRUNC_070	K11175	true	true	1	Both
TRUNC_070	K11529	true	true	1	Both
TRUNC_070	K11754	true	true	1	Both
TRUNC_070	K12340	true	true	1	Both
TRUNC_070	K12630	false	true	1	METABOLIC only
TRUNC_070	K12634	false	true	2	METABOLIC only
TRUNC_070	K12901	false	true	1	METABOLIC only
TRUNC_070	K13038	true	true	1	Both
TRUNC_070	K13788	true	true	1	Both
TRUNC_070	K13789	false	true	1	METABOLIC only
TRUNC_070	K13829	false	true	1	METABOLIC only
TRUNC_070	K14067	true	true	1	Both
TRUNC_070	K14170	true	true	1	Both
TRUNC_070	K14245	false	true	2	METABOLIC only
TRUNC_070	K14246	false	true	2	METABOLIC only
TRUNC_070	K14267	true	true	1	Both
TRUNC_070	K14371	false	true	3	METABOLIC only
TRUNC_070	K14373	false	true	2	METABOLIC only
TRUNC_070	K14652	true	true	1	Both
TRUNC_070	K14682	true	true	1	Both
TRUNC_070	K15753	false	true	1	METABOLIC only
TRUNC_070	K15777	true	true	1	Both
TRUNC_070	K15988	false	true	3	METABOLIC only
TRUNC_070	K16000	false	true	3	METABOLIC only
TRUNC_070	K16001	false	true	3	METABOLIC only
TRUNC_070	K16002	false	true	3	METABOLIC only
TRUNC_070	K16003	false	true	3	METABOLIC only
TRUNC_070	K16007	false	true	3	METABOLIC only
TRUNC_070	K17103	true	true	1	Both
TRUNC_070	K17218	true	false	0	DRAM only
TRUNC_070	K17725	false	true	1	METABOLIC only
TRUNC_070	K18094	true	true	1	Both
TRUNC_070	K18095	true	true	1	Both
TRUNC_070	K18129	true	true	1	Both
TRUNC_070	K18138	true	true	2	Both
TRUNC_070	K18139	true	true	2	Both
TRUNC_070	K18281	false	true	1	METABOLIC only
TRUNC_070	K18800	true	true	1	Both
TRUNC_070	K19221	true	true	1	Both
TRUNC_070	K19222	true	true	1	Both
TRUNC_070	K19650	false	true	1	METABOLIC only
TRUNC_070	K19858	false	true	1	METABOLIC only
TRUNC_070	K20981	false	true	2	METABOLIC only
TRUNC_070	K21071	true	true	1	Both
TRUNC_070	K21221	false	true	3	METABOLIC only
TRUNC_070	K21225	false	true	2	METABOLIC only
TRUNC_070	K21254	false	true	2	METABOLIC only
TRUNC_070	K21271	false	true	1	METABOLIC only
TRUNC_070	K22323	false	true	1	METABOLIC only
TRUNC_070	K22572	false	true	1	METABOLIC only
TRUNC_070	K22798	false	true	1	METABOLIC only
TRUNC_070	K23163	true	true	1	Both
TRUNC_070	K23646	false	true	1	METABOLIC only
TRUNC_070	K24528	false	true	3	METABOLIC only
TRUNC_070	K24555	false	true	3	METABOLIC only
TRUNC_070	K24557	false	true	3	METABOLIC only
TRUNC_070	K24558	false	true	3	METABOLIC only
TRUNC_070	K24559	false	true	3	METABOLIC only
TRUNC_070	K24560	false	true	3	METABOLIC only
TRUNC_070	K24561	false	true	3	METABOLIC only
TRUNC_070	K24562	false	true	3	METABOLIC only
TRUNC_070	K24566	false	true	3	METABOLIC only
TRUNC_070	K24567	false	true	3	METABOLIC only
TRUNC_070	K24568	false	true	3	METABOLIC only
TRUNC_070	K24569	false	true	3	METABOLIC only
TRUNC_090	K00003	true	true	1	Both
TRUNC_090	K00012	true	true	1	Both
TRUNC_090	K00013	true	true	1	Both
TRUNC_090	K00014	true	true	1	Both
TRUNC_090	K00018	true	true	1	Both
TRUNC_090	K00024	true	true	1	Both
TRUNC_090	K00031	true	true	1	Both
TRUNC_090	K00033	true	true	1	Both
TRUNC_090	K00036	true	true	1	Both
TRUNC_090	K00052	true	true	1	Both
TRUNC_090	K00053	true	true	1	Both
TRUNC_090	K00055	true	true	1	Both
TRUNC_090	K00059	true	true	1	Both
TRUNC_090	K00067	true	true	1	Both
TRUNC_090	K00088	true	true	1	Both
TRUNC_090	K00097	true	true	1	Both
TRUNC_090	K00099	true	true	1	Both
TRUNC_090	K00121	true	true	1	Both
TRUNC_090	K00133	true	true	1	Both
TRUNC_090	K00134	true	true	1	Both
TRUNC_090	K00145	true	true	1	Both
TRUNC_090	K00147	true	true	1	Both
TRUNC_090	K00163	true	true	1	Both
TRUNC_090	K00164	true	true	1	Both
TRUNC_090	K00208	true	true	1	Both
TRUNC_090	K00215	true	true	1	Both
TRUNC_090	K00228	true	true	1	Both
TRUNC_090	K00239	true	true	1	Both
TRUNC_090	K00240	true	true	1	Both
TRUNC_090	K00241	true	true	1	Both
TRUNC_090	K00242	true	true	1	Both
TRUNC_090	K00254	true	true	1	Both
TRUNC_090	K00278	true	true	1	Both
TRUNC_090	K00282	true	true	1	Both
TRUNC_090	K00283	true	true	1	Both
TRUNC_090	K00286	true	true	1	Both
TRUNC_090	K00287	true	true	1	Both
TRUNC_090	K00297	true	true	1	Both
TRUNC_090	K00330	true	true	1	Both
TRUNC_090	K00331	true	true	1	Both
TRUNC_090	K00332	true	true	1	Both
TRUNC_090	K00333	true	true	1	Both
TRUNC_090	K00334	true	true	1	Both
TRUNC_090	K00335	true	true	1	Both
TRUNC_090	K00336	true	true	1	Both
TRUNC_090	K00337	true	true	1	Both
TRUNC_090	K00338	true	true	1	Both
TRUNC_090	K00339	true	true	1	Both
TRUNC_090	K00340	true	true	1	Both
TRUNC_090	K00341	true	true	1	Both
TRUNC_090	K00342	true	true	1	Both
TRUNC_090	K00343	true	true	1	Both
TRUNC_090	K00368	true	true	1	Both
TRUNC_090	K00380	true	true	1	Both
TRUNC_090	K00381	true	true	1	Both
TRUNC_090	K00382	true	true	2	Both
TRUNC_090	K00390	true	true	1	Both
TRUNC_090	K00525	true	true	1	Both
TRUNC_090	K00526	true	true	1	Both
TRUNC_090	K00529	false	true	1	METABOLIC only
TRUNC_090	K00537	true	true	1	Both
TRUNC_090	K00548	true	true	1	Both
TRUNC_090	K00549	true	true	1	Both
TRUNC_090	K00560	true	true	1	Both
TRUNC_090	K00568	true	true	1	Both
TRUNC_090	K00600	true	true	1	Both
TRUNC_090	K00602	true	true	1	Both
TRUNC_090	K00605	true	true	1	Both
TRUNC_090	K00606	true	true	1	Both
TRUNC_090	K00609	true	true	1	Both
TRUNC_090	K00611	true	true	1	Both
TRUNC_090	K00615	true	true	1	Both
TRUNC_090	K00616	true	true	1	Both
TRUNC_090	K00620	true	true	1	Both
TRUNC_090	K00625	false	true	1	METABOLIC only
TRUNC_090	K00626	true	true	1	Both
TRUNC_090	K00627	true	true	1	Both
TRUNC_090	K00632	true	true	1	Both
TRUNC_090	K00640	true	true	2	Both
TRUNC_090	K00641	true	true	1	Both
TRUNC_090	K00645	true	true	1	Both
TRUNC_090	K00648	true	true	1	Both
TRUNC_090	K00652	true	true	1	Both
TRUNC_090	K00655	true	true	1	Both
TRUNC_090	K00658	true	true	1	Both
TRUNC_090	K00674	true	true	1	Both
TRUNC_090	K00688	true	true	2	Both
TRUNC_090	K00700	true	true	1	Both
TRUNC_090	K00703	true	true	1	Both
TRUNC_090	K00762	true	true	1	Both
TRUNC_090	K00764	true	true	1	Both
TRUNC_090	K00765	true	true	1	Both
TRUNC_090	K00766	true	true	1	Both
TRUNC_090	K00767	true	true	1	Both
TRUNC_090	K00789	true	true	1	Both
TRUNC_090	K00795	true	true	1	Both
TRUNC_090	K00797	true	true	1	Both
TRUNC_090	K00800	true	true	1	Both
TRUNC_090	K00817	true	true	2	Both
TRUNC_090	K00820	true	true	1	Both
TRUNC_090	K00821	true	true	1	Both
TRUNC_090	K00826	true	true	1	Both
TRUNC_090	K00830	true	true	1	Both
TRUNC_090	K00831	true	true	1	Both
TRUNC_090	K00833	true	true	1	Both
TRUNC_090	K00845	true	true	1	Both
TRUNC_090	K00859	true	true	1	Both
TRUNC_090	K00873	true	true	1	Both
TRUNC_090	K00891	true	true	1	Both
TRUNC_090	K00912	true	true	1	Both
TRUNC_090	K00919	true	true	1	Both
TRUNC_090	K00925	true	true	1	Both
TRUNC_090	K00927	true	true	1	Both
TRUNC_090	K00928	true	true	1	Both
TRUNC_090	K00930	true	true	1	Both
TRUNC_090	K00931	true	true	1	Both
TRUNC_090	K00939	true	true	1	Both
TRUNC_090	K00940	true	true	1	Both
TRUNC_090	K00942	true	true	1	Both
TRUNC_090	K00943	true	true	1	Both
TRUNC_090	K00948	true	true	1	Both
TRUNC_090	K00950	true	true	1	Both
TRUNC_090	K00954	true	true	1	Both
TRUNC_090	K00956	true	true	1	Both
TRUNC_090	K00957	true	true	1	Both
TRUNC_090	K00963	true	true	1	Both
TRUNC_090	K00969	true	true	1	Both
TRUNC_090	K00973	true	true	1	Both
TRUNC_090	K00975	true	true	1	Both
TRUNC_090	K00979	true	true	1	Both
TRUNC_090	K00981	true	true	1	Both
TRUNC_090	K00991	true	true	1	Both
TRUNC_090	K01007	true	true	1	Both
TRUNC_090	K01012	true	true	1	Both
TRUNC_090	K01046	true	true	1	Both
TRUNC_090	K01057	true	true	1	Both
TRUNC_090	K01070	true	true	1	Both
TRUNC_090	K01092	true	true	2	Both
TRUNC_090	K01251	true	true	1	Both
TRUNC_090	K01439	true	true	1	Both
TRUNC_090	K01465	true	true	1	Both
TRUNC_090	K01480	true	true	1	Both
TRUNC_090	K01491	true	true	1	Both
TRUNC_090	K01496	true	true	1	Both
TRUNC_090	K01520	true	true	1	Both
TRUNC_090	K01523	true	true	1	Both
TRUNC_090	K01581	true	true	1	Both
TRUNC_090	K01586	true	true	2	Both
TRUNC_090	K01588	true	true	1	Both
TRUNC_090	K01589	true	true	1	Both
TRUNC_090	K01591	true	true	1	Both
TRUNC_090	K01595	true	true	1	Both
TRUNC_090	K01601	true	false	0	DRAM only
TRUNC_090	K01602	true	true	1	Both
TRUNC_090	K01609	true	true	1	Both
TRUNC_090	K01611	true	true	1	Both
TRUNC_090	K01613	true	true	1	Both
TRUNC_090	K01624	true	true	1	Both
TRUNC_090	K01626	true	true	1	Both
TRUNC_090	K01633	true	true	1	Both
TRUNC_090	K01647	true	true	1	Both
TRUNC_090	K01649	true	true	1	Both
TRUNC_090	K01652	true	true	1	Both
TRUNC_090	K01653	true	true	1	Both
TRUNC_090	K01657	true	true	1	Both
TRUNC_090	K01658	true	true	1	Both
TRUNC_090	K01662	true	true	1	Both
TRUNC_090	K01679	true	true	1	Both
TRUNC_090	K01687	true	true	1	Both
TRUNC_090	K01689	true	true	1	Both
TRUNC_090	K01693	true	true	1	Both
TRUNC_090	K01695	true	true	1	Both
TRUNC_090	K01696	true	true	1	Both
TRUNC_090	K01698	true	true	1	Both
TRUNC_090	K01703	true	true	1	Both
TRUNC_090	K01704	true	true	1	Both
TRUNC_090	K01710	true	true	1	Both
TRUNC_090	K01714	true	true	1	Both
TRUNC_090	K01719	true	true	1	Both
TRUNC_090	K01733	true	true	1	Both
TRUNC_090	K01735	true	true	1	Both
TRUNC_090	K01736	true	true	1	Both
TRUNC_090	K01737	true	true	1	Both
TRUNC_090	K01749	true	true	1	Both
TRUNC_090	K01754	true	true	1	Both
TRUNC_090	K01755	true	true	1	Both
TRUNC_090	K01756	true	true	1	Both
TRUNC_090	K01770	true	true	1	Both
TRUNC_090	K01772	true	true	1	Both
TRUNC_090	K01778	true	true	1	Both
TRUNC_090	K01783	true	true	1	Both
TRUNC_090	K01784	true	true	1	Both
TRUNC_090	K01790	true	true	1	Both
TRUNC_090	K01803	true	true	1	Both
TRUNC_090	K01807	true	true	1	Both
TRUNC_090	K01810	true	true	1	Both
TRUNC_090	K01814	true	true	1	Both
TRUNC_090	K01817	true	true	1	Both
TRUNC_090	K01821	true	true	1	Both
TRUNC_090	K01834	true	true	2	Both
TRUNC_090	K01845	true	true	1	Both
TRUNC_090	K01885	true	true	1	Both
TRUNC_090	K01895	true	true	1	Both
TRUNC_090	K01897	true	true	1	Both
TRUNC_090	K01902	true	true	2	Both
TRUNC_090	K01903	true	true	2	Both
TRUNC_090	K01920	true	true	1	Both
TRUNC_090	K01923	true	true	1	Both
TRUNC_090	K01933	true	true	1	Both
TRUNC_090	K01935	true	true	1	Both
TRUNC_090	K01937	true	true	1	Both
TRUNC_090	K01939	true	true	1	Both
TRUNC_090	K01940	true	true	1	Both
TRUNC_090	K01945	true	true	1	Both
TRUNC_090	K01951	true	true	1	Both
TRUNC_090	K01952	true	true	1	Both
TRUNC_090	K01955	true	true	1	Both
TRUNC_090	K01956	true	true	1	Both
TRUNC_090	K01961	true	true	1	Both
TRUNC_090	K01962	true	true	1	Both
TRUNC_090	K01963	true	true	1	Both
TRUNC_090	K02045	true	true	1	Both
TRUNC_090	K02046	true	true	1	Both
TRUNC_090	K02047	true	true	1	Both
TRUNC_090	K02078	true	true	4	Both
TRUNC_090	K02108	true	true	1	Both
TRUNC_090	K02109	true	true	1	Both
TRUNC_090	K02111	true	true	1	Both
TRUNC_090	K02112	true	true	1	Both
TRUNC_090	K02113	true	true	1	Both
TRUNC_090	K02114	true	true	1	Both
TRUNC_090	K02115	true	true	1	Both
TRUNC_090	K02160	true	true	1	Both
TRUNC_090	K02169	true	true	1	Both
TRUNC_090	K02170	true	true	1	Both
TRUNC_090	K02204	true	true	1	Both
TRUNC_090	K02230	true	true	1	Both
TRUNC_090	K02257	true	true	1	Both
TRUNC_090	K02258	true	true	1	Both
TRUNC_090	K02274	true	true	1	Both
TRUNC_090	K02275	true	true	1	Both
TRUNC_090	K02276	true	true	1	Both
TRUNC_090	K02305	true	true	1	Both
TRUNC_090	K02372	true	true	1	Both
TRUNC_090	K02492	true	true	1	Both
TRUNC_090	K02496	true	true	1	Both
TRUNC_090	K02500	true	true	1	Both
TRUNC_090	K02501	true	true	1	Both
TRUNC_090	K02502	true	true	1	Both
TRUNC_090	K03179	true	true	1	Both
TRUNC_090	K03181	true	true	1	Both
TRUNC_090	K03182	true	true	1	Both
TRUNC_090	K03183	true	true	1	Both
TRUNC_090	K03185	true	true	1	Both
TRUNC_090	K03186	true	true	1	Both
TRUNC_090	K03273	true	true	1	Both
TRUNC_090	K03474	true	true	1	Both
TRUNC_090	K03517	true	true	1	Both
TRUNC_090	K03525	true	true	1	Both
TRUNC_090	K03526	true	true	1	Both
TRUNC_090	K03527	true	true	1	Both
TRUNC_090	K03585	true	true	3	Both
TRUNC_090	K03644	true	true	1	Both
TRUNC_090	K03781	true	true	1	Both
TRUNC_090	K03786	true	true	1	Both
TRUNC_090	K03787	true	true	1	Both
TRUNC_090	K03801	true	true	1	Both
TRUNC_090	K04042	true	true	1	Both
TRUNC_090	K04517	true	true	1	Both
TRUNC_090	K04518	false	true	1	METABOLIC only
TRUNC_090	K04561	true	true	1	Both
TRUNC_090	K05810	true	true	1	Both
TRUNC_090	K06134	true	true	1	Both
TRUNC_090	K06445	true	true	1	Both
TRUNC_090	K07516	true	true	1	Both
