ReferenceID	Species	DomainTruth	SourceFile	SourceHeader	LengthBp
ZYMOV2|Cryptococcus_neoformans|05343|18873	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	18873 97 791	97
ZYMOV2|Cryptococcus_neoformans|05344|19857	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19857 97 247	97
ZYMOV2|Cryptococcus_neoformans|05345|19897	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19897 97 375	97
ZYMOV2|Cryptococcus_neoformans|05346|20290	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20290 97 341	97
ZYMOV2|Cryptococcus_neoformans|05347|20322	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20322 97 1037	97
ZYMOV2|Cryptococcus_neoformans|05348|21704	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	21704 97 9631	97
ZYMOV2|Cryptococcus_neoformans|05349|21718	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	21718 97 250	97
ZYMOV2|Cryptococcus_neoformans|05350|23481	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	23481 97 1024	97
ZYMOV2|Cryptococcus_neoformans|05351|23809	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	23809 97 1340	97
ZYMOV2|Cryptococcus_neoformans|05352|25794	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25794 97 388	97
ZYMOV2|Cryptococcus_neoformans|05353|26119	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	26119 97 753	97
ZYMOV2|Cryptococcus_neoformans|05354|26525	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	26525 97 13698	97
ZYMOV2|Cryptococcus_neoformans|05355|27190	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	27190 97 11309	97
ZYMOV2|Cryptococcus_neoformans|05356|1252	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1252 96 389	96
ZYMOV2|Cryptococcus_neoformans|05357|3008	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3008 96 14372	96
ZYMOV2|Cryptococcus_neoformans|05358|4085	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	4085 96 148	96
ZYMOV2|Cryptococcus_neoformans|05359|4322	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	4322 96 14307	96
ZYMOV2|Cryptococcus_neoformans|05360|5362	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	5362 96 595	96
ZYMOV2|Cryptococcus_neoformans|05361|6079	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	6079 96 388	96
ZYMOV2|Cryptococcus_neoformans|05362|7058	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	7058 96 498	96
ZYMOV2|Cryptococcus_neoformans|05363|7234	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	7234 96 16820	96
ZYMOV2|Cryptococcus_neoformans|05364|8177	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	8177 96 3668	96
ZYMOV2|Cryptococcus_neoformans|05365|10216	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	10216 96 510	96
ZYMOV2|Cryptococcus_neoformans|05366|11506	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	11506 96 1753	96
ZYMOV2|Cryptococcus_neoformans|05367|11520	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	11520 96 431	96
ZYMOV2|Cryptococcus_neoformans|05368|12053	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	12053 96 509	96
ZYMOV2|Cryptococcus_neoformans|05369|12723	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	12723 96 12734	96
ZYMOV2|Cryptococcus_neoformans|05370|19176	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19176 96 542	96
ZYMOV2|Cryptococcus_neoformans|05371|19242	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19242 96 3193	96
ZYMOV2|Cryptococcus_neoformans|05372|19785	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19785 96 298	96
ZYMOV2|Cryptococcus_neoformans|05373|20263	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20263 96 16155	96
ZYMOV2|Cryptococcus_neoformans|05374|20419	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20419 96 1055	96
ZYMOV2|Cryptococcus_neoformans|05375|21038	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	21038 96 1311	96
ZYMOV2|Cryptococcus_neoformans|05376|22321	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	22321 96 16193	96
ZYMOV2|Cryptococcus_neoformans|05377|22851	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	22851 96 388	96
ZYMOV2|Cryptococcus_neoformans|05378|22898	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	22898 96 305	96
ZYMOV2|Cryptococcus_neoformans|05379|23525	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	23525 96 16871	96
ZYMOV2|Cryptococcus_neoformans|05380|23718	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	23718 96 1326	96
ZYMOV2|Cryptococcus_neoformans|05381|24420	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	24420 96 10484	96
ZYMOV2|Cryptococcus_neoformans|05382|25290	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25290 96 1556	96
ZYMOV2|Cryptococcus_neoformans|05383|25312	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25312 96 477	96
ZYMOV2|Cryptococcus_neoformans|05384|25520	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25520 96 15313	96
ZYMOV2|Cryptococcus_neoformans|05385|25867	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25867 96 3260	96
ZYMOV2|Cryptococcus_neoformans|05386|27087	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	27087 96 15565	96
ZYMOV2|Cryptococcus_neoformans|05387|27206	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	27206 96 1585	96
ZYMOV2|Cryptococcus_neoformans|05388|27648	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	27648 96 12362	96
ZYMOV2|Cryptococcus_neoformans|05389|27747	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	27747 96 87	96
ZYMOV2|Cryptococcus_neoformans|05390|28825	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	28825 96 388	96
ZYMOV2|Cryptococcus_neoformans|05391|61	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	61 95 13917	95
ZYMOV2|Cryptococcus_neoformans|05392|1025	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1025 95 253	95
ZYMOV2|Cryptococcus_neoformans|05393|1843	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1843 95 1272	95
ZYMOV2|Cryptococcus_neoformans|05394|3483	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3483 95 12588	95
ZYMOV2|Cryptococcus_neoformans|05395|3499	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3499 95 748	95
ZYMOV2|Cryptococcus_neoformans|05396|3560	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3560 95 2221	95
ZYMOV2|Cryptococcus_neoformans|05397|4576	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	4576 95 351	95
ZYMOV2|Cryptococcus_neoformans|05398|6910	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	6910 95 13888	95
ZYMOV2|Cryptococcus_neoformans|05399|7653	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	7653 95 13047	95
ZYMOV2|Cryptococcus_neoformans|05400|8850	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	8850 95 502	95
ZYMOV2|Cryptococcus_neoformans|05401|8859	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	8859 95 644	95
ZYMOV2|Cryptococcus_neoformans|05402|9183	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	9183 95 14533	95
ZYMOV2|Cryptococcus_neoformans|05403|10296	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	10296 95 3456	95
ZYMOV2|Cryptococcus_neoformans|05404|11327	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	11327 95 360	95
ZYMOV2|Cryptococcus_neoformans|05405|12724	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	12724 95 329	95
ZYMOV2|Cryptococcus_neoformans|05406|13077	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	13077 95 10171	95
ZYMOV2|Cryptococcus_neoformans|05407|14349	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	14349 95 385	95
ZYMOV2|Cryptococcus_neoformans|05408|15174	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	15174 95 3522	95
ZYMOV2|Cryptococcus_neoformans|05409|15904	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	15904 95 179	95
ZYMOV2|Cryptococcus_neoformans|05410|17444	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	17444 95 244	95
ZYMOV2|Cryptococcus_neoformans|05411|19255	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19255 95 1580	95
ZYMOV2|Cryptococcus_neoformans|05412|19443	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19443 95 17815	95
ZYMOV2|Cryptococcus_neoformans|05413|19454	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19454 95 654	95
ZYMOV2|Cryptococcus_neoformans|05414|19913	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19913 95 136	95
ZYMOV2|Cryptococcus_neoformans|05415|19925	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19925 95 741	95
ZYMOV2|Cryptococcus_neoformans|05416|19956	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	19956 95 1371	95
ZYMOV2|Cryptococcus_neoformans|05417|20311	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20311 95 534	95
ZYMOV2|Cryptococcus_neoformans|05418|21790	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	21790 95 438	95
ZYMOV2|Cryptococcus_neoformans|05419|21822	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	21822 95 7094	95
ZYMOV2|Cryptococcus_neoformans|05420|22609	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	22609 95 536	95
ZYMOV2|Cryptococcus_neoformans|05421|23012	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	23012 95 1105	95
ZYMOV2|Cryptococcus_neoformans|05422|25910	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25910 95 1031	95
ZYMOV2|Cryptococcus_neoformans|05423|26165	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	26165 95 1340	95
ZYMOV2|Cryptococcus_neoformans|05424|26517	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	26517 95 9694	95
ZYMOV2|Cryptococcus_neoformans|05425|28673	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	28673 95 2456	95
ZYMOV2|Cryptococcus_neoformans|05426|249	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	249 94 797	94
ZYMOV2|Cryptococcus_neoformans|05427|748	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	748 94 1166	94
ZYMOV2|Cryptococcus_neoformans|05428|1098	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1098 94 12712	94
ZYMOV2|Cryptococcus_neoformans|05429|1909	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1909 94 184	94
ZYMOV2|Cryptococcus_neoformans|05430|2461	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	2461 94 13268	94
ZYMOV2|Cryptococcus_neoformans|05431|3090	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3090 94 12879	94
ZYMOV2|Cryptococcus_neoformans|05432|4883	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	4883 94 488	94
ZYMOV2|Cryptococcus_neoformans|05433|6503	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	6503 94 312	94
ZYMOV2|Cryptococcus_neoformans|05434|7220	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	7220 94 240	94
ZYMOV2|Cryptococcus_neoformans|05435|7564	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	7564 94 403	94
ZYMOV2|Cryptococcus_neoformans|05436|10631	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	10631 94 547	94
ZYMOV2|Cryptococcus_neoformans|05437|12204	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	12204 94 354	94
ZYMOV2|Cryptococcus_neoformans|05438|14516	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	14516 94 3664	94
ZYMOV2|Cryptococcus_neoformans|05439|15991	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	15991 94 477	94
ZYMOV2|Cryptococcus_neoformans|05440|16070	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	16070 94 630	94
ZYMOV2|Cryptococcus_neoformans|05441|16594	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	16594 94 655	94
ZYMOV2|Cryptococcus_neoformans|05442|16887	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	16887 94 6561	94
ZYMOV2|Cryptococcus_neoformans|05443|17133	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	17133 94 1193	94
ZYMOV2|Cryptococcus_neoformans|05444|20131	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20131 94 197	94
ZYMOV2|Cryptococcus_neoformans|05445|21693	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	21693 94 583	94
ZYMOV2|Cryptococcus_neoformans|05446|22226	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	22226 94 934	94
ZYMOV2|Cryptococcus_neoformans|05447|22311	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	22311 94 650	94
ZYMOV2|Cryptococcus_neoformans|05448|25813	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25813 94 418	94
ZYMOV2|Cryptococcus_neoformans|05449|26251	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	26251 94 552	94
ZYMOV2|Cryptococcus_neoformans|05450|26887	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	26887 94 1009	94
ZYMOV2|Cryptococcus_neoformans|05451|27226	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	27226 94 2138	94
ZYMOV2|Cryptococcus_neoformans|05452|28121	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	28121 94 287	94
ZYMOV2|Cryptococcus_neoformans|05453|1009	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1009 93 509	93
ZYMOV2|Cryptococcus_neoformans|05454|1218	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1218 93 275	93
ZYMOV2|Cryptococcus_neoformans|05455|2030	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	2030 93 273	93
ZYMOV2|Cryptococcus_neoformans|05456|2352	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	2352 93 1625	93
ZYMOV2|Cryptococcus_neoformans|05457|3430	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3430 93 381	93
ZYMOV2|Cryptococcus_neoformans|05458|3908	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3908 93 416	93
ZYMOV2|Cryptococcus_neoformans|05459|4061	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	4061 93 3791	93
ZYMOV2|Cryptococcus_neoformans|05460|4658	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	4658 93 789	93
ZYMOV2|Cryptococcus_neoformans|05461|4946	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	4946 93 12644	93
ZYMOV2|Cryptococcus_neoformans|05462|6083	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	6083 93 457	93
ZYMOV2|Cryptococcus_neoformans|05463|7085	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	7085 93 2302	93
ZYMOV2|Cryptococcus_neoformans|05464|8590	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	8590 93 128	93
ZYMOV2|Cryptococcus_neoformans|05465|9681	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	9681 93 11238	93
ZYMOV2|Cryptococcus_neoformans|05466|13687	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	13687 93 1275	93
ZYMOV2|Cryptococcus_neoformans|05467|14263	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	14263 93 305	93
ZYMOV2|Cryptococcus_neoformans|05468|14306	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	14306 93 3066	93
ZYMOV2|Cryptococcus_neoformans|05469|15038	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	15038 93 2248	93
ZYMOV2|Cryptococcus_neoformans|05470|16066	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	16066 93 372	93
ZYMOV2|Cryptococcus_neoformans|05471|18899	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	18899 93 11464	93
ZYMOV2|Cryptococcus_neoformans|05472|20172	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20172 93 584	93
ZYMOV2|Cryptococcus_neoformans|05473|20480	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	20480 93 964	93
ZYMOV2|Cryptococcus_neoformans|05474|21129	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	21129 93 12370	93
ZYMOV2|Cryptococcus_neoformans|05475|22123	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	22123 93 11813	93
ZYMOV2|Cryptococcus_neoformans|05476|23016	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	23016 93 206	93
ZYMOV2|Cryptococcus_neoformans|05477|23504	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	23504 93 205	93
ZYMOV2|Cryptococcus_neoformans|05478|25006	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25006 93 11966	93
ZYMOV2|Cryptococcus_neoformans|05479|25249	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25249 93 12420	93
ZYMOV2|Cryptococcus_neoformans|05480|25332	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25332 93 772	93
ZYMOV2|Cryptococcus_neoformans|05481|25783	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	25783 93 224	93
ZYMOV2|Cryptococcus_neoformans|05482|26826	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	26826 93 237	93
ZYMOV2|Cryptococcus_neoformans|05483|28808	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	28808 93 464	93
ZYMOV2|Cryptococcus_neoformans|05484|143	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	143 92 159	92
ZYMOV2|Cryptococcus_neoformans|05485|1222	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	1222 92 11111	92
ZYMOV2|Cryptococcus_neoformans|05486|2208	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	2208 92 66	92
ZYMOV2|Cryptococcus_neoformans|05487|2212	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	2212 92 338	92
ZYMOV2|Cryptococcus_neoformans|05488|2305	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	2305 92 6366	92
ZYMOV2|Cryptococcus_neoformans|05489|2745	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	2745 92 360	92
ZYMOV2|Cryptococcus_neoformans|05490|3819	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3819 92 718	92
ZYMOV2|Cryptococcus_neoformans|05491|3960	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	3960 92 737	92
ZYMOV2|Cryptococcus_neoformans|05492|5684	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	5684 92 528	92
ZYMOV2|Cryptococcus_neoformans|05493|5690	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	5690 92 189	92
ZYMOV2|Cryptococcus_neoformans|05494|6063	Cryptococcus neoformans	Eukaryote	Cryptococcus_neoformans_draft_genome.fasta	6063 92 261	92
