Contig	LengthBp	Mode	Truth	ReferenceSpecies	Prediction	IdentityPercent	QueryCoveragePercent	MapQ
k141_6193	26966	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.92583252985241	60
k141_6247	68902	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.97242460305942	60
k141_6258	3377	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	96.31062183873847	99.52620669233046	60
k141_626	21949	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.88609959451455	60
k141_6317	46939	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.7194175789138	99.94460896056584	60
k141_6350	7539	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	98.12250332889481	99.61533359862051	60
k141_6354	319123	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.98307888997519	99.9940461828198	60
k141_6355	3335	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.8807145019679	99.04047976011994	60
k141_6357	123054	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.99349878914948	60
k141_639	5041	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.88097599682602	60
k141_6483	38900	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	99.69917465867894	99.97172236503856	60
k141_6510	3112	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.19665809768638	60
k141_6518	3948	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.29255861365954	99.3920972644377	60
k141_6531	54595	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.96702994779741	60
k141_6544	3583	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.83783783783784	98.10214903711973	60
k141_6546	3111	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.53726506804925	99.16425586628094	60
k141_6567	34071	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.96476495287313	99.95890933638579	60
k141_6573	4080	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.5343137254902	60
k141_6580	38510	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	99.96623376623377	99.97403271877434	60
k141_6583	8970	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.77703455964325	60
k141_6638	4223	Lenient	Unresolved	Unresolved	Prokaryote	94.402096236303	99.40800378877576	60
k141_6647	3499	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.58551307847083	99.42840811660474	60
k141_6672	9746	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.83583008413707	60
k141_6675	165877	Lenient	Unresolved	Unresolved	Prokaryote	100.0	60.36099037238436	60
k141_6676	13716	Lenient	Prokaryote	Escherichia coli	Prokaryote	98.51835632435588	99.89063867016623	60
k141_6703	28381	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	98.75670404680643	99.915436383496	60
k141_671	3298	Lenient	Unresolved	Unresolved	Eukaryote	91.70776818742293	98.33232261976956	60
k141_6713	14869	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.92602057972964	60
k141_672	3125	Lenient	Unresolved	Unresolved	Prokaryote	90.82016553799849	42.528	60
k141_6776	9779	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.83638408835259	60
k141_6803	54164	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.95199763680674	60
k141_6812	416298	Lenient	Prokaryote	Salmonella enterica	Prokaryote	99.95821807284463	99.99423489903867	60
k141_6814	8108	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.9097651421508	99.77799703996052	60
k141_682	3132	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.20079920079921	95.88122605363985	60
k141_6838	3640	Lenient	Unresolved	Unresolved	Eukaryote	86.09271523178808	99.50549450549451	60
k141_6892	28502	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.84904335615235	99.94035506280261	60
k141_6897	3142	Lenient	Unresolved	Unresolved	Eukaryote	95.83941605839415	43.602800763844684	60
k141_6942	3341	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.28588661037394	99.25172104160431	60
k141_6963	3426	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.23891987085412	99.44541739638062	60
k141_7012	21252	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.89177489177489	60
k141_7016	120785	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	97.33079438672021	60
k141_703	3522	Lenient	Unresolved	Unresolved	Eukaryote	99.03437620702974	73.50936967632026	60
k141_7047	10166	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.44789510006902	99.69506197127681	60
k141_7048	3655	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	98.98768809849521	60
k141_7075	224663	Lenient	Prokaryote	Salmonella enterica	Prokaryote	99.92832977207978	99.9888722219502	60
k141_7087	4308	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.62859795728876	60
k141_7088	3746	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.70635344367325	60
k141_709	4636	Lenient	Prokaryote	Staphylococcus aureus	Eukaryote	100.0	99.67644521138914	0
k141_7103	3370	Lenient	Unresolved	Unresolved	Eukaryote	89.65209634255129	99.79228486646883	60
k141_7106	28363	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.9118569967916	60
k141_7108	3039	Lenient	Unresolved	Unresolved	Eukaryote	93.76657824933687	99.24317209608424	60
k141_7114	11670	Lenient	Unresolved	Unresolved	Prokaryote	87.57726648351648	99.8114824335904	2
k141_7119	38958	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.97689819805944	60
k141_7126	3078	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	95.09102730819245	99.93502274204027	60
k141_7141	10899	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	100.0	99.92659877052941	60
k141_7151	3471	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	100.0	99.85594929415154	60
k141_7161	138950	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.50632321857199	99.99352284994603	60
k141_7179	27832	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.95329117562518	60
k141_7230	294549	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	100.0	99.98981493741279	60
k141_7237	3499	Lenient	Unresolved	Unresolved	Eukaryote	93.44073647871116	99.31408973992569	60
k141_7239	3232	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.62480327352849	98.29826732673267	60
k141_7266	3382	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.56532066508314	99.58604376108812	60
k141_7319	5894	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.55972696245733	99.40617577197149	24
k141_7334	16734	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.91036213696665	60
k141_7366	72540	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.8347903903077	99.96553625585884	60
k141_7368	3193	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	100.0	99.27967428750392	60
k141_737	3738	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.0314769975787	99.43820224719101	60
k141_7377	3509	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.84880023128072	98.57509261897977	60
k141_7434	46942	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.9573942311789	60
k141_7438	5322	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.98113563478589	99.6054114994363	60
k141_7450	20500	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.85365853658537	60
k141_7467	5661	Lenient	Unresolved	Unresolved	Eukaryote	90.09657594381036	99.66437025260555	34
k141_7514	45172	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.76757055893746	99.949083503055	60
k141_7571	7327	Lenient	Unresolved	Unresolved	Eukaryote	95.88245964084891	75.22860652381603	60
k141_758	6058	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.35984095427436	99.63684384285243	60
k141_7613	11854	Lenient	Prokaryote	Salmonella enterica	Prokaryote	99.77165087956699	99.7469208705922	60
k141_763	3014	Lenient	Unresolved	Unresolved	Eukaryote	92.73837801153716	97.7770404777704	60
k141_7630	19744	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.89870340356563	60
k141_7643	3346	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.16981698169816	99.61147638971907	2
k141_7708	3730	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.91924629878869	99.59785522788204	60
k141_7721	71475	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.60305812962109	99.97481636935991	60
k141_7730	119306	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.77153473425221	99.97066367156722	60
k141_7789	3708	Lenient	Unresolved	Unresolved	Eukaryote	91.60916367651117	97.70765911542611	60
k141_7804	23056	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.33996265578185	99.87855655794587	60
k141_7821	14691	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.91822827938671	99.89108978286025	60
k141_7863	3260	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.23312883435584	60
k141_7874	4273	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.4745364937808	99.71916686168967	60
k141_7889	14986	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.85986921126384	60
k141_7893	60158	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.98670168556136	60
k141_7894	4918	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.15669515669516	99.85766571777145	60
k141_7902	468751	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.99701333970488	60
k141_7919	4554	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.69257795344751	0
k141_7944	3342	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	100.0	60
k141_7962	23210	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	99.79729146898991	99.89659629470056	60
k141_7996	3313	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	97.60242792109256	99.456685783278	60
k141_7999	881849	Lenient	Unresolved	Unresolved	Prokaryote	99.84211148575338	75.65218081553645	60
k141_8033	4371	Lenient	Prokaryote	Salmonella enterica	Prokaryote	99.37802349689012	99.31365820178449	60
k141_8043	5656	Lenient	Unresolved	Unresolved	Eukaryote	94.58456973293768	95.33239038189534	0
k141_8087	4609	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.47294938917976	99.43588630939466	60
k141_8089	3248	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.38157081014224	99.56896551724138	60
k141_8098	19148	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.8433256736996	60
k141_8110	67364	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.85300668151447	99.97921738614096	60
k141_8113	3788	Lenient	Unresolved	Unresolved	Eukaryote	92.5512104283054	99.20802534318902	60
k141_8115	3165	Lenient	Unresolved	Unresolved	Eukaryote	94.20519316022799	99.77883096366509	60
k141_8119	5412	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.6119733924612	60
k141_8134	3000	Lenient	Unresolved	Unresolved	Eukaryote	82.21465076660988	97.76666666666667	60
k141_8178	39022	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.96412280252166	60
k141_8194	3263	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.91167387276096	99.23383389518847	60
k141_8257	4059	Lenient	Unresolved	Unresolved	Prokaryote	92.32633279483036	91.42645971914266	60
k141_8264	3939	Lenient	Unresolved	Unresolved	Eukaryote	94.41611422743497	99.54303122619955	60
k141_8266	4021	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.6824644549763	99.62695846804277	60
k141_8269	3577	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	100.0	99.38495946323735	60
k141_8304	33146	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.9667934552919	99.93966089422554	60
k141_8336	3702	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.02067464635473	99.29767693138844	60
k141_8351	259137	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	99.81604931115105	99.84371201333657	60
k141_8368	6815	Lenient	Eukaryote	Cryptococcus neoformans	Eukaryote	99.5673336938886	81.39398385913427	60
k141_8374	3028	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.001998001998	99.17437252311757	60
k141_8442	3003	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	100.0	99.56709956709958	60
k141_8484	4640	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.76489707475623	99.46120689655173	60
k141_8517	190277	Lenient	Prokaryote	Salmonella enterica	Prokaryote	99.67464425676383	99.98423351219537	60
k141_852	43069	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.95588474308667	60
k141_8526	16356	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.88383467840548	60
k141_8534	237184	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	88.69021519158122	60
k141_8573	3534	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.86395910252769	99.63214487832485	60
k141_8575	3199	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.74383605507525	97.6242575804939	60
k141_8584	3397	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.12196566015395	99.44068295554901	60
k141_8634	3445	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	99.06295754026354	99.12917271407838	60
k141_8660	5085	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.49506903353057	99.70501474926253	60
k141_871	4127	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	98.17117776152158	99.3700024230676	60
k141_8754	3612	Lenient	Unresolved	Unresolved	Prokaryote	93.07756463719767	99.58471760797342	0
k141_8789	4384	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.04131476831773	99.93156934306569	60
k141_880	5492	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.6126323475721	99.74508375819373	60
k141_8810	6956	Lenient	Unresolved	Unresolved	Eukaryote	86.80210684725358	95.45715928694652	0
k141_8838	224009	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.68441761920023	99.97589382569451	60
k141_8840	12142	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.67811158798283	99.78586723768737	60
k141_8881	3071	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	100.0	99.21849560403777	60
k141_8903	3311	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.03174603174604	98.94291754756871	60
k141_8909	95502	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.98638771962891	60
k141_8914	3322	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.13455657492355	98.43467790487658	60
k141_8922	74550	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.99329219211161	99.98658618376928	60
k141_8952	3101	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.41444372153546	99.12931312479846	60
k141_8968	4960	Lenient	Unresolved	Unresolved	Eukaryote	82.88227334235452	89.0725806451613	0
k141_897	3603	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.04921700223713	99.25062447960033	60
k141_8998	3224	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.21316614420063	98.94540942928039	60
k141_9016	46553	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.9570382145082	60
k141_9029	40206	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	100.0	99.99253842710043	60
k141_9031	64068	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.87507612548603	99.95473559343198	60
k141_9032	149958	Lenient	Prokaryote	Staphylococcus aureus	Prokaryote	99.76351306340514	99.98799663905893	60
k141_9034	14274	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.91593106347206	60
k141_9090	4150	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.73694437697353	99.20481927710844	60
k141_9098	3156	Lenient	Unresolved	Unresolved	Eukaryote	93.36523125996811	99.20785804816224	60
k141_9103	40505	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.77034201753303	99.94568571781261	60
k141_9124	3395	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.61152141802067	99.70544918998527	60
k141_9134	139472	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.9956980612596	60
k141_9155	5305	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.99395313681029	99.67954759660698	60
k141_916	88484	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.98643822611997	60
k141_9174	3997	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	99.24604171902487	99.54966224668502	60
k141_9217	29336	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.89773656940278	60
k141_9269	106813	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.9690990982555	99.98127568741633	60
k141_9282	462545	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.99373010931231	99.99632468192284	60
k141_9305	5569	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.87430418387501	60
k141_9330	137459	Lenient	Prokaryote	Bacillus subtilis	Prokaryote	100.0	99.98836016557664	60
k141_9338	4353	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.05600555426984	99.2648747989892	60
k141_9344	6804	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.14648010494096	99.60317460317461	37
k141_9348	3019	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.47002318648559	60
k141_9351	50448	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.99008487348299	99.96035521725341	60
k141_9352	3892	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.19938016528926	99.48612538540597	60
k141_9358	29418	Lenient	Prokaryote	Escherichia coli	Prokaryote	98.78199035449009	96.56332857434225	60
k141_9370	4026	Lenient	Unresolved	Unresolved	Eukaryote	93.80928607089366	99.50322901142573	60
k141_9400	66833	Lenient	Unresolved	Unresolved	Prokaryote	99.92723303620157	57.57485074738528	60
k141_9413	239357	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.98579527651165	60
k141_9446	114884	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.9712768735312	99.9764980327983	60
k141_9461	43188	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.85870471601964	99.96295267203853	60
k141_9466	16885	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.52028427598461	60
k141_9473	5622	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	99.34292310424436	99.6264674493063	4
k141_951	44477	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.205374880025	99.92805270139623	60
k141_9514	31814	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.94027786509085	60
k141_9516	3077	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	97.08864900228983	99.1875203119922	60
k141_9535	171359	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	100.0	99.99066287735106	60
k141_9573	13528	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.91129509166173	60
k141_9580	4169	Lenient	Unresolved	Unresolved	Eukaryote	87.32835461334618	99.56824178460062	60
k141_959	3380	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	95.88270142180096	99.88165680473374	60
k141_9591	4700	Lenient	Prokaryote	Salmonella enterica	Prokaryote	100.0	99.61702127659574	60
k141_9592	4524	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	98.31821199380394	99.8894783377542	60
k141_9593	46410	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.96552467140702	60
k141_9602	90211	Lenient	Prokaryote	Pseudomonas aeruginosa	Prokaryote	99.91691868000399	99.98558934054606	60
k141_9615	3376	Lenient	Unresolved	Unresolved	Prokaryote	93.44262295081968	99.37796208530806	60
k141_9619	13182	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	100.0	99.89379456835078	60
k141_9625	13306	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.89478430783106	60
k141_9654	3393	Lenient	Unresolved	Unresolved	Prokaryote	92.04410011918951	98.90951959917477	60
k141_9664	119872	Lenient	Prokaryote	Salmonella enterica	Prokaryote	99.80680512299519	99.98498398291511	60
k141_9665	25698	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	99.2679982868045	99.94162969880924	60
k141_9681	9107	Lenient	Prokaryote	Lactobacillus fermentum	Prokaryote	99.59255588591564	99.71450532557373	60
k141_9701	3484	Lenient	Unresolved	Unresolved	Eukaryote	94.69434832756633	99.4833524684271	60
k141_9720	59654	Lenient	Prokaryote	Escherichia coli	Prokaryote	99.99832316050707	99.96982599658027	60
k141_9738	3210	Lenient	Unresolved	Unresolved	Eukaryote	91.19897959183673	73.27102803738318	60
k141_9794	3026	Lenient	Eukaryote	Saccharomyces cerevisiae	Prokaryote	97.81529294935451	99.83476536682089	60
k141_9801	4521	Lenient	Prokaryote	Escherichia coli	Prokaryote	100.0	99.33642999336429	60
k141_9810	3008	Lenient	Eukaryote	Saccharomyces cerevisiae	Eukaryote	96.0640426951301	99.66755319148936	60
k141_9874	35832	Lenient	Prokaryote	Enterococcus faecalis	Prokaryote	100.0	99.95255637419066	60
