FragmentID	FragmentLength	Mode	Species	Truth	Prediction	Correct
FRAG|20000|Bacillus_subtilis|Prokaryote|066|00001|BS.pilon.polished.v3.ST170922|3300001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|067|00001|BS.pilon.polished.v3.ST170922|3340001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|068|00001|BS.pilon.polished.v3.ST170922|3400001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|069|00001|BS.pilon.polished.v3.ST170922|3460001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|070|00001|BS.pilon.polished.v3.ST170922|3500001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|071|00001|BS.pilon.polished.v3.ST170922|3560001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|072|00001|BS.pilon.polished.v3.ST170922|3600001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|073|00001|BS.pilon.polished.v3.ST170922|3660001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|074|00001|BS.pilon.polished.v3.ST170922|3700001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|075|00001|BS.pilon.polished.v3.ST170922|3760001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|076|00001|BS.pilon.polished.v3.ST170922|3800001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|077|00001|BS.pilon.polished.v3.ST170922|3860001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|078|00001|BS.pilon.polished.v3.ST170922|3900001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|079|00001|BS.pilon.polished.v3.ST170922|3960001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|080|00001|BS.pilon.polished.v3.ST170922|4020001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|001|00001|34076|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|002|00001|34076|180001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|003|00002|35312|140001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|004|00003|34941|120001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|005|00004|34323|100001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|006|00005|34677|100001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|007|00006|34713|100001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|008|00007|34177|100001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|009|00008|35132|140001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|010|00010|35781|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|011|00011|35630|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|012|00012|34322|60001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|013|00013|33666|100001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|014|00015|34549|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|015|00016|34952|60001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|016|00018|35739|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|017|00019|34418|80001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|018|00021|34378|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|019|00023|35334|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|020|00025|34010|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|021|00026|30189|80001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|022|00028|34337|60001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|023|00031|35796|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|024|00033|33966|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|025|00035|24351|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|026|00038|33889|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|027|00041|35289|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|028|00044|34157|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|029|00047|33847|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|030|00050|34167|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|031|00053|34538|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|032|00056|34686|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|033|00059|35482|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|034|00062|34068|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|035|00065|35526|40001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|036|00070|34923|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|037|00075|34627|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|038|00079|35180|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|039|00084|35794|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|040|00088|35797|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|041|00093|34444|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|042|00097|34119|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|043|00102|33774|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|044|00106|34201|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|045|00111|34258|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|046|00116|35742|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|047|00120|33924|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|048|00125|35784|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|049|00129|35177|20001	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|050|00134|35519|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|051|00139|33990|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|052|00149|34996|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|053|00158|35416|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|054|00167|35317|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|055|00176|34404|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|056|00185|34389|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|057|00194|34179|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|058|00203|34473|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|059|00213|33772|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|060|00222|35097|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|061|00231|33656|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|062|00240|34356|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|063|00249|35438|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|064|00258|33831|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|065|00267|35222|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|066|00277|35002|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|067|00286|34841|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|068|00295|35402|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|069|00304|33860|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|070|00313|35449|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|071|00322|34526|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|072|00331|33837|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|073|00341|34757|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|074|00350|35569|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|075|00359|35293|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|076|00368|33842|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|077|00377|33704|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|20000|Cryptococcus_neoformans|Eukaryote|078|00386|35031|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|079|00395|34261|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Cryptococcus_neoformans|Eukaryote|080|00405|35028|1	20000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|001|00001|Enterococcus_faecalis_complete_genome|1	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|002|00001|Enterococcus_faecalis_complete_genome|20001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|003|00001|Enterococcus_faecalis_complete_genome|60001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|004|00001|Enterococcus_faecalis_complete_genome|100001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|005|00001|Enterococcus_faecalis_complete_genome|140001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|006|00001|Enterococcus_faecalis_complete_genome|160001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|007|00001|Enterococcus_faecalis_complete_genome|200001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|008|00001|Enterococcus_faecalis_complete_genome|240001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|009|00001|Enterococcus_faecalis_complete_genome|280001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|010|00001|Enterococcus_faecalis_complete_genome|320001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|011|00001|Enterococcus_faecalis_complete_genome|340001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|012|00001|Enterococcus_faecalis_complete_genome|380001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|013|00001|Enterococcus_faecalis_complete_genome|420001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|014|00001|Enterococcus_faecalis_complete_genome|460001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|015|00001|Enterococcus_faecalis_complete_genome|480001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|016|00001|Enterococcus_faecalis_complete_genome|520001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|017|00001|Enterococcus_faecalis_complete_genome|560001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|018|00001|Enterococcus_faecalis_complete_genome|600001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|019|00001|Enterococcus_faecalis_complete_genome|640001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|020|00001|Enterococcus_faecalis_complete_genome|660001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|021|00001|Enterococcus_faecalis_complete_genome|700001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|022|00001|Enterococcus_faecalis_complete_genome|740001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|023|00001|Enterococcus_faecalis_complete_genome|780001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|024|00001|Enterococcus_faecalis_complete_genome|820001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|025|00001|Enterococcus_faecalis_complete_genome|840001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|026|00001|Enterococcus_faecalis_complete_genome|880001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|027|00001|Enterococcus_faecalis_complete_genome|920001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|028|00001|Enterococcus_faecalis_complete_genome|960001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|029|00001|Enterococcus_faecalis_complete_genome|980001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|030|00001|Enterococcus_faecalis_complete_genome|1020001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|031|00001|Enterococcus_faecalis_complete_genome|1060001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|032|00001|Enterococcus_faecalis_complete_genome|1100001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|033|00001|Enterococcus_faecalis_complete_genome|1140001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|034|00001|Enterococcus_faecalis_complete_genome|1160001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|035|00001|Enterococcus_faecalis_complete_genome|1200001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|036|00001|Enterococcus_faecalis_complete_genome|1240001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|037|00001|Enterococcus_faecalis_complete_genome|1280001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|038|00001|Enterococcus_faecalis_complete_genome|1320001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|039|00001|Enterococcus_faecalis_complete_genome|1340001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|040|00001|Enterococcus_faecalis_complete_genome|1380001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|041|00001|Enterococcus_faecalis_complete_genome|1420001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|042|00001|Enterococcus_faecalis_complete_genome|1460001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|043|00001|Enterococcus_faecalis_complete_genome|1480001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|044|00001|Enterococcus_faecalis_complete_genome|1520001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|045|00001|Enterococcus_faecalis_complete_genome|1560001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|046|00001|Enterococcus_faecalis_complete_genome|1600001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|047|00001|Enterococcus_faecalis_complete_genome|1640001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|20000|Enterococcus_faecalis|Prokaryote|048|00001|Enterococcus_faecalis_complete_genome|1660001	20000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
