GenomeID	Completeness	Contamination	QualityScore	MIMAGQuality	EcosystemCategory
3300006048_19	66.2	2.78	52.3	MQ	Plants
3300017420_1	75.34	0	75.34	MQ	Plants
3300025711_14	64.73	0	64.73	MQ	Plants
3300025292_19	76.08	0	76.08	MQ	Plants
3300005290_16	90.13	2.02	80.03	MQ	Plants
3300025942_30	88.76	0.97	83.91	MQ	Plants
3300025294_19	70.69	1.72	62.09	MQ	Plants
3300006880_14	76.84	0.7	73.34	MQ	Plants
3300025292_35	50	0	50	MQ	Plants
3300025294_68	56.9	0	56.9	MQ	Plants
3300025949_104	65.28	1.65	57.03	MQ	Plants
3300006914_12	95.84	3.42	78.74	HQ	Plants
3300006880_12	91.9	2.67	78.55	MQ	Plants
3300027766_4	73.28	0	73.28	MQ	Plants
3300025272_16	91.55	0.84	87.35	MQ	Plants
3300009697_17	73.1	2.7	59.6	MQ	Plants
3300026035_7	98.91	0.82	94.81	MQ	Plants
3300027717_8	82.69	0.3	81.19	MQ	Plants
3300025230_9	99.8	1.01	94.75	MQ	Plants
3300006914_18	64.59	2.15	53.84	MQ	Plants
3300014968_13	97.1	2.99	82.15	HQ	Plants
3300006903_25	97.47	1.6	89.47	MQ	Plants
3300005290_8	68.81	0.1	68.31	MQ	Plants
3300025303_12	100	0.98	95.1	MQ	Plants
3300002067_3	96.98	3.73	78.33	MQ	Plants
3300025913_95	61.11	1.03	55.96	MQ	Plants
3300005288_8	86.54	2.27	75.19	MQ	Plants
3300027909_24	81.82	3.64	63.62	MQ	Plants
3300026035_15	97.42	1.67	89.07	HQ	Plants
3300025229_10	96.32	0.48	93.92	MQ	Plants
3300025909_27	82.76	1.83	73.61	MQ	Plants
3300005262_20	73.28	0.01	73.23	MQ	Plants
3300013104_35	51.39	0	51.39	MQ	Plants
3300009100_21	82.29	1.93	72.64	MQ	Plants
3300025728_22	71.02	0	71.02	MQ	Plants
3300006880_20	68.42	3.42	51.32	MQ	Plants
3300009787_38	69.59	0.86	65.29	MQ	Plants
3300012500_1	71.07	0.69	67.62	MQ	Plants
3300025231_11	99.49	0.59	96.54	MQ	Plants
3300013105_29	94.27	0.87	89.92	MQ	Plants
3300025246_8	99.94	0.75	96.19	MQ	Plants
3300026088_17	99.95	1.71	91.4	HQ	Plants
3300025246_5	99.86	2.82	85.76	MQ	Plants
3300001915_4	57.09	1	52.09	MQ	Plants
3300025913_28	93.06	1.85	83.81	HQ	Plants
3300027766_9	63.14	0.16	62.34	MQ	Plants
3300006914_30	95.63	4.85	71.38	MQ	Plants
3300027312_10	100	0.76	96.2	MQ	Plants
3300025924_29	76.13	1.21	70.08	MQ	Plants
3300027617_1	90.98	3.64	72.78	MQ	Plants
3300013296_33	95.95	3.6	77.95	MQ	Plants
3300025242_10	99.94	0.46	97.64	MQ	Plants
3300025250_15	73.68	0.42	71.58	MQ	Plants
3300025924_105	70.09	0	70.09	MQ	Plants
3300013105_33	72.04	0.26	70.74	MQ	Plants
3300025304_14	89.89	2.61	76.84	MQ	Plants
3300006847_28	88.61	1.1	83.11	MQ	Plants
3300025302_6	98.09	0.34	96.39	MQ	Plants
3300013306_64	71.39	0	71.39	MQ	Plants
3300026078_31	74.57	2.25	63.32	MQ	Plants
3300013307_16	91.68	4.68	68.28	MQ	Plants
3300027807_21	85.39	1.12	79.79	MQ	Plants
3300009787_32	64.41	0.33	62.76	MQ	Plants
3300006051_11	90.47	1.02	85.37	MQ	Plants
3300027909_30	73.58	3.39	56.63	MQ	Plants
3300005985_23	82.48	3.1	66.98	MQ	Plants
3300025250_14	80.35	1.81	71.3	MQ	Plants
3300014325_9	97.43	1.56	89.63	MQ	Plants
3300025909_42	83.55	0.44	81.35	MQ	Plants
3300025298_12	98.67	0.22	97.57	MQ	Plants
3300026078_27	87.01	4.16	66.21	MQ	Plants
3300013105_42	96.95	1.29	90.5	HQ	Plants
3300005289_19	76.59	1.77	67.74	MQ	Plants
3300025295_47	54.17	0.1	53.67	MQ	Plants
3300025284_9	95.3	0.93	90.65	HQ	Plants
3300025230_7	98.69	0	98.69	MQ	Plants
3300025986_31	84.65	0.5	82.15	MQ	Plants
3300027860_13	92.22	1.44	85.02	MQ	Plants
3300013308_21	94.4	1.29	87.95	MQ	Plants
3300026116_36	78.66	0.86	74.36	MQ	Plants
3300025229_7	98.92	2.89	84.47	MQ	Plants
3300009156_33	83.58	4.6	60.58	MQ	Plants
3300025933_26	85.71	2.56	72.91	MQ	Plants
3300025272_17	83.02	0.85	78.77	MQ	Plants
3300009994_2	66.25	0.86	61.95	MQ	Plants
3300002074_1	97.44	4.84	73.24	HQ	Plants
3300025908_13	61.19	1.49	53.74	MQ	Plants
3300025949_50	52.03	0	52.03	MQ	Plants
3300025298_53	85.26	0.85	81.01	MQ	Plants
3300027471_3	95.08	4.21	74.03	MQ	Plants
3300025225_8	62.93	0	62.93	MQ	Plants
3300006852_32	73.19	3.72	54.59	MQ	Plants
3300027462_1	93.18	1.82	84.08	MQ	Plants
3300026041_29	82.58	4.99	57.63	MQ	Plants
3300006846_16	75.05	0.25	73.8	MQ	Plants
3300025291_12	66.5	0.55	63.75	MQ	Plants
3300027296_9	53.45	0	53.45	MQ	Plants
3300025233_11	100	4.8	76	MQ	Plants
3300025302_14	90.18	3.15	74.43	MQ	Plants
3300010375_88	66.18	1.94	56.48	MQ	Plants
3300025913_35	92.9	2.21	81.85	MQ	Plants
3300025261_7	99.45	0.41	97.4	MQ	Plants
3300025949_90	65.23	0.16	64.43	MQ	Plants
3300025981_13	83.62	0.86	79.32	MQ	Plants
3300026487_8	71.9	0	71.9	MQ	Plants
3300012513_4	65.5	0.49	63.05	MQ	Plants
3300025907_20	89.33	2.01	79.28	MQ	Plants
3300009709_33	79.99	2.41	67.94	MQ	Plants
3300025935_11	99.84	0.95	95.09	MQ	Plants
3300006195_25	69.44	0.46	67.14	MQ	Plants
3300025909_74	52.04	0.17	51.19	MQ	Plants
3300006051_37	61.61	1.45	54.36	MQ	Plants
3300027606_22	100	0	100	MQ	Plants
3300007076_19	52.3	0.02	52.2	MQ	Plants
3300025986_18	91.24	0.76	87.44	MQ	Plants
3300025941_19	96.77	2.6	83.77	HQ	Plants
3300025297_22	51.42	0.17	50.57	MQ	Plants
3300025942_16	96.96	0.9	92.46	MQ	Plants
3300021384_11	57.37	0.99	52.42	MQ	Plants
3300005289_16	58.57	0	58.57	MQ	Plants
3300025935_22	84.63	0.68	81.23	MQ	Plants
3300025934_11	97.8	3.3	81.3	HQ	Plants
3300025949_40	67.67	0.82	63.57	MQ	Plants
3300009709_22	96.55	2.91	82	MQ	Plants
3300025295_8	97	0.47	94.65	MQ	Plants
3300005937_24	70.91	3.61	52.86	MQ	Plants
3300025246_9	63.08	1.77	54.23	MQ	Plants
3300026383_5	96.97	1.25	90.72	MQ	Plants
3300026023_10	96.77	3.87	77.42	HQ	Plants
3300017680_2	68.45	1.72	59.85	MQ	Plants
3300025254_7	99.1	1.71	90.55	HQ	Plants
3300025224_4	99.87	0.8	95.87	MQ	Plants
3300025961_25	95.69	0	95.69	HQ	Plants
3300013100_68	54.31	0	54.31	MQ	Plants
3300026078_36	86.48	2.58	73.58	MQ	Plants
3300025245_11	99.31	0.98	94.41	MQ	Plants
3300025927_17	73.33	4.32	51.73	MQ	Plants
3300025298_22	74.14	0	74.14	MQ	Plants
3300014326_8	74.82	3.33	58.17	MQ	Plants
3300025291_42	50.37	0.02	50.27	MQ	Plants
3300013296_25	94.62	1.61	86.57	MQ	Plants
3300026116_38	76.23	0.9	71.73	MQ	Plants
3300025242_6	99.3	0.7	95.8	MQ	Plants
3300006931_17	99.75	0.25	98.5	MQ	Plants
3300013296_86	65.03	0	65.03	MQ	Plants
3300025949_51	89.93	4.5	67.43	MQ	Plants
3300025909_17	100	1.19	94.05	MQ	Plants
3300012487_1	55.04	0.49	52.59	MQ	Plants
3300027766_8	99.22	1.64	91.02	MQ	Plants
3300025258_6	98.09	1.12	92.49	MQ	Plants
3300005262_13	97.02	4.72	73.42	HQ	Plants
3300009156_39	67.96	3.19	52.01	MQ	Plants
3300025272_5	97.1	0.2	96.1	MQ	Plants
3300025254_11	98.53	1.6	90.53	MQ	Plants
3300006854_57	88.51	0.04	88.31	MQ	Plants
3300028654_12	58.38	0	58.38	MQ	Plants
3300025302_13	91.63	0.49	89.18	MQ	Plants
3300002067_12	70.3	0	70.3	MQ	Plants
3300025911_19	75.41	2.83	61.26	MQ	Plants
3300025263_9	99.54	0.8	95.54	MQ	Plants
3300027552_1	77.56	3.69	59.11	MQ	Plants
3300017417_2	55.08	0	55.08	MQ	Plants
3300026116_23	79.1	3.5	61.6	MQ	Plants
3300025250_3	100	0.74	96.3	MQ	Plants
3300026035_37	57.65	1.37	50.8	MQ	Plants
3300025261_12	99.66	2.08	89.26	MQ	Plants
3300025949_44	66.67	0.65	63.42	MQ	Plants
3300025904_11	56.52	0	56.52	MQ	Plants
3300025230_4	99.87	0.8	95.87	MQ	Plants
3300013297_35	69.52	3.2	53.52	MQ	Plants
3300006844_21	67.67	2.14	56.97	MQ	Plants
3300025711_12	57.32	0.85	53.07	MQ	Plants
3300025254_13	97.79	1.41	90.74	MQ	Plants
3300006237_14	88.65	1.64	80.45	MQ	Plants
3300027552_2	79.29	2.91	64.74	MQ	Plants
3300025226_5	82.79	0.02	82.69	MQ	Plants
3300025302_16	81.62	0.49	79.17	MQ	Plants
3300025920_10	98.38	3.85	79.13	MQ	Plants
3300025263_8	99.3	0.59	96.35	HQ	Plants
3300025913_46	83.78	1.94	74.08	MQ	Plants
3300027666_5	70.69	0	70.69	MQ	Plants
3300021384_10	74.3	0.9	69.8	MQ	Plants
3300027111_20	58.47	0.93	53.82	MQ	Plants
3300025206_5	65.92	0.47	63.57	MQ	Plants
3300009156_66	74.41	4.69	50.96	MQ	Plants
3300025949_38	89.32	2.87	74.97	MQ	Plants
3300006195_26	61.97	2.14	51.27	MQ	Plants
3300009144_4	97.96	1.25	91.71	MQ	Plants
3300013104_21	90.87	4.94	66.17	MQ	Plants
3300021388_4	95.83	1.11	90.28	HQ	Plants
3300027880_7	91.58	1.23	85.43	MQ	Plants
3300025945_29	72.23	2	62.23	MQ	Plants
3300025933_25	85.45	0.79	81.5	MQ	Plants
3300025934_70	67.28	0.93	62.63	MQ	Plants
3300025231_6	98.43	1.28	92.03	MQ	Plants
3300009994_1	99.59	0.5	97.09	MQ	Plants
3300025972_14	90.58	1.14	84.88	MQ	Plants
3300025949_22	96.55	4.45	74.3	HQ	Plants
3300010395_7	96.93	1.75	88.18	MQ	Plants
3300025295_14	51.75	0	51.75	MQ	Plants
3300006853_22	73.37	0.51	70.82	MQ	Plants
3300026078_25	66.13	1.09	60.68	MQ	Plants
3300026472_9	77.67	0.96	72.87	MQ	Plants
3300000041_2	80.91	2.91	66.36	MQ	Plants
3300026142_16	89.84	1.18	83.94	MQ	Plants
3300009709_23	61.08	0.48	58.68	MQ	Plants
3300006847_41	59.57	0.69	56.12	MQ	Plants
3300025711_13	63.79	1.72	55.19	MQ	Plants
3300025925_29	85.9	3.46	68.6	MQ	Plants
3300025228_5	98.54	4.07	78.19	MQ	Plants
3300025945_18	76.66	2.62	63.56	MQ	Plants
3300025254_2	100	0.16	99.2	MQ	Plants
3300005983_14	72.82	1.71	64.27	MQ	Plants
3300025254_18	96.04	0.48	93.64	MQ	Plants
3300025228_8	99.49	0.92	94.89	HQ	Plants
3300025242_15	59.83	0.92	55.23	MQ	Plants
3300010395_9	89.13	0.25	87.88	MQ	Plants
3300025225_6	73.78	1.72	65.18	MQ	Plants
3300025941_31	58.57	0.43	56.42	MQ	Plants
3300025256_34	58.64	0.47	56.29	MQ	Plants
3300025254_16	99.57	2.35	87.82	HQ	Plants
3300025315_9	85.37	1.27	79.02	MQ	Plants
3300025728_14	91.69	2.35	79.94	MQ	Plants
3300017682_4	65.2	1.05	59.95	MQ	Plants
3300013105_28	77.03	0.51	74.48	MQ	Plants
3300013100_25	83.47	0.02	83.37	MQ	Plants
3300009100_19	68.22	0.85	63.97	MQ	Plants
3300025938_5	96.67	3.73	78.02	MQ	Plants
3300013104_43	98.7	3.67	80.35	MQ	Plants
3300025925_12	55.79	0	55.79	MQ	Plants
3300006847_24	80.96	0.7	77.46	MQ	Plants
3300025284_11	55.19	0.71	51.64	MQ	Plants
3300027873_5	94.87	3.56	77.07	HQ	Plants
3300025246_4	98.48	1.64	90.28	MQ	Plants
3300025925_11	97.42	2.42	85.32	HQ	Plants
3300025298_21	98.87	2.56	86.07	MQ	Plants
3300014325_18	66.3	2.25	55.05	MQ	Plants
3300025934_14	92.59	2.85	78.34	MQ	Plants
3300006844_34	91.21	0	91.21	MQ	Plants
3300009156_43	76.9	1.04	71.7	MQ	Plants
3300013314_5	60.58	1.79	51.63	MQ	Plants
3300025927_13	100	2.56	87.2	HQ	Plants
3300027628_4	85.73	1.01	80.68	MQ	Plants
3300025938_45	57.61	0	57.61	MQ	Plants
3300025233_2	98.45	1.21	92.4	MQ	Plants
3300025254_8	96.61	3.28	80.21	HQ	Plants
3300025273_5	99.84	4.01	79.79	MQ	Plants
3300025935_23	54.4	0.43	52.25	MQ	Plants
3300001989_5	91.67	3.79	72.72	MQ	Plants
3300025304_13	83.1	0.86	78.8	MQ	Plants
3300025913_97	74.17	0	74.17	MQ	Plants
3300005661_8	74.14	0	74.14	MQ	Plants
3300026088_18	97.97	2.92	83.37	MQ	Plants
3300013307_24	97.22	0.8	93.22	MQ	Plants
3300004625_1	98.85	4.15	78.1	MQ	Plants
3300025914_54	75.46	1.39	68.51	MQ	Plants
3300013100_32	55.3	0	55.3	MQ	Plants
3300025914_15	93.51	0.74	89.81	HQ	Plants
3300025728_11	99.65	0.58	96.75	MQ	Plants
3300025945_15	95.16	4.3	73.66	MQ	Plants
3300006844_69	66.38	0	66.38	MQ	Plants
3300006904_22	73.4	2.83	59.25	MQ	Plants
3300010375_63	77.12	4.75	53.37	MQ	Plants
3300013297_31	66.33	2.96	51.53	MQ	Plants
3300025735_43	60.99	1.37	54.14	MQ	Plants
3300025304_10	77.59	0	77.59	MQ	Plants
3300014969_22	56.3	0.41	54.25	MQ	Plants
3300027909_43	91.21	0.1	90.71	MQ	Plants
3300002075_3	55.17	0	55.17	MQ	Plants
3300025961_23	66.01	0.72	62.41	MQ	Plants
3300025931_25	50.48	0.07	50.13	MQ	Plants
3300026142_42	59.05	1.29	52.6	MQ	Plants
3300027909_33	59.61	0.91	55.06	MQ	Plants
3300015286_1	54.07	0	54.07	MQ	Plants
3300025931_15	92.31	4.87	67.96	MQ	Plants
3300025230_23	99.49	0.51	96.94	HQ	Plants
3300004625_4	94.03	0.88	89.63	MQ	Plants
3300025245_9	97.8	2.65	84.55	HQ	Plants
3300009100_28	59.88	0.85	55.63	MQ	Plants
3300025904_16	83.37	0.99	78.42	MQ	Plants
3300025972_16	91.05	1.9	81.55	MQ	Plants
3300027718_7	91.4	3.48	74	MQ	Plants
3300025303_17	99.84	0.47	97.49	HQ	Plants
3300025292_17	95.56	3.23	79.41	MQ	Plants
3300027718_5	88.76	4.33	67.11	MQ	Plants
3300005262_10	98.91	1.83	89.76	MQ	Plants
3300006846_15	79.34	3.61	61.29	MQ	Plants
3300006853_19	83.43	4.43	61.28	MQ	Plants
3300025735_10	57.05	0	57.05	MQ	Plants
3300025233_7	97.46	3.1	81.96	MQ	Plants
3300027717_4	94.09	2.73	80.44	MQ	Plants
3300007076_33	75.3	0	75.3	MQ	Plants
3300025298_8	60	1.75	51.25	MQ	Plants
3300006038_13	88.95	0.78	85.05	MQ	Plants
3300025206_4	65.84	1.64	57.64	MQ	Plants
3300013100_45	66.67	3.09	51.22	MQ	Plants
3300005985_20	91.82	3.67	73.47	MQ	Plants
3300025229_6	99.94	0.46	97.64	HQ	Plants
3300026035_13	86.68	1.58	78.78	MQ	Plants
3300017689_2	90.26	3.21	74.21	MQ	Plants
3300009979_2	63.39	0.85	59.14	MQ	Plants
3300025919_53	60.19	1.85	50.94	MQ	Plants
3300027873_3	88.74	3.83	69.59	MQ	Plants
3300025945_46	64.45	1.85	55.2	MQ	Plants
3300027606_15	100	0.25	98.75	MQ	Plants
3300025245_6	98.09	1.12	92.49	MQ	Plants
3300025911_11	72.28	2.97	57.43	MQ	Plants
3300025228_7	79.3	0.69	75.85	MQ	Plants
3300026078_136	61.57	0	61.57	MQ	Plants
3300025246_10	92.29	0.38	90.39	MQ	Plants
3300026041_32	51.11	0	51.11	MQ	Plants
2209111006_1	75.95	2.06	65.65	MQ	Plants
3300005981_18	51.57	0	51.57	MQ	Plants
3300025923_18	84.07	2.11	73.52	MQ	Plants
3300025231_14	89.64	0.97	84.79	MQ	Plants
3300009697_16	69.06	0.1	68.56	MQ	Plants
3300025284_4	97.98	3.57	80.13	MQ	Plants
3300025938_9	74.55	4.56	51.75	MQ	Plants
3300026116_19	92.39	3.57	74.54	MQ	Plants
3300025899_4	87.51	4.84	63.31	MQ	Plants
3300028556_9	74.8	0.86	70.5	MQ	Plants
3300025273_6	97.98	2.04	87.78	MQ	Plants
3300026089_23	97.8	4.95	73.05	HQ	Plants
3300025920_20	81.02	1.56	73.22	MQ	Plants
3300025272_4	99.88	0.88	95.48	HQ	Plants
3300010274_8	97.32	4.03	77.17	MQ	Bioreactor
3300026198_32	69.54	0	69.54	MQ	Bioreactor
3300012521_20	97.87	0.89	93.42	MQ	Bioreactor
3300010274_28	96.61	2.12	86.01	MQ	Bioreactor
3300021604_23	50	0	50	MQ	Bioreactor
3300010268_4	96.49	0.88	92.09	HQ	Bioreactor
3300010263_26	72.47	0.67	69.12	MQ	Bioreactor
3300021561_36	96.59	1.14	90.89	MQ	Bioreactor
3300010286_26	89.44	2.12	78.84	MQ	Bioreactor
3300010263_22	98.66	1.01	93.61	MQ	Bioreactor
3300010273_35	99.03	0	99.03	HQ	Bioreactor
3300026195_20	100	3.39	83.05	HQ	Bioreactor
3300010287_47	74.27	3.5	56.77	MQ	Bioreactor
3300010276_16	97.26	0	97.26	MQ	Bioreactor
3300010277_18	82.35	0.67	79	MQ	Bioreactor
3300026311_90	80.02	0	80.02	MQ	Bioreactor
3300010269_19	93.85	0.7	90.35	MQ	Bioreactor
3300021561_55	64.2	0	64.2	MQ	Bioreactor
3300010285_40	94.55	0	94.55	MQ	Bioreactor
3300010269_13	95.1	2.45	82.85	MQ	Bioreactor
3300029822_8	89.81	0.86	85.51	MQ	Bioreactor
3300010285_33	79.15	0.67	75.8	MQ	Bioreactor
3300009770_42	54.95	0.74	51.25	MQ	Bioreactor
3300010428_41	89.83	1.69	81.38	MQ	Bioreactor
3300026194_17	97.7	0	97.7	MQ	Bioreactor
3300026194_3	96.15	3.3	79.65	MQ	Bioreactor
3300029822_14	90.91	3.84	71.71	HQ	Bioreactor
3300021561_23	97.77	1.12	92.17	MQ	Bioreactor
3300010269_12	97.99	2.37	86.14	MQ	Bioreactor
3300026250_22	70.72	0	70.72	MQ	Bioreactor
3300026311_12	86.15	1.42	79.05	MQ	Bioreactor
3300026290_66	86.91	1.68	78.51	MQ	Bioreactor
3300003130_1	99.19	1.38	92.29	MQ	Bioreactor
3300010269_47	55.99	0	55.99	MQ	Bioreactor
3300026290_44	84.79	1.08	79.39	MQ	Bioreactor
3300010276_13	96.64	2.01	86.59	MQ	Bioreactor
3300010277_26	82.72	4.58	59.82	MQ	Bioreactor
3300026198_19	85.19	2.02	75.09	MQ	Bioreactor
3300022146_2	97.51	0	97.51	MQ	Bioreactor
3300026198_4	70.18	1.75	61.43	MQ	Bioreactor
3300010273_28	92.89	1.34	86.19	MQ	Bioreactor
3300022135_8	93.55	0	93.55	MQ	Bioreactor
3300010269_46	74.67	0	74.67	MQ	Bioreactor
3300010287_13	99.18	1.31	92.63	MQ	Bioreactor
3300010287_33	96.31	1.01	91.26	MQ	Bioreactor
3300010277_34	91.83	1.31	85.28	MQ	Bioreactor
3300012889_59	70.16	0	70.16	MQ	Bioreactor
3300021603_49	63.16	1.87	53.81	MQ	Bioreactor
3300010287_11	95.1	2.45	82.85	MQ	Bioreactor
3300004628_40	96.77	0	96.77	MQ	Bioreactor
3300010277_12	99.18	0.65	95.93	MQ	Bioreactor
3300010271_24	90.93	0	90.93	MQ	Bioreactor
3300026290_43	53.97	0.41	51.92	MQ	Bioreactor
3300010287_12	92.79	0	92.79	MQ	Bioreactor
3300010268_28	95.08	0	95.08	MQ	Bioreactor
3300012889_64	88.76	0.56	85.96	MQ	Bioreactor
3300010277_42	93.33	0	93.33	MQ	Bioreactor
3300010267_28	65.98	2.14	55.28	MQ	Bioreactor
3300009773_83	59.94	0.78	56.04	MQ	Bioreactor
3300010276_22	98.99	0	98.99	MQ	Bioreactor
3300010274_21	96.13	0.21	95.08	MQ	Bioreactor
3300029823_10	95.26	2.61	82.21	MQ	Bioreactor
3300010287_23	90.59	0.99	85.64	MQ	Bioreactor
3300010276_26	90.93	0	90.93	MQ	Bioreactor
3300004628_53	61.22	1.9	51.72	MQ	Bioreactor
3300021603_13	94.38	3.36	77.58	MQ	Bioreactor
3300026194_8	96.96	4.7	73.46	HQ	Bioreactor
3300026195_41	55.93	0	55.93	MQ	Bioreactor
3300021603_25	97.8	3.3	81.3	MQ	Bioreactor
3300010265_5	95.64	2.03	85.49	MQ	Bioreactor
3300010268_23	95.03	0.7	91.53	MQ	Bioreactor
3300012889_8	84.37	2.94	69.67	MQ	Bioreactor
3300010268_27	98.66	0.34	96.96	MQ	Bioreactor
3300012521_16	97.82	0.36	96.02	HQ	Bioreactor
3300010267_18	97.9	0.79	93.95	MQ	Bioreactor
3300010287_20	87.81	1.34	81.11	MQ	Bioreactor
3300003132_2	98.37	4.44	76.17	MQ	Bioreactor
3300021603_38	92.73	2.73	79.08	HQ	Bioreactor
3300010268_10	96.61	2.12	86.01	MQ	Bioreactor
3300021604_21	60.8	0	60.8	MQ	Bioreactor
3300010268_11	73.79	4.7	50.29	MQ	Bioreactor
3300010428_22	96.85	0.7	93.35	MQ	Bioreactor
3300010273_29	71.57	1.47	64.22	MQ	Bioreactor
3300010287_35	96.61	2.12	86.01	MQ	Bioreactor
3300026194_32	53.62	0	53.62	MQ	Bioreactor
3300029822_23	94.55	1.82	85.45	HQ	Bioreactor
3300010287_27	96.13	0.21	95.08	MQ	Bioreactor
3300026195_22	74.01	0	74.01	MQ	Bioreactor
3300012521_34	94.06	2.8	80.06	MQ	Bioreactor
3300029825_30	67.59	0.65	64.34	MQ	Bioreactor
3300026195_9	91.11	1.16	85.31	HQ	Bioreactor
3300029825_8	83.89	3.18	67.99	MQ	Bioreactor
3300021604_17	78.64	2	68.64	MQ	Bioreactor
3300010277_16	96.14	1.91	86.59	MQ	Bioreactor
3300010273_19	90.59	0.99	85.64	MQ	Bioreactor
3300009773_19	92.62	2.62	79.52	MQ	Bioreactor
3300010285_5	84.27	0.81	80.22	MQ	Bioreactor
3300009770_34	70.27	1.38	63.37	MQ	Bioreactor
3300026198_23	82	0	82	MQ	Bioreactor
3300022146_6	97.35	0	97.35	MQ	Bioreactor
3300009773_53	64.72	1.21	58.67	MQ	Bioreactor
3300004628_92	50	0	50	MQ	Bioreactor
3300021603_28	68.44	2.81	54.39	MQ	Bioreactor
3300010271_22	94.6	1.01	89.55	MQ	Bioreactor
3300022146_12	59.67	0.92	55.07	MQ	Bioreactor
3300026290_20	95.45	0	95.45	MQ	Bioreactor
3300026290_72	53.31	0	53.31	MQ	Bioreactor
3300012886_1	97.86	2.56	85.06	MQ	Bioreactor
3300010271_7	72.81	0.88	68.41	MQ	Bioreactor
3300010274_37	91.83	0.34	90.13	MQ	Bioreactor
3300021604_14	89.51	1.03	84.36	MQ	Bioreactor
3300010287_7	80.7	0	80.7	MQ	Bioreactor
3300026311_31	94.32	0	94.32	HQ	Bioreactor
3300026311_55	84.72	1.18	78.82	MQ	Bioreactor
3300005282_3	96.15	2.42	84.05	MQ	Bioreactor
3300010286_31	70.54	0.38	68.64	MQ	Bioreactor
3300029822_21	94.77	0	94.77	HQ	Bioreactor
3300026198_11	93.24	2.39	81.29	HQ	Bioreactor
3300010265_9	95.97	3.36	79.17	MQ	Bioreactor
3300010263_11	95.87	2.45	83.62	MQ	Bioreactor
3300026194_22	68.97	0	68.97	MQ	Bioreactor
3300029304_5	69.98	0	69.98	MQ	Bioreactor
3300010276_20	88.7	1.68	80.3	MQ	Bioreactor
3300010428_31	78.15	0.72	74.55	MQ	Bioreactor
3300029775_12	98.53	0	98.53	HQ	Bioreactor
3300009770_3	98.78	4.6	75.78	HQ	Bioreactor
3300012521_36	94.07	0.06	93.77	MQ	Bioreactor
3300010265_14	94.92	1.69	86.47	MQ	Bioreactor
3300021843_34	99.94	3.3	83.44	MQ	Bioreactor
3300010274_38	62.6	0	62.6	MQ	Bioreactor
3300012889_46	78.49	0.14	77.79	MQ	Bioreactor
3300010269_6	99.33	0.22	98.23	MQ	Bioreactor
3300010281_22	81.09	0.22	79.99	MQ	Bioreactor
3300010277_30	88.34	1.34	81.64	MQ	Bioreactor
3300010285_29	90.13	0	90.13	MQ	Bioreactor
3300026250_44	56.03	0	56.03	MQ	Bioreactor
3300010263_8	99.84	0.65	96.59	MQ	Bioreactor
3300010276_31	62.94	0.7	59.44	MQ	Bioreactor
3300026252_15	96.02	0.07	95.67	HQ	Bioreactor
3300010267_19	97.98	0.4	95.98	MQ	Bioreactor
3300003113_3	77.29	0.14	76.59	MQ	Bioreactor
3300010263_4	98.35	0.68	94.95	MQ	Bioreactor
3300013829_5	96.59	1.14	90.89	MQ	Bioreactor
3300010277_22	96.08	2.29	84.63	MQ	Bioreactor
3300010285_19	97.32	0.34	95.62	MQ	Bioreactor
3300010273_11	99.84	0.65	96.59	MQ	Bioreactor
3300010287_46	93.4	0	93.4	MQ	Bioreactor
3300026194_27	86.44	1.69	77.99	MQ	Bioreactor
3300026250_7	94.71	1.66	86.41	MQ	Bioreactor
3300010274_16	97.32	0.67	93.97	MQ	Bioreactor
3300026290_9	96.96	4.7	73.46	HQ	Bioreactor
3300010267_22	98.55	1.01	93.5	MQ	Bioreactor
3300021561_73	60.4	0	60.4	MQ	Bioreactor
3300022135_7	99.18	0	99.18	HQ	Bioreactor
3300021561_72	63.08	0.06	62.78	MQ	Bioreactor
3300012886_4	94.59	2.7	81.09	MQ	Bioreactor
3300029825_24	95.14	1.43	87.99	HQ	Bioreactor
3300026311_29	97.94	0	97.94	HQ	Bioreactor
3300010277_38	71.77	2.1	61.27	MQ	Bioreactor
3300010271_29	92.74	0.4	90.74	MQ	Bioreactor
3300026255_24	93.22	1.69	84.77	MQ	Bioreactor
3300010267_9	97.22	0.65	93.97	MQ	Bioreactor
3300010428_44	67.57	0.81	63.52	MQ	Bioreactor
3300010265_36	54.67	0.52	52.07	MQ	Bioreactor
3300012886_21	97.52	0.71	93.97	MQ	Bioreactor
3300026195_27	56.9	0.86	52.6	MQ	Bioreactor
3300021843_36	79.73	0.54	77.03	MQ	Bioreactor
3300010269_22	98.24	0	98.24	MQ	Bioreactor
3300012521_24	77.93	0	77.93	MQ	Bioreactor
3300012886_52	73.67	1.45	66.42	MQ	Bioreactor
3300010267_26	71.61	0.85	67.36	MQ	Bioreactor
3300010276_23	95.41	0	95.41	MQ	Bioreactor
3300010285_32	54.39	0.4	52.39	MQ	Bioreactor
3300026290_13	97.57	2.36	85.77	MQ	Bioreactor
3300026255_21	90.34	1.24	84.14	MQ	Bioreactor
3300022146_1	99.46	2.92	84.86	MQ	Bioreactor
3300021843_15	95.48	2.58	82.58	HQ	Bioreactor
3300010265_28	95.08	0	95.08	MQ	Bioreactor
3300010263_10	97.99	1.9	88.49	HQ	Bioreactor
3300029825_40	75.6	0.16	74.8	MQ	Bioreactor
