GenomeID	EcosystemCategory	Longitude	Latitude	MIMAGQuality
3300029130_25	Human	116.416	39.9119	HQ
3300012940_40	Terrestrial	-122.29	37.83	MQ
3300008058_9	Human	-77.1012	39.0043	MQ
3300014707_2	Built environment	-73.96	40.68	MQ
3300026821_2	Aquatic	-110.702	44.7219	MQ
3300029441_17	Human	-76.6259	39.2885	HQ
3300011933_20	Human	-118.444	34.0722	MQ
3300013138_190	Aquatic	29.05	-1.64	MQ
3300012061_3	Fungi	-84.3641	30.4649	MQ
3300005082_6	Aquatic	7.42	55.49	MQ
3300013101_26	Aquatic	-111.38	27.0151	MQ
3300018719_5	Terrestrial	-109.695	38.7121	HQ
3300029513_17	Human	121.468	31.2123	MQ
3300020477_52	Aquatic	-142.577	-8.9103	MQ
3300028581_31	Aquatic	-1.8737	39.9879	MQ
3300028963_6	Human	12.531	55.678	HQ
3300011206_5	Built environment	-73.84	40.75	MQ
3300025408_3	Wastewater	104.06	30.66	MQ
3300013125_127	Aquatic	29.05	-1.64	MQ
3300026337_1	Mammals	-119.841	34.4149	HQ
3300024903_5	Aquatic	-122.16	48.3807	MQ
3300029185_18	Human	116.416	39.9119	MQ
3300022909_23	Aquatic	-81.028	31.972	MQ
3300022602_45	Aquatic	-89.6861	46.0412	MQ
3300027021_7	Lab enrichment	-67.0188	17.9673	MQ
3300012983_36	Mammals	-122.5	38.04	MQ
3300029730_24	Human	-0.12	51.5	MQ
3300027904_36	Arthropoda	34.856	0.2917	HQ
3300014919_8	Human	12.531	55.678	HQ
3300008126_25	Human	-77.1012	39.0043	MQ
3300007120_9	Human	-77.1012	39.0043	MQ
3300025621_16	Aquatic	7.9	54.1883	MQ
3300025394_7	Aquatic	-72.2	39.29	MQ
3300007646_29	Human	-77.1012	39.0043	MQ
3300012835_5	Insecta	-89.4011	43.073	MQ
3300010155_11	Aquatic	-76.201	-14.509	MQ
3300020398_27	Aquatic	-129.671	-23.1719	MQ
3300027904_65	Arthropoda	34.856	0.2917	MQ
3300027515_16	Aquatic	-110.715	44.963	HQ
3300029502_26	Human	121.468	31.2123	MQ
3300029633_8	Human	-76.6259	39.2885	MQ
3300012921_12	Terrestrial	-109.55	38.5733	MQ
3300025629_31	Wastewater	135.05	34.65	HQ
3300012609_6	Built environment	-74.19	40.52	HQ
3300010049_75	Arthropoda	-53.0462	5.0626	MQ
3300017441_9	Aquatic	-116.72	36.96	MQ
3300029447_31	Human	-76.6259	39.2885	HQ
3300029531_19	Human	121.465	31.2112	MQ
3300012270_28	Aquatic	78.1913	-68.5558	MQ
3300021352_12	Aquatic	-122.019	36.7468	MQ
3300020596_27	Aquatic	161.59	-77.5281	MQ
3300021139_6	Aquatic	-89.6864	46.0412	MQ
3300029623_33	Human	-0.12	51.5	MQ
3300010294_11	Annelida	-157.818	21.4686	MQ
3300011541_2	Built environment	-73.97	40.68	MQ
3300025587_21	Wastewater	-122.42	37.78	MQ
3300029493_17	Human	-76.6259	39.2885	MQ
3300029794_28	Human	-76.6259	39.2885	HQ
3300008739_8	Human	-77.1012	39.0043	MQ
3300025471_11	Wastewater	-123.1	49.25	HQ
3300029741_19	Human	-0.12	51.5	MQ
3300025566_4	Terrestrial	-122.468	38.0034	MQ
3300029027_10	Human	12.531	55.678	MQ
3300006065_13	Aquatic	-110.863	44.5648	MQ
3300025225_1	Plants	-78.5097	35.6667	MQ
3300026863_12	Microbial	-122.024	37.9314	MQ
3300012036_1	Aquatic	78.1913	-68.5558	MQ
3300029764_8	Human	-76.6259	39.2885	MQ
3300025094_16	Aquatic	-116.516	49.9543	HQ
3300025518_10	Terrestrial	-122.439	38.874	MQ
3300029823_17	Bioreactor	105.45	28.88	MQ
3300007966_25	Human	-77.1012	39.0043	MQ
3300028026_7	Annelida	-104.297	9.8441	MQ
3300007360_19	Human	-77.1012	39.0043	MQ
3300011538_1	Built environment	-73.8	40.7	MQ
3300007124_3	Human	-77.1012	39.0043	MQ
3300025960_15	Plants	-85.3738	42.3948	MQ
3300008716_8	Human	-77.1012	39.0043	MQ
3300013990_1	Built environment	-73.78	40.71	HQ
3300029795_32	Human	-76.6259	39.2885	MQ
3300029653_6	Human	-0.12	51.5	MQ
3300021561_23	Bioreactor	-79.6609	43.5479	MQ
3300014325_18	Plants	-85.3738	42.3948	MQ
3300007105_13	Human	-77.1012	39.0043	MQ
3300020418_22	Aquatic	-88.4044	25.5416	MQ
3300011858_3	Built environment	-73.94	40.84	HQ
3300029821_23	Aquatic	141.859	45.0453	MQ
3300014752_4	Human	12.531	55.678	MQ
3300012178_7	Aquatic	78.1913	-68.5558	MQ
3300029876_29	Human	-0.12	51.5	MQ
3300003155_25	Birds	-3.5233	50.9047	MQ
3300011631_4	Built environment	-73.97	40.75	MQ
3300013137_189	Aquatic	29.05	-1.64	MQ
3300025161_14	Aquatic	-116.516	49.9543	MQ
3300010281_23	Bioreactor	-72.1429	43.726	MQ
3300022899_3	Terrestrial	-89.38	43.3	MQ
3300027815_33	Aquatic	-73.6044	43.2922	MQ
3300029492_19	Human	121.468	31.2123	HQ
3300029238_11	Human	116.416	39.9119	MQ
3300025809_69	Aquatic	7.9	54.1883	MQ
3300029749_30	Human	-0.12	51.5	HQ
3300013128_46	Aquatic	29.2062	-2.05	MQ
3300012496_1	Terrestrial	-79.0506	35.9076	MQ
3300014025_13	Human	-118.444	34.0722	MQ
3300029794_16	Human	-76.6259	39.2885	HQ
3300010286_33	Bioreactor	-72.1429	43.726	MQ
3300011870_5	Built environment	-73.96	40.8	MQ
3300027595_6	Aquatic	-74.7949	45.0061	MQ
3300023201_9	Wastewater	-105.084	40.5853	MQ
3300005274_6	Solid waste	-121.753	38.546	MQ
3300025713_42	Wastewater	-70.96	42.35	HQ
3300007531_29	Human	-77.1012	39.0043	MQ
3300029727_17	Human	-0.12	51.5	MQ
3300014729_1	Aquatic	-122.255	47.6312	MQ
3300020213_52	Aquatic	161.59	-77.5281	MQ
3300029058_22	Human	12.531	55.678	MQ
3300029251_21	Human	116.416	39.9119	HQ
3300027627_15	Aquatic	-83.0459	44.5046	HQ
3300007125_25	Human	-77.1012	39.0043	MQ
3300008522_7	Human	-77.1012	39.0043	MQ
3300028959_5	Human	12.531	55.678	MQ
3300008524_2	Human	-77.1012	39.0043	MQ
3300012000_20	Aquatic	-83.96	34.21	MQ
3300008551_8	Human	-77.1012	39.0043	MQ
3300008537_27	Human	-77.1012	39.0043	MQ
3300029840_31	Human	-0.12	51.5	HQ
3300010162_156	Arthropoda	-53.0462	5.0626	MQ
3300013137_117	Aquatic	29.05	-1.64	MQ
3300004086_4	Annelida	8.81	50.8	MQ
3300021318_32	Mammals	-119.841	34.4149	MQ
3300000230_25	Aquatic	12.95	43.3833	MQ
3300025709_31	Aquatic	-123.5	48.6	MQ
3300010998_21	Microbial	-148.112	61.5997	MQ
3300027137_7	Aquatic	-123.183	46.1812	MQ
3300029573_10	Human	-0.12	51.5	MQ
3300008090_12	Human	-77.1012	39.0043	MQ
3300012241_3	Built environment	-73.95	40.66	MQ
3300029123_16	Human	116.416	39.9119	HQ
3300011981_28	Human	-118.444	34.0722	MQ
3300029482_19	Human	121.468	31.2123	MQ
3300007517_38	Aquatic	163.163	-77.605	MQ
3300017998_25	Aquatic	-93.4828	47.5028	MQ
3300014199_29	Aquatic	-88.5476	47.1149	MQ
3300029763_14	Human	-76.6259	39.2885	HQ
3300029436_22	Human	-76.6259	39.2885	HQ
3300020201_37	Aquatic	161.59	-77.5281	HQ
3300029496_19	Human	121.468	31.2123	HQ
3300029775_18	Bioreactor	105.45	28.88	MQ
3300029492_17	Human	121.468	31.2123	MQ
3300018042_14	Aquatic	-93.4828	47.5028	MQ
3300012815_1	Insecta	-89.4011	43.073	MQ
3300022225_51	Aquatic	-107	20.3333	MQ
3300022181_23	Modeled	-76.485	42.4447	MQ
3300029365_21	Human	-76.6259	39.2885	HQ
3300029537_12	Human	121.465	31.2112	HQ
3300020810_19	Aquatic	-81.028	31.972	MQ
3300020185_21	Aquatic	7.9	54.1841	HQ
3300009100_31	Plants	-83.9607	35.8443	HQ
3300029472_20	Human	121.468	31.2123	MQ
3300022907_28	Aquatic	-81.028	31.972	MQ
3300029137_7	Human	116.416	39.9119	HQ
3300025503_54	Aquatic	-110.69	44.376	MQ
3300027753_20	Aquatic	-123.94	46.2	MQ
3300002544_8	Terrestrial	7.1648	47.379	MQ
3300029328_15	Human	-76.6259	39.2885	MQ
3300007728_6	Human	-77.1012	39.0043	MQ
3300013126_156	Aquatic	29.05	-1.64	MQ
3300025266_5	Aquatic	-64.88	-64.45	MQ
3300008149_3	Human	-77.1012	39.0043	MQ
3300000151_9	Aquatic	-123.5	48.6	MQ
3300029350_5	Human	-76.6259	39.2885	MQ
3300024339_19	Aquatic	-123.501	48.5847	HQ
3300008081_33	Human	-77.1012	39.0043	MQ
3300024262_30	Aquatic	18.254	58.622	MQ
3300009095_83	Terrestrial	-111.814	41.7655	MQ
3300025668_21	Aquatic	-123.5	48.6	MQ
3300029250_18	Human	116.416	39.9119	MQ
3300006297_2	Human	-77.1012	39.0043	MQ
3300025737_18	Wastewater	-70.96	42.35	MQ
3300017389_13	Aquatic	98.4408	25.4401	MQ
3300025714_2	Wastewater	-75.22	39.88	MQ
3300027896_80	Aquatic	-86.23	41.7	MQ
3300023434_7	Aquatic	78.188	-68.4725	MQ
3300020446_12	Aquatic	-116.634	14.2017	MQ
3300029577_12	Human	121.465	31.2112	MQ
3300008012_32	Aquatic	-75.3633	39.283	MQ
3300020054_51	Aquatic	-81.028	31.972	MQ
3300025656_14	Aquatic	-123.5	48.6	MQ
3300029609_9	Human	-0.12	51.5	HQ
3300006879_33	Terrestrial	-83.4195	33.8834	MQ
3300025272_14	Plants	-78.5097	35.6667	MQ
3300007295_23	Human	-77.1012	39.0043	MQ
3300028603_64	Solid waste	-80.577	43.442	HQ
3300009703_19	Aquatic	25.4871	36.5275	MQ
3300029554_21	Human	121.465	31.2112	HQ
3300018080_68	Aquatic	-115.917	33.4166	HQ
3300025684_26	Aquatic	-123.5	48.6	MQ
3300013123_132	Aquatic	29.05	-1.64	MQ
3300011459_3	Built environment	-73.98	40.75	MQ
3300000162_1	Aquatic	-89.6864	46.0412	MQ
3300007713_5	Human	-77.1012	39.0043	MQ
3300025270_17	Aquatic	7.9	43.49	MQ
3300026184_8	Terrestrial	-122.133	37.4958	MQ
3300029532_7	Human	121.465	31.2112	MQ
3300021843_32	Bioreactor	-79.6609	43.5479	MQ
3300017818_60	Aquatic	-81.028	31.972	MQ
3300028571_43	Aquatic	-1.8737	39.9879	MQ
3300002977_9	Biotransformation	13.083	55.6569	MQ
3300002037_8	Algae	151.13	-33.59	MQ
3300025491_4	Terrestrial	-122.439	38.874	MQ
3300017467_8	Aquatic	30.6814	-22.5304	MQ
3300009826_60	Arthropoda	-53.0462	5.0626	MQ
3300025529_10	Lab enrichment	-121.75	38.5402	MQ
3300029050_18	Human	12.531	55.678	MQ
3300027532_24	Porifera	13.56	45.5099	MQ
3300025611_27	Wastewater	114.17	22.28	MQ
3300029671_15	Human	-0.12	51.5	MQ
3300029103_18	Human	12.5683	55.6761	MQ
3300020476_28	Aquatic	-56.7834	33.9044	MQ
3300019757_9	Aquatic	-75.1644	38.7906	MQ
3300025393_15	Wastewater	104.06	30.66	MQ
3300022225_29	Aquatic	-107	20.3333	HQ
3300029664_13	Human	-0.12	51.5	MQ
3300014656_24	Aquatic	16.66	57.4344	MQ
3300003523_45	Mammals	54.4146	34.0413	MQ
3300025856_47	Wastewater	-118.28	33.8	MQ
3300029751_12	Human	116.416	39.9119	MQ
3300005294_14	Terrestrial	-84.3938	42.7948	MQ
3300011918_8	Terrestrial	-72.426	43.7271	MQ
3300007295_22	Human	-77.1012	39.0043	MQ
3300025991_1	Terrestrial	-122.439	38.1501	MQ
3300025376_2	Aquatic	-89.6063	46.0072	MQ
3300027359_4	Lab enrichment	-122.29	37.8408	MQ
3300024336_15	Aquatic	-123.501	48.5847	MQ
3300013132_112	Aquatic	29.05	-1.64	MQ
3300001601_1	Aquatic	-68.2955	-54.8109	MQ
3300023088_8	Terrestrial	19.0474	68.3532	MQ
3300027869_20	Terrestrial	-76.3402	40.7999	HQ
3300029798_10	Aquatic	25.1136	61.2081	MQ
3300029502_13	Human	121.468	31.2123	HQ
3300013493_4	Built environment	-73.93	40.74	HQ
3300005964_2	Aquatic	-110.702	44.7221	MQ
3300014771_12	Human	12.531	55.678	MQ
3300017429_16	Aquatic	-118.504	37.4127	HQ
3300027838_38	Aquatic	-150.225	73.2247	MQ
3300027741_56	Aquatic	-72.5	46.8319	MQ
3300026516_33	Wastewater	-89.4117	43.0762	MQ
3300005512_26	Aquatic	21.315	38.4825	HQ
3300029018_6	Human	12.5683	55.6761	MQ
3300029114_18	Human	116.416	39.9119	MQ
3300025347_10	Aquatic	-119.478	48.9726	MQ
3300029447_23	Human	-76.6259	39.2885	HQ
3300025587_15	Wastewater	-122.42	37.78	MQ
3300006322_8	Human	-77.1012	39.0043	HQ
3300015370_23	Aquatic	16.66	57.4344	MQ
3300029763_13	Human	-76.6259	39.2885	HQ
3300026276_6	Terrestrial	-149.314	68.6137	MQ
3300025909_42	Plants	-85.3738	42.3948	MQ
3300029342_30	Human	-76.6259	39.2885	MQ
3300011904_2	Built environment	-73.96	40.64	MQ
3300027196_3	Aquatic	-123.94	46.2	MQ
3300029369_15	Human	-76.6259	39.2885	HQ
3300014886_17	Aquatic	-111.38	27.0154	MQ
3300029776_22	Human	-76.6259	39.2885	MQ
3300007519_35	Aquatic	162.445	-77.714	HQ
3300017938_21	Aquatic	-93.4828	47.5028	MQ
3300027247_11	Aquatic	-123.941	46.2024	MQ
3300005086_10	Aquatic	7.42	55.49	MQ
3300029374_28	Human	-76.6259	39.2885	MQ
3300025424_7	Aquatic	-89.6063	46.0072	MQ
3300027864_39	Arthropoda	-53.0462	5.0626	MQ
3300008739_19	Human	-77.1012	39.0043	MQ
3300027983_81	Aquatic	163.163	-77.605	MQ
3300029604_13	Human	-0.12	51.5	MQ
3300020200_87	Aquatic	29.658	-6.1786	MQ
3300027863_228	Aquatic	-110.44	44.611	MQ
3300025161_10	Aquatic	-116.516	49.9543	HQ
3300012036_30	Aquatic	78.1913	-68.5558	MQ
3300027712_14	Aquatic	-72.5	46.8319	MQ
3300027711_49	Terrestrial	-111.814	41.7655	MQ
3300025909_37	Plants	-85.3738	42.3948	MQ
3300007352_50	Terrestrial	-103.766	44.0342	MQ
3300009503_104	Aquatic	-110.44	44.61	MQ
3300007119_39	Human	-77.1012	39.0043	MQ
3300021112_1	Aquatic	-89.686	46.041	MQ
3300025609_32	Wastewater	-123.1	49.25	MQ
3300029545_12	Human	121.465	31.2112	HQ
3300007362_7	Human	-77.1012	39.0043	MQ
3300007501_19	Human	-77.1012	39.0043	MQ
3300029330_19	Human	-76.6259	39.2885	MQ
3300029607_19	Human	121.465	31.2112	MQ
3300014601_4	Built environment	-73.82	40.85	MQ
3300011912_9	Built environment	-74.02	40.62	MQ
3300029435_27	Human	-76.6259	39.2885	HQ
3300005662_98	Aquatic	-86.5698	43.1998	MQ
3300029712_12	Human	-0.12	51.5	HQ
3300029580_23	Human	-0.12	51.5	MQ
3300017788_86	Aquatic	29.2	-1.78	MQ
3300018906_5	Terrestrial	-109.695	38.7121	MQ
3300005460_16	Mammals	16.37	48.2	MQ
3300020420_14	Aquatic	-159.061	31.493	MQ
3300025369_8	Aquatic	-89.6063	46.0072	MQ
3300024431_30	Aquatic	-177.663	-32.8507	MQ
3300029060_12	Human	12.531	55.678	MQ
3300029845_8	Human	-0.12	51.5	MQ
3300027509_28	Algae	-9.71	51.64	HQ
3300029384_14	Human	-76.6259	39.2885	HQ
3300029346_15	Human	-76.6259	39.2885	MQ
3300029616_24	Human	-0.12	51.5	MQ
3300014588_1	Built environment	-73.95	40.68	HQ
3300011850_3	Built environment	-74.1	40.58	MQ
3300025267_6	Aquatic	13.18	38.55	MQ
3300024911_3	Aquatic	-122.16	48.3807	HQ
3300008098_20	Human	-77.1012	39.0043	MQ
3300000386_11	Aquatic	-122.103	37.5691	MQ
3300029741_4	Human	-0.12	51.5	MQ
3300025913_35	Plants	-85.3738	42.3948	MQ
3300029390_8	Human	-76.6259	39.2885	MQ
3300025449_11	Aquatic	-89.6063	46.0072	MQ
3300029352_13	Human	-76.6259	39.2885	MQ
3300013010_21	Aquatic	-76.1811	37.1043	MQ
3300000062_40	Arthropoda	-84.0077	10.2072	MQ
3300029108_5	Human	12.531	55.678	MQ
3300029417_18	Human	120	30	HQ
3300029433_15	Human	-76.6259	39.2885	HQ
3300029762_16	Human	-0.12	51.5	MQ
3300000425_12	Aquatic	-122.102	37.569	MQ
3300028048_92	Mammals	-112.842	49.6935	MQ
3300006564_29	Human	-77.1012	39.0043	MQ
3300028570_70	Built environment	-123.147	49.1151	MQ
3300020179_67	Aquatic	29.586	-4.8915	MQ
3300029605_18	Human	-0.12	51.5	HQ
3300020389_25	Aquatic	-49.3613	-61.9898	MQ
3300011949_4	Built environment	-73.98	40.73	MQ
3300029441_29	Human	-76.6259	39.2885	MQ
3300011720_2	Built environment	-73.96	40.67	MQ
3300027111_8	Plants	-118.444	34.0722	MQ
3300029297_8	Mammals	114.183	22.3356	MQ
3300005086_22	Aquatic	7.42	55.49	MQ
3300029472_21	Human	121.468	31.2123	MQ
3300028568_59	Built environment	-123.147	49.1151	MQ
3300007825_3	Human	-77.1012	39.0043	MQ
3300022742_6	Arthropoda	-89.4125	43.0758	HQ
3300017400_19	Aquatic	98.46	25.4413	MQ
3300025816_13	Aquatic	7.9	54.1883	MQ
3300017992_78	Aquatic	-115.8	33.3	MQ
3300025194_1	Aquatic	-179.52	-25.49	MQ
3300025706_17	Wastewater	-88.15	40.3	HQ
3300010283_14	Animal	-89.4	43.07	MQ
3300009566_29	Terrestrial	-87.3692	30.7036	MQ
3300029743_16	Human	-0.12	51.5	MQ
3300029328_16	Human	-76.6259	39.2885	HQ
3300018427_69	Mammals	-119.84	34.4148	MQ
3300002163_69	Biotransformation	8.4956	52.0385	MQ
3300009503_59	Aquatic	-110.44	44.61	MQ
3300025347_14	Aquatic	-119.478	48.9726	HQ
3300021400_104	Mammals	171.6	-42.26	MQ
3300011362_2	Built environment	-73.8	40.59	HQ
3300012139_7	Fungi	-82.2846	28.571	MQ
3300025986_19	Plants	-85.3738	42.3948	MQ
3300017931_26	Aquatic	-93.4828	47.5028	MQ
3300029839_10	Human	-0.12	51.5	MQ
3300025510_10	Terrestrial	-122.439	38.874	MQ
3300022177_41	Modeled	-76.485	42.4447	MQ
3300026516_62	Wastewater	-89.4117	43.0762	MQ
3300002037_4	Algae	151.13	-33.59	MQ
3300006746_12	Human	-77.1012	39.0043	MQ
3300018080_77	Aquatic	-115.917	33.4166	MQ
3300009084_40	Aquatic	163.163	-77.605	MQ
3300012283_4	Built environment	-73.95	40.78	MQ
3300025923_17	Plants	-85.3738	42.3948	MQ
3300012271_9	Aquatic	78.1913	-68.5558	MQ
3300002174_17	Biotransformation	8.4956	52.0385	MQ
3300029232_23	Human	116.416	39.9119	MQ
3300003868_3	Aquatic	-83.4312	45.0625	MQ
3300029443_18	Human	-76.6259	39.2885	MQ
3300028953_4	Human	12.531	55.678	MQ
3300012794_2	Terrestrial	-89.4011	43.073	MQ
3300006745_4	Human	-77.1012	39.0043	MQ
3300010269_40	Bioreactor	-72.1429	43.726	MQ
3300017419_13	Aquatic	30.1749	-22.6092	HQ
3300020213_61	Aquatic	161.59	-77.5281	MQ
3300029421_20	Human	-76.6259	39.2885	MQ
3300011981_15	Human	-118.444	34.0722	MQ
3300005062_8	Aquatic	7.42	55.49	MQ
3300027493_3	Aquatic	-74.7949	45.0061	HQ
3300014720_52	Aquatic	29.05	-1.64	MQ
3300028629_21	Wastewater	-88.23	44.11	MQ
3300017532_96	Aquatic	22.044	61.5637	MQ
3300025683_58	Wastewater	-122.27	37.8	MQ
3300011713_5	Built environment	-73.98	40.78	MQ
3300010270_16	Animal	-89.4	43.07	MQ
3300005279_9	Birds	-68.2992	8.95694	MQ
3300029462_9	Human	121.468	31.2123	MQ
3300029128_11	Human	116.416	39.9119	MQ
3300029065_2	Human	12.5683	55.6761	MQ
3300010269_20	Bioreactor	-72.1429	43.726	MQ
3300013716_1	Built environment	-73.84	40.68	MQ
3300027627_24	Aquatic	-83.0459	44.5046	MQ
3300020179_30	Aquatic	29.586	-4.8915	MQ
3300021384_9	Plants	-43.5936	-19.2822	MQ
3300011852_5	Built environment	-73.95	40.8	MQ
3300000227_4	Aquatic	13.4	42.7667	MQ
3300025689_16	Wastewater	135.27	34.72	MQ
3300025717_5	Aquatic	-121.785	36.83	MQ
3300025677_47	Wastewater	142.37	43.77	MQ
3300027973_18	Aquatic	-71.2508	48.2311	MQ
3300013004_22	Aquatic	-89.405	43.099	MQ
3300020197_74	Aquatic	29.4853	-4.9054	MQ
3300029841_10	Human	-0.12	51.5	MQ
3300017788_33	Aquatic	29.2	-1.78	MQ
3300027386_15	Porifera	13.56	45.5099	HQ
3300029038_7	Human	12.531	55.678	MQ
3300028198_10	Aquatic	-123.5	48.6	MQ
3300020440_33	Aquatic	19.4084	39.3599	MQ
3300011943_5	Built environment	-73.86	40.85	MQ
3300009703_27	Aquatic	25.4871	36.5275	MQ
3300023118_8	Terrestrial	-89.38	43.3	MQ
3300007787_2	Human	-77.1012	39.0043	MQ
3300029361_19	Human	-76.6259	39.2885	HQ
3300022912_26	Aquatic	-123.501	48.5847	MQ
3300025617_20	Aquatic	-123.5	48.6	MQ
3300008497_3	Human	-77.1012	39.0043	HQ
3300029762_22	Human	-0.12	51.5	MQ
3300006028_17	Terrestrial	-85.451	42.4774	MQ
3300029330_21	Human	-76.6259	39.2885	MQ
3300001102_16	Algae	151.167	-33.9666	MQ
3300025286_12	Aquatic	11.46	38.09	MQ
3300012059_9	Fungi	-78.4485	34.5814	HQ
3300025349_9	Aquatic	-110.69	44.376	MQ
3300012862_3	Terrestrial	-89.4011	43.073	MQ
3300029113_16	Human	116.416	39.9119	MQ
3300022851_10	Aquatic	78.188	-68.4725	MQ
3300020432_29	Aquatic	-88.4916	25.7109	MQ
3300021512_15	Aquatic	-110.593	27.0114	MQ
3300027592_38	Lab enrichment	-74.01	40.58	HQ
3300006441_4	Human	-77.1012	39.0043	MQ
3300025356_4	Aquatic	-89.6063	46.0072	MQ
3300025261_22	Plants	-79.0499	35.9082	MQ
3300007501_4	Human	-77.1012	39.0043	MQ
3300008133_24	Human	-77.1012	39.0043	MQ
3300005078_9	Aquatic	7.42	55.49	MQ
3300028561_57	Built environment	-123.147	49.1151	MQ
3300025201_3	Aquatic	39.89	-33.55	MQ
3300011799_4	Built environment	-73.97	40.78	HQ
3300029365_25	Human	-76.6259	39.2885	MQ
3300006045_166	Arthropoda	-53.0462	5.0626	MQ
3300025528_14	Lab enrichment	-121.75	38.5402	MQ
3300002846_1	Wastewater	-111.624	57.0092	HQ
3300029042_7	Human	12.531	55.678	HQ
3300025686_56	Wastewater	135.27	34.72	HQ
3300000236_12	Aquatic	12.95	43.3833	MQ
3300020153_51	Aquatic	-119.366	40.6614	MQ
3300026518_35	Aquatic	-176.601	-22.1802	MQ
3300011857_3	Built environment	-74.07	40.64	MQ
3300024509_3	Aquatic	-81.6053	31.4271	HQ
3300026531_25	Aquatic	-104.28	9.775	MQ
3300007517_72	Aquatic	163.163	-77.605	MQ
3300029620_39	Human	-0.12	51.5	MQ
3300017480_5	Aquatic	-81.583	81.017	HQ
3300028048_71	Mammals	-112.842	49.6935	MQ
3300029734_20	Human	-0.12	51.5	HQ
3300029391_10	Human	-76.6259	39.2885	MQ
3300029873_14	Human	-0.12	51.5	MQ
3300029049_12	Human	12.531	55.678	MQ
3300027864_52	Arthropoda	-53.0462	5.0626	MQ
3300025705_39	Aquatic	-123.5	48.6	MQ
3300010260_20	Animal	-89.4	43.07	MQ
3300027788_40	Aquatic	-150.061	79.2466	MQ
3300013004_84	Aquatic	-89.405	43.099	MQ
3300021387_94	Mammals	171.6	-42.26	MQ
3300025815_23	Aquatic	-75.3633	39.283	MQ
3300013129_46	Aquatic	29.2062	-2.05	MQ
3300025853_3	Aquatic	-75.25	39.12	MQ
3300021438_9	Aquatic	-83.5226	33.9255	HQ
3300011970_11	Human	-118.444	34.0722	MQ
3300026863_11	Microbial	-122.024	37.9314	HQ
3300029841_11	Human	-0.12	51.5	HQ
3300020360_12	Aquatic	-3.2009	-20.3976	MQ
3300011179_3	Aquatic	78.1913	-68.5558	MQ
3300027863_103	Aquatic	-110.44	44.611	MQ
3300029535_4	Human	121.468	31.2123	HQ
3300025584_22	Aquatic	-123.5	48.6	HQ
3300027756_18	Aquatic	-86.5698	43.1998	MQ
3300029392_24	Human	-76.6259	39.2885	MQ
3300013132_50	Aquatic	29.05	-1.64	MQ
3300029444_21	Human	-76.6259	39.2885	MQ
3300029379_36	Human	-76.6259	39.2885	MQ
3300027863_245	Aquatic	-110.44	44.611	MQ
3300006847_38	Plants	-83.9607	35.8443	MQ
3300025097_4	Aquatic	-80.809	-13.003	MQ
3300027339_7	Aquatic	-89.9778	29.8571	HQ
3300007942_2	Human	-77.1012	39.0043	HQ
3300008522_6	Human	-77.1012	39.0043	MQ
3300027815_85	Aquatic	-73.6044	43.2922	MQ
3300027791_6	Aquatic	-150.225	77.0991	MQ
3300028923_24	Lab enrichment	-97	36	MQ
3300002834_5	Arthropoda	-53.0462	5.0626	MQ
3300018892_3	Terrestrial	-109.695	38.7121	HQ
3300027292_3	Aquatic	-74.7949	45.0061	MQ
3300029702_12	Human	-0.12	51.5	HQ
3300027736_3	Aquatic	-72.0994	45.4091	MQ
3300027210_6	Aquatic	-123.917	46.2327	MQ
3300028399_18	Aquatic	-176.191	-20.761	HQ
3300029905_9	Birds	126.73	45.73	HQ
3300025616_9	Aquatic	-89.6063	46.0072	MQ
3300011657_4	Built environment	-73.95	40.82	MQ
3300006517_3	Wastewater	-122.296	37.8259	MQ
3300008272_14	Human	-77.1012	39.0043	MQ
3300023273_21	Aquatic	-81.028	31.972	MQ
3300014059_5	Wastewater	121.5	31.3	HQ
3300029180_3	Human	12.531	55.678	MQ
3300003123_2	Aquatic	115.081	-30.5067	MQ
3300020364_13	Aquatic	66.3895	18.735	MQ
3300025690_9	Aquatic	7.9	54.1883	MQ
3300022661_117	Mammals	-119.667	34.4204	MQ
3300025882_31	Wastewater	-87.65	42.12	MQ
3300007316_2	Human	-77.1012	39.0043	MQ
3300021306_29	Mammals	-119.841	34.4149	MQ
3300014491_12	Terrestrial	19.05	68.35	MQ
3300006747_21	Human	-77.1012	39.0043	MQ
3300025719_24	Aquatic	-123.5	48.6	MQ
3300001567_47	Wastewater	-114	54	MQ
3300025705_17	Aquatic	-123.5	48.6	MQ
3300024415_4	Aquatic	-121.905	36.8313	MQ
3300008712_10	Human	-77.1012	39.0043	MQ
3300025981_13	Plants	-85.3738	42.3948	MQ
3300029745_22	Human	-0.12	51.5	MQ
3300007210_21	Human	-77.1012	39.0043	MQ
3300029566_27	Human	121.465	31.2112	HQ
3300022753_70	Mammals	-119.667	34.4204	MQ
3300009772_10	Wastewater	114.17	22.28	MQ
3300025514_11	Terrestrial	-122.439	38.874	MQ
3300008260_14	Human	-77.1012	39.0043	HQ
3300020724_7	Aquatic	-89.686	46.041	MQ
3300029032_12	Human	12.531	55.678	MQ
3300015370_48	Aquatic	16.66	57.4344	MQ
3300007272_14	Human	-77.1012	39.0043	MQ
3300027662_15	Terrestrial	11.881	50.1318	MQ
3300018427_48	Mammals	-119.84	34.4148	MQ
3300025586_12	Aquatic	78.188	-68.4725	MQ
3300027850_26	Aquatic	163.163	-77.605	MQ
