Dataset	FeatureSpace	SampleID	Q	Metric	Value	SubjectID	AgeCategory	HotSpring	Temperature	DetectionBoundary
Western US hot springs	MAG catalog	AY05.0.4	2	Inverse Simpson	59.0721817982539			AY05	40.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.0.5	2	Inverse Simpson	43.5682429565966			AY05	45	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.2.1	2	Inverse Simpson	29.7906974604924			AY05	70.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.2.2	2	Inverse Simpson	15.1434983824449			AY05	69.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.2.3	2	Inverse Simpson	93.0764968754893			AY05	37.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.2.4	2	Inverse Simpson	87.2647612957097			AY05	29.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.2.5	2	Inverse Simpson	98.8358051052663			AY05	45.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.3.1	2	Inverse Simpson	29.8688813434351			AY05	68	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.3.2	2	Inverse Simpson	21.8620883051105			AY05	68.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.3.3	2	Inverse Simpson	36.4706359609432			AY05	30.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY05.3.4	2	Inverse Simpson	69.2413269616115			AY05	48.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.0.5	2	Inverse Simpson	17.8462490369919			AY06	78.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.0.6	2	Inverse Simpson	57.1446733699715			AY06	26.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.1.1	2	Inverse Simpson	12.3197367094309			AY06	90.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.1.4	2	Inverse Simpson	26.2083392640426			AY06	30.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.1.5	2	Inverse Simpson	45.7881540619302			AY06	43.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.1.6	2	Inverse Simpson	31.8092653867136			AY06	26.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.2.1	2	Inverse Simpson	3.20591472595921			AY06	87	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.2.2	2	Inverse Simpson	28.753205617339			AY06	80.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.2.5	2	Inverse Simpson	54.2495813385266			AY06	40.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.2.6	2	Inverse Simpson	33.6139890165679			AY06	20.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.2.7	2	Inverse Simpson	29.6327284229286			AY06	44.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.3.1	2	Inverse Simpson	11.9952492048281			AY06	86	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.3.2	2	Inverse Simpson	29.3967937868964			AY06	78.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.3.3	2	Inverse Simpson	72.6219184723682			AY06	40.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.3.4	2	Inverse Simpson	56.2800257201067			AY06	32	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.3.5	2	Inverse Simpson	30.7367160057125			AY06	39.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.3.6	2	Inverse Simpson	31.3566796730779			AY06	9.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY06.3.7	2	Inverse Simpson	52.7099211469351			AY06	25.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.1	2	Inverse Simpson	54.9288537219026			AY07	65.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.2	2	Inverse Simpson	68.4627624467173			AY07	65.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.3	2	Inverse Simpson	71.2720624822289			AY07	65.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.4	2	Inverse Simpson	36.6865336795782			AY07	66.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.5	2	Inverse Simpson	26.9383404673915			AY07	66.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.6	2	Inverse Simpson	43.5458299092704			AY07	67.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.7	2	Inverse Simpson	74.6179369533438			AY07	66.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.0.8	2	Inverse Simpson	72.1294273340753			AY07	66.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.1.1	2	Inverse Simpson	68.0919123333406			AY07	63.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.1.2	2	Inverse Simpson	56.733349761912			AY07	64.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.1.3	2	Inverse Simpson	51.7735411595831			AY07	64	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.1.4	2	Inverse Simpson	46.8183252892939			AY07	64	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.1.5	2	Inverse Simpson	76.7132373276006			AY07	64.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.1.6	2	Inverse Simpson	68.3812151812835			AY07	57.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.1	2	Inverse Simpson	64.6995708024852			AY07	63.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.2	2	Inverse Simpson	65.0148386690158			AY07	62.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.3	2	Inverse Simpson	54.9872505536208			AY07	62.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.4	2	Inverse Simpson	76.8495982061421			AY07	63.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.5	2	Inverse Simpson	26.2520949746465			AY07	64.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.6	2	Inverse Simpson	53.7375466926604			AY07	63.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.7	2	Inverse Simpson	15.9771646615809			AY07	63.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.2.8	2	Inverse Simpson	59.425350854341			AY07	63.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.1	2	Inverse Simpson	66.6595917794938			AY07	62.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.2	2	Inverse Simpson	50.5384818588422			AY07	63.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.3	2	Inverse Simpson	73.6293573194187			AY07	62.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.4	2	Inverse Simpson	75.9945593844896			AY07	61.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.5	2	Inverse Simpson	64.2355287106785			AY07	62.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.6	2	Inverse Simpson	95.2622047335137			AY07	62.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.7	2	Inverse Simpson	69.732092267884			AY07	63	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY07.3.8	2	Inverse Simpson	45.7818831647071			AY07	63.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.0.3	2	Inverse Simpson	37.2692119242221			AY08	76	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.0.4	2	Inverse Simpson	55.6529506879044			AY08	57.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.0.5	2	Inverse Simpson	59.6850710416461			AY08	65.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.0.6	2	Inverse Simpson	39.4611455302004			AY08	81.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.0.8	2	Inverse Simpson	3.72762264088678			AY08	85.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.1.2	2	Inverse Simpson	7.26537464876667			AY08	84.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.1.3	2	Inverse Simpson	66.7625090835587			AY08	69.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.1.4	2	Inverse Simpson	57.0512307098781			AY08	43.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.1.5	2	Inverse Simpson	55.8660671097971			AY08	63.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.1.6	2	Inverse Simpson	107.055875329232			AY08	58.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.2.1	2	Inverse Simpson	19.1785903273864			AY08	92.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.2.2	2	Inverse Simpson	26.8636550995596			AY08	65.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.2.3	2	Inverse Simpson	74.3528693938251			AY08	65.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.2.4	2	Inverse Simpson	25.5314808646833			AY08	81.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.2.5	2	Inverse Simpson	51.1658259915116			AY08	69.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.2.6	2	Inverse Simpson	56.4794379119511			AY08	61.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.2.7	2	Inverse Simpson	83.4419152142715			AY08	57.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.3.1	2	Inverse Simpson	15.6531925473525			AY08	90.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.3.2	2	Inverse Simpson	62.1439565900329			AY08	70	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.3.3	2	Inverse Simpson	80.1994537471131			AY08	70.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.3.4	2	Inverse Simpson	60.8929781447281			AY08	71.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.3.5	2	Inverse Simpson	57.0907483470724			AY08	71.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.3.6	2	Inverse Simpson	81.667564171155			AY08	62	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY08.3.7	2	Inverse Simpson	78.8551770819084			AY08	62.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY10.3.1	2	Inverse Simpson	2.57187887390797			AY10	88.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.0.1	2	Inverse Simpson	4.15068613986273			AY11	65.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.1.2	2	Inverse Simpson	10.2807427188647			AY11	43.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.1.3	2	Inverse Simpson	9.76153065589799			AY11	51.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.1.5	2	Inverse Simpson	67.27604020844			AY11	51.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.1.6	2	Inverse Simpson	29.6569939490204			AY11	33.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.2.1	2	Inverse Simpson	5.61392398929027			AY11	83	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.2.2	2	Inverse Simpson	8.50018448336293			AY11	47.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.2.3	2	Inverse Simpson	2.74398469965248			AY11	65.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.2.5	2	Inverse Simpson	10.8349777918624			AY11	65.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.1	2	Inverse Simpson	4.98791617447133			AY11	84.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.2	2	Inverse Simpson	8.57066053261836			AY11	48.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.3	2	Inverse Simpson	4.5301923102556			AY11	79.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.4	2	Inverse Simpson	3.51424269446848			AY11	33.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY11.3.5	2	Inverse Simpson	8.28045591896599			AY11	47.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY12.1.2	2	Inverse Simpson	36.3876200468623			AY12	66.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AY12.1.3	2	Inverse Simpson	28.8471663988372			AY12	68.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB01.3.1	2	Inverse Simpson	45.1658107714			LB01	63.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB02.3.1	2	Inverse Simpson	56.7372113161287			LB02	56.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB04.3.1	2	Inverse Simpson	80.2092239067817			LB04	61.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LB07.3.1	2	Inverse Simpson	56.9879430588372			LB07	52.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	LC02.3.1	2	Inverse Simpson	30.9000292706948			LC02	56.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LC04.3.1	2	Inverse Simpson	22.3231953397254			LC04	69	Abundance-weighted effective number
Western US hot springs	MAG catalog	LC05.3.1	2	Inverse Simpson	103.876481476292			LC05	55.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LD01.3.1	2	Inverse Simpson	123.018804796786			LD01	68.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LD01.3.2	2	Inverse Simpson	35.0229454205469			LD01	65.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	LE01.3.1	2	Inverse Simpson	59.428368610854			LE01	47.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LE01.3.2	2	Inverse Simpson	76.9229714091585			LE01	44	Abundance-weighted effective number
Western US hot springs	MAG catalog	LE01.3.3	2	Inverse Simpson	36.806512798789			LE01	47	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH02.3.1	2	Inverse Simpson	87.3217828497427			LH02	54.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH02.3.2	2	Inverse Simpson	63.9342562091131			LH02	55	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH03.3.1	2	Inverse Simpson	42.5556536803558			LH03	63.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH03.3.2	2	Inverse Simpson	100.502679094144			LH03	62.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	LH03.3.3	2	Inverse Simpson	95.6156340598166			LH03	47.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP01.3.1	2	Inverse Simpson	63.0306549882555			LP01	41.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP02.3.1	2	Inverse Simpson	63.6088915111509			LP02	45	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP03.3.1	2	Inverse Simpson	38.8601615272282			LP03	43.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LP03.3.2	2	Inverse Simpson	27.629816242562			LP03	42	Abundance-weighted effective number
Western US hot springs	MAG catalog	LR01.3.1	2	Inverse Simpson	31.2152533494341			LR01	45.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	LR01.3.2	2	Inverse Simpson	60.8431532575464			LR01	43.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	LR01.3.3	2	Inverse Simpson	22.4396443832276			LR01	42.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS01.3.1	2	Inverse Simpson	2.25592070758974			LS01	82.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS01.3.2	2	Inverse Simpson	57.915568694522			LS01	81.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS01.3.3	2	Inverse Simpson	80.8456720433554			LS01	73.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS02.3.1	2	Inverse Simpson	57.8834487052001			LS02	85	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS02.3.2	2	Inverse Simpson	74.9426812132671			LS02	82.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	LS02.3.3	2	Inverse Simpson	111.157126045895			LS02	80.5	Abundance-weighted effective number
