Habitat	Units	FeatureID	Label	BootstrapReplicates	CoreInclusionFrequency
Stool	95	SP0657	Clostridium hiranonis	1000	0
Stool	95	SP0658	Veillonella denticariosi	1000	0
Stool	95	SP0659	Peptostreptococcus anaerobius	1000	0
Stool	95	SP0660	Peptostreptococcus sp MV1	1000	0
Stool	95	SP0661	Criibacterium bergeronii	1000	0
Stool	95	SP0662	Blautia coccoides	1000	0
Stool	95	SP0663	Anaerococcus vaginalis	1000	0
Stool	95	SP0664	Bifidobacterium dentium	1000	0
Stool	95	SP0665	Lactobacillus delbrueckii	1000	0
Stool	95	SP0666	Blastocystis sp subtype 1	1000	0
Stool	95	SP0667	Staphylococcus hominis	1000	0
Stool	95	SP0668	Corynebacterium amycolatum	1000	0
Stool	95	SP0669	Agitococcus lubricus	1000	0
Stool	95	SP0670	Listeria monocytogenes	1000	0
Stool	95	SP0671	Bacteroides caecimuris	1000	0
Stool	95	SP0672	Acinetobacter junii	1000	0
Stool	95	SP0673	Acinetobacter lwoffii	1000	0
Stool	95	SP0674	Dermabacter hominis	1000	0
Stool	95	SP0675	Micrococcus lylae	1000	0
Stool	95	SP0676	Corynebacterium sp HMSC08A12	1000	0
Stool	95	SP0677	Corynebacterium hadale	1000	0
Stool	95	SP0678	Pyramidobacter piscolens	1000	0
Stool	95	SP0679	Corynebacterium simulans	1000	0
Stool	95	SP0680	Comamonas kerstersii	1000	0
Stool	95	SP0681	Bifidobacterium breve	1000	0
Stool	95	SP0682	Enterobacter cloacae complex	1000	0
Stool	95	SP0683	Enterobacter bugandensis	1000	0
Stool	95	SP0684	Actinomyces turicensis	1000	0
Stool	95	SP0685	Staphylococcus haemolyticus	1000	0
Stool	95	SP0686	Burkholderia cenocepacia	1000	0
Stool	95	SP0687	Burkholderia pyrrocinia	1000	0
Stool	95	SP0688	Jonquetella anthropi	1000	0
Stool	95	SP0689	Bacteroides stercorirosoris	1000	0
Stool	95	SP0690	Bacteroides oleiciplenus	1000	0
Stool	95	SP0691	Corynebacterium afermentans	1000	0
Stool	95	SP0692	Lactobacillus curvatus	1000	0
Stool	95	SP0693	Clostridioides difficile	1000	0
Stool	95	SP0694	Lactobacillus plantarum	1000	0
Stool	95	SP0695	Candida dubliniensis	1000	0
Stool	95	SP0696	Lactobacillus fermentum	1000	0
Stool	95	SP0697	Hafnia paralvei	1000	0
Stool	95	SP0698	Candidatus Gastranaerophilales bacterium	1000	0
Stool	95	SP0699	Kocuria indica	1000	0
Stool	95	SP0700	Streptococcus agalactiae	1000	0
Stool	95	SP0701	Enterococcus dispar	1000	0
Stool	95	SP0702	Firmicutes bacterium CAG 646	1000	0
Stool	95	SP0703	Peptoniphilus sp DNF00840	1000	0
Stool	95	SP0704	Bacteroidales bacterium KA00251	1000	0
Stool	95	SP0705	Ureaplasma urealyticum	1000	0
Stool	95	SP0706	Veillonella montpellierensis	1000	0
Stool	95	SP0707	Actinomyces urogenitalis	1000	0
Stool	95	SP0708	Actinomyces radingae	1000	0
Stool	95	SP0709	Megasphaera sp BV3C16 1	1000	0
Stool	95	SP0710	Bifidobacterium scardovii	1000	0
Stool	95	SP0711	Staphylococcus warneri	1000	0
Stool	95	SP0712	Veillonella sp CAG 933	1000	0
Stool	95	SP0713	Lachnospiraceae bacterium 2 1 46FAA	1000	0
Stool	95	SP0714	Clostridium neonatale	1000	0
Stool	95	SP0715	Lactobacillus algidus	1000	0
Stool	95	SP0716	Lactobacillus reuteri	1000	0
Stool	95	SP0717	Moraxella lacunata	1000	0
Stool	95	SP0718	Staphylococcus pasteuri	1000	0
Stool	95	SP0719	Pantoea ananatis	1000	0
Stool	95	SP0720	Parascardovia denticolens	1000	0
Stool	95	SP0721	Brevundimonas diminuta	1000	0
Stool	95	SP0722	Mixta calida	1000	0
Stool	95	SP0723	Acinetobacter ursingii	1000	0
Stool	95	SP0724	Corynebacterium striatum	1000	0
Stool	95	SP0725	Acinetobacter parvus	1000	0
Stool	95	SP0726	Roseomonas mucosa	1000	0
Stool	95	SP0727	Acinetobacter bereziniae	1000	0
Stool	95	SP0728	Paracoccus sanguinis	1000	0
Stool	95	SP0729	Lactobacillus mucosae	1000	0
Stool	95	SP0730	Acidovorax caeni	1000	0
Stool	95	SP0731	Porphyromonas cangingivalis	1000	0
Stool	95	SP0732	Porphyromonas gulae	1000	0
Stool	95	SP0733	Porphyromonas gingivicanis	1000	0
Stool	95	SP0734	Staphylococcus cohnii	1000	0
Stool	95	SP0735	Neisseria dumasiana	1000	0
Stool	95	SP0736	Lactobacillus rhamnosus	1000	0
Stool	95	SP0737	Fusobacterium gonidiaformans	1000	0
Stool	95	SP0738	Bacteroides zoogleoformans	1000	0
Stool	95	SP0739	Cloacibacillus porcorum	1000	0
Stool	95	SP0740	Leuconostoc garlicum	1000	0
Stool	95	SP0741	Dialister succinatiphilus	1000	0
Stool	95	SP0742	Gemmiger sp An194	1000	0
Stool	95	SP0743	Mycolicibacterium mucogenicum	1000	0
Stool	95	SP0744	Massilia timonae	1000	0
Stool	95	SP0745	Sphingobium yanoikuyae	1000	0
Stool	95	SP0746	Herbaspirillum sp	1000	0
Stool	95	SP0747	Synechococcus sp JA 2 3B a 2 13	1000	0
Stool	95	SP0748	Roseiflexus sp RS 1	1000	0
Stool	95	SP0749	Streptococcus lutetiensis	1000	0
Posterior fornix	42	SP0001	Parabacteroides merdae	1000	0
Posterior fornix	42	SP0002	Bacteroides vulgatus	1000	0
Posterior fornix	42	SP0003	Bacteroides cellulosilyticus	1000	0
Posterior fornix	42	SP0004	Parabacteroides distasonis	1000	0
Posterior fornix	42	SP0005	Bacteroides sp CAG 927	1000	0
Posterior fornix	42	SP0006	Bacteroides ovatus	1000	0
Posterior fornix	42	SP0007	Bacteroides caccae	1000	0
Posterior fornix	42	SP0008	Alistipes putredinis	1000	0
Posterior fornix	42	SP0009	Parasutterella excrementihominis	1000	0
Posterior fornix	42	SP0010	Faecalibacterium prausnitzii	1000	0
Posterior fornix	42	SP0011	Alistipes shahii	1000	0
Posterior fornix	42	SP0012	Ruminococcus bicirculans	1000	0
Posterior fornix	42	SP0013	Roseburia intestinalis	1000	0
Posterior fornix	42	SP0014	Lachnospira pectinoschiza	1000	0
Posterior fornix	42	SP0015	Eubacterium sp CAG 38	1000	0
Posterior fornix	42	SP0016	Proteobacteria bacterium CAG 139	1000	0
Posterior fornix	42	SP0017	Odoribacter splanchnicus	1000	0
Posterior fornix	42	SP0018	Oscillibacter sp 57 20	1000	0
Posterior fornix	42	SP0019	Turicimonas muris	1000	0
Posterior fornix	42	SP0020	Akkermansia muciniphila	1000	0
Posterior fornix	42	SP0021	Roseburia hominis	1000	0
Posterior fornix	42	SP0022	Coprococcus eutactus	1000	0
Posterior fornix	42	SP0023	Eubacterium rectale	1000	0
Posterior fornix	42	SP0024	Bacteroides fragilis	1000	0
Posterior fornix	42	SP0025	Ruthenibacterium lactatiformans	1000	0
Posterior fornix	42	SP0026	Alistipes indistinctus	1000	0
Posterior fornix	42	SP0027	Eubacterium ventriosum	1000	0
Posterior fornix	42	SP0028	Fusicatenibacter saccharivorans	1000	0
Posterior fornix	42	SP0029	Gemmiger formicilis	1000	0
Posterior fornix	42	SP0030	Eubacterium eligens	1000	0
Posterior fornix	42	SP0031	Butyricimonas synergistica	1000	0
Posterior fornix	42	SP0032	Agathobaculum butyriciproducens	1000	0
Posterior fornix	42	SP0033	Butyricimonas virosa	1000	0
Posterior fornix	42	SP0034	Anaerostipes hadrus	1000	0
Posterior fornix	42	SP0035	Dorea formicigenerans	1000	0
Posterior fornix	42	SP0036	Streptococcus parasanguinis	1000	0
Posterior fornix	42	SP0037	Eubacterium ramulus	1000	0
Posterior fornix	42	SP0038	Oscillibacter sp CAG 241	1000	0
Posterior fornix	42	SP0039	Firmicutes bacterium CAG 145	1000	0
Posterior fornix	42	SP0040	Veillonella dispar	1000	0
Posterior fornix	42	SP0041	Intestinimonas butyriciproducens	1000	0
Posterior fornix	42	SP0042	Blautia obeum	1000	0
Posterior fornix	42	SP0043	Bacteroides galacturonicus	1000	0
Posterior fornix	42	SP0044	Veillonella atypica	1000	0
Posterior fornix	42	SP0045	Veillonella parvula	1000	0
Posterior fornix	42	SP0046	Alistipes inops	1000	0
Posterior fornix	42	SP0047	Haemophilus parainfluenzae	1000	0
Posterior fornix	42	SP0048	Lactobacillus rogosae	1000	0
Posterior fornix	42	SP0049	Victivallis vadensis	1000	0
Posterior fornix	42	SP0050	Dielma fastidiosa	1000	0
Posterior fornix	42	SP0051	Prevotella disiens	1000	0
Posterior fornix	42	SP0052	Parabacteroides goldsteinii	1000	0
Posterior fornix	42	SP0053	Oxalobacter formigenes	1000	0
Posterior fornix	42	SP0054	Collinsella aerofaciens	1000	0
Posterior fornix	42	SP0055	Lawsonibacter asaccharolyticus	1000	0
Posterior fornix	42	SP0056	Flavonifractor plautii	1000	0
Posterior fornix	42	SP0057	Streptococcus salivarius	1000	0
Posterior fornix	42	SP0058	Dialister invisus	1000	0
Posterior fornix	42	SP0059	Veillonella sp T11011 6	1000	0
Posterior fornix	42	SP0060	Veillonella infantium	1000	0
Posterior fornix	42	SP0061	Bacteroides stercoris	1000	0
Posterior fornix	42	SP0062	Bacteroides uniformis	1000	0
Posterior fornix	42	SP0063	Barnesiella intestinihominis	1000	0
Posterior fornix	42	SP0064	Ruminococcus bromii	1000	0
Posterior fornix	42	SP0065	Bacteroides thetaiotaomicron	1000	0
Posterior fornix	42	SP0066	Parabacteroides johnsonii	1000	0
Posterior fornix	42	SP0067	Phascolarctobacterium faecium	1000	0
Posterior fornix	42	SP0068	Roseburia inulinivorans	1000	0
Posterior fornix	42	SP0069	Bacteroides clarus	1000	0
Posterior fornix	42	SP0070	Roseburia faecis	1000	0
Posterior fornix	42	SP0071	Firmicutes bacterium CAG 110	1000	0
Posterior fornix	42	SP0072	Bacteroides xylanisolvens	1000	0
Posterior fornix	42	SP0073	Firmicutes bacterium CAG 95	1000	0
Posterior fornix	42	SP0074	Monoglobus pectinilyticus	1000	0
Posterior fornix	42	SP0075	Bacteroides dorei	1000	0
Posterior fornix	42	SP0076	Ruminococcus torques	1000	0
Posterior fornix	42	SP0077	Clostridium sp CAG 58	1000	0
Posterior fornix	42	SP0078	Alistipes timonensis	1000	0
Posterior fornix	42	SP0079	Firmicutes bacterium CAG 83	1000	0
Posterior fornix	42	SP0080	Alistipes finegoldii	1000	0
Posterior fornix	42	SP0081	Dorea longicatena	1000	0
Posterior fornix	42	SP0082	Eubacterium hallii	1000	0
Posterior fornix	42	SP0083	Gordonibacter pamelaeae	1000	0
Posterior fornix	42	SP0084	Clostridium spiroforme	1000	0
Posterior fornix	42	SP0085	Collinsella stercoris	1000	0
Posterior fornix	42	SP0086	Coprococcus comes	1000	0
Posterior fornix	42	SP0087	Oscillibacter sp PC13	1000	0
Posterior fornix	42	SP0088	Holdemania filiformis	1000	0
Posterior fornix	42	SP0089	Adlercreutzia equolifaciens	1000	0
Posterior fornix	42	SP0090	Christensenella minuta	1000	0
Posterior fornix	42	SP0091	Asaccharobacter celatus	1000	0
Posterior fornix	42	SP0092	[Collinsella] massiliensis	1000	0
Posterior fornix	42	SP0093	Clostridium leptum	1000	0
Posterior fornix	42	SP0094	Eggerthella lenta	1000	0
Posterior fornix	42	SP0095	Collinsella intestinalis	1000	0
Posterior fornix	42	SP0096	Bilophila wadsworthia	1000	0
Posterior fornix	42	SP0097	Blautia wexlerae	1000	0
Posterior fornix	42	SP0098	Streptococcus mitis	1000	0
Posterior fornix	42	SP0099	Clostridium citroniae	1000	0
Posterior fornix	42	SP0100	Streptococcus infantis	1000	0
Posterior fornix	42	SP0101	Enorma massiliensis	1000	0
Posterior fornix	42	SP0102	Gemella sanguinis	1000	0
Posterior fornix	42	SP0103	Clostridium innocuum	1000	0
Posterior fornix	42	SP0104	Enterorhabdus caecimuris	1000	0
Posterior fornix	42	SP0105	Olsenella scatoligenes	1000	0
Posterior fornix	42	SP0106	Fretibacterium fastidiosum	1000	0
Posterior fornix	42	SP0107	Rothia mucilaginosa	1000	0
Posterior fornix	42	SP0108	Actinomyces sp ICM47	1000	0
Posterior fornix	42	SP0109	Prevotella melaninogenica	1000	0
Posterior fornix	42	SP0110	Actinomyces sp oral taxon 181	1000	0
Posterior fornix	42	SP0111	Actinomyces graevenitzii	1000	0
Posterior fornix	42	SP0112	Prevotella salivae	1000	0
Posterior fornix	42	SP0113	Prevotella histicola	1000	0
Posterior fornix	42	SP0114	Oribacterium sinus	1000	0
Posterior fornix	42	SP0115	Actinomyces sp HMSC035G02	1000	0
Posterior fornix	42	SP0116	Veillonella rogosae	1000	0
Posterior fornix	42	SP0117	Campylobacter concisus	1000	0
Posterior fornix	42	SP0118	Megasphaera micronuciformis	1000	0
Posterior fornix	42	SP0119	Fusobacterium periodonticum	1000	0
Posterior fornix	42	SP0120	Actinomyces odontolyticus	1000	0
Posterior fornix	42	SP0121	Atopobium parvulum	1000	0
Posterior fornix	42	SP0122	Prevotella pallens	1000	0
Posterior fornix	42	SP0123	Granulicatella elegans	1000	0
Posterior fornix	42	SP0124	Stomatobaculum longum	1000	0
Posterior fornix	42	SP0125	Leptotrichia wadei	1000	0
Posterior fornix	42	SP0126	Actinomyces sp S6 Spd3	1000	0
Posterior fornix	42	SP0127	Streptococcus thermophilus	1000	0
Posterior fornix	42	SP0128	Neisseria flavescens	1000	0
Posterior fornix	42	SP0129	Streptococcus oralis	1000	0
Posterior fornix	42	SP0130	Neisseria subflava	1000	0
Posterior fornix	42	SP0131	Lachnoanaerobaculum saburreum	1000	0
Posterior fornix	42	SP0132	Streptococcus sanguinis	1000	0
Posterior fornix	42	SP0133	Streptococcus australis	1000	0
Posterior fornix	42	SP0134	Streptococcus gordonii	1000	0
Posterior fornix	42	SP0135	Leptotrichia sp oral taxon 215	1000	0
Posterior fornix	42	SP0136	Streptococcus sp F0442	1000	0
Posterior fornix	42	SP0137	Porphyromonas somerae	1000	0
Posterior fornix	42	SP0138	Kingella oralis	1000	0
Posterior fornix	42	SP0139	Prevotella sp oral taxon 299	1000	0
Posterior fornix	42	SP0140	Oribacterium asaccharolyticum	1000	0
Posterior fornix	42	SP0141	Rothia dentocariosa	1000	0
Posterior fornix	42	SP0142	Solobacterium moorei	1000	0
Posterior fornix	42	SP0143	Haemophilus sputorum	1000	0
Posterior fornix	42	SP0144	Staphylococcus aureus	1000	0
Posterior fornix	42	SP0145	Streptococcus sp HPH0090	1000	0
Posterior fornix	42	SP0146	Gemella haemolysans	1000	0
Posterior fornix	42	SP0147	Streptococcus sp A12	1000	0
Posterior fornix	42	SP0148	Lactobacillus helveticus	1000	0
Posterior fornix	42	SP0149	Leptotrichia sp oral taxon 212	1000	0
Posterior fornix	42	SP0150	Fusobacterium nucleatum	1000	0
Posterior fornix	42	SP0151	Capnocytophaga leadbetteri	1000	0
Posterior fornix	42	SP0152	Granulicatella adiacens	1000	0
Posterior fornix	42	SP0153	Prevotella nigrescens	1000	0
Posterior fornix	42	SP0154	Streptococcus vestibularis	1000	0
Posterior fornix	42	SP0155	Streptococcus sp HMSC034E03	1000	0
Posterior fornix	42	SP0156	Actinomyces sp HPA0247	1000	0
Posterior fornix	42	SP0157	Capnocytophaga gingivalis	1000	0
Posterior fornix	42	SP0158	Actinomyces oris	1000	0
Posterior fornix	42	SP0159	Rothia aeria	1000	0
Posterior fornix	42	SP0160	Haemophilus influenzae	1000	0
Posterior fornix	42	SP0161	Haemophilus quentini	1000	0
Posterior fornix	42	SP0162	Streptococcus cristatus	1000	0
Posterior fornix	42	SP0163	Streptococcus mutans	1000	0
Posterior fornix	42	SP0164	Streptococcus sp HMSC067H01	1000	0
Posterior fornix	42	SP0165	Atopobium rimae	1000	0
Posterior fornix	42	SP0166	Haemophilus haemolyticus	1000	0
Posterior fornix	42	SP0167	Capnocytophaga granulosa	1000	0
Posterior fornix	42	SP0168	Neisseria sicca	1000	0
Posterior fornix	42	SP0169	Leptotrichia hofstadii	1000	0
Posterior fornix	42	SP0170	Cardiobacterium hominis	1000	0
Posterior fornix	42	SP0171	Capnocytophaga sputigena	1000	0
Posterior fornix	42	SP0172	Streptococcus sp HMSC071D03	1000	0
Posterior fornix	42	SP0173	Streptococcus pseudopneumoniae	1000	0
Posterior fornix	42	SP0174	Corynebacterium durum	1000	0
Posterior fornix	42	SP0175	Prevotella pleuritidis	1000	0
Posterior fornix	42	SP0176	Gemella morbillorum	1000	0
Posterior fornix	42	SP0177	Lautropia mirabilis	1000	0
Posterior fornix	42	SP0178	Prevotella sp oral taxon 473	1000	0
Posterior fornix	42	SP0179	Aggregatibacter sp oral taxon 458	1000	0
Posterior fornix	42	SP0180	Bulleidia extructa	1000	0
Posterior fornix	42	SP0181	Leptotrichia sp oral taxon 225	1000	0
Posterior fornix	42	SP0182	Leptotrichia sp oral taxon 498	1000	0
Posterior fornix	42	SP0183	Actinomyces naeslundii	1000	0
Posterior fornix	42	SP0184	Haemophilus parahaemolyticus	1000	0
Posterior fornix	42	SP0185	Bifidobacterium longum	1000	0
Posterior fornix	42	SP0186	Prevotella oris	1000	0
Posterior fornix	42	SP0187	Parvimonas micra	1000	0
Posterior fornix	42	SP0188	Streptococcus pneumoniae	1000	0
Posterior fornix	42	SP0189	Haemophilus paraphrohaemolyticus	1000	0
Posterior fornix	42	SP0190	Corynebacterium matruchotii	1000	0
Posterior fornix	42	SP0191	Actinomyces sp oral taxon 170	1000	0
Posterior fornix	42	SP0192	Actinobaculum sp oral taxon 183	1000	0
Posterior fornix	42	SP0193	Actinomyces massiliensis	1000	0
Posterior fornix	42	SP0194	Campylobacter gracilis	1000	0
Posterior fornix	42	SP0195	Capnocytophaga sp oral taxon 863	1000	0
Posterior fornix	42	SP0196	Eikenella corrodens	1000	0
Posterior fornix	42	SP0197	Cardiobacterium valvarum	1000	0
Posterior fornix	42	SP0198	Pseudopropionibacterium propionicum	1000	0
Posterior fornix	42	SP0199	Actinomyces viscosus	1000	0
Posterior fornix	42	SP0200	Campylobacter showae	1000	0
Posterior fornix	42	SP0201	Actinomyces johnsonii	1000	0
Posterior fornix	42	SP0202	Prevotella loescheii	1000	0
Posterior fornix	42	SP0203	Streptococcus sp oral taxon 056	1000	0
Posterior fornix	42	SP0204	Eubacterium brachy	1000	0
Posterior fornix	42	SP0205	Abiotrophia defectiva	1000	0
Posterior fornix	42	SP0206	Capnocytophaga ochracea	1000	0
Posterior fornix	42	SP0207	Streptococcus anginosus group	1000	0
Posterior fornix	42	SP0208	Actinomyces meyeri	1000	0
Posterior fornix	42	SP0209	Actinomyces sp oral taxon 448	1000	0
Posterior fornix	42	SP0210	Eikenella sp NML130454	1000	0
Posterior fornix	42	SP0211	Selenomonas noxia	1000	0
Posterior fornix	42	SP0212	Oribacterium sp oral taxon 078	1000	0
Posterior fornix	42	SP0213	Abiotrophia sp HMSC24B09	1000	0
Posterior fornix	42	SP0214	Leptotrichia sp oral taxon 879	1000	0
Posterior fornix	42	SP0215	Aggregatibacter actinomycetemcomitans	1000	0
Posterior fornix	42	SP0216	Actinomyces sp oral taxon 180	1000	0
Posterior fornix	42	SP0217	Aggregatibacter segnis	1000	0
Posterior fornix	42	SP0218	Actinomyces denticolens	1000	0
Posterior fornix	42	SP0219	Selenomonas infelix	1000	0
Posterior fornix	42	SP0220	Kingella denitrificans	1000	0
Posterior fornix	42	SP0221	Capnocytophaga sp oral taxon 338	1000	0
Posterior fornix	42	SP0222	Staphylococcus argenteus	1000	0
Posterior fornix	42	SP0223	Staphylococcus epidermidis	1000	0
Posterior fornix	42	SP0224	Cutibacterium acnes	1000	0
Posterior fornix	42	SP0225	Corynebacterium accolens	1000	0
Posterior fornix	42	SP0226	Escherichia coli	1000	0
Posterior fornix	42	SP0227	Haemophilus sp HMSC71H05	1000	0
Posterior fornix	42	SP0228	Propionibacterium namnetense	1000	0
Posterior fornix	42	SP0229	Klebsiella pneumoniae	1000	0
Posterior fornix	42	SP0230	Gardnerella vaginalis	1000	0
Posterior fornix	42	SP0231	Lactobacillus iners	1000	0
Posterior fornix	42	SP0232	Atopobium vaginae	1000	0
Posterior fornix	42	SP0233	Sneathia amnii	1000	0
Posterior fornix	42	SP0234	Veillonellaceae bacterium DNF00626	1000	0
Posterior fornix	42	SP0235	Prevotella timonensis	1000	0
Posterior fornix	42	SP0236	Prevotella buccalis	1000	0
Posterior fornix	42	SP0237	Anaerococcus tetradius	1000	0
Posterior fornix	42	SP0238	Dialister micraerophilus	1000	0
Posterior fornix	42	SP0239	Peptoniphilus lacrimalis	1000	0
Posterior fornix	42	SP0240	Aerococcus christensenii	1000	0
Posterior fornix	42	SP0241	Mobiluncus curtisii	1000	0
Posterior fornix	42	SP0242	Tissierellia bacterium KA00581	1000	0
Posterior fornix	42	SP0243	Prevotella bivia	1000	0
Posterior fornix	42	SP0244	Lactobacillus jensenii	1000	0.006
Posterior fornix	42	SP0245	Mageeibacillus indolicus	1000	0
Posterior fornix	42	SP0246	Gemella asaccharolytica	1000	0
Posterior fornix	42	SP0247	Prevotella colorans	1000	0
Posterior fornix	42	SP0248	Lactobacillus coleohominis	1000	0
Posterior fornix	42	SP0249	Prevotella sp S7 1 8	1000	0
Posterior fornix	42	SP0250	Lactobacillus gasseri	1000	0
Posterior fornix	42	SP0251	Mycoplasma hominis	1000	0
Posterior fornix	42	SP0252	Porphyromonas uenonis	1000	0
Posterior fornix	42	SP0253	Peptococcus niger	1000	0
Posterior fornix	42	SP0254	Peptoniphilus sp BV3C26	1000	0
Posterior fornix	42	SP0255	Bacteroides coagulans	1000	0
Posterior fornix	42	SP0256	Porphyromonas asaccharolytica	1000	0
Posterior fornix	42	SP0257	Peptoniphilus duerdenii	1000	0
Posterior fornix	42	SP0258	Mobiluncus mulieris	1000	0
Posterior fornix	42	SP0259	Peptoniphilus harei	1000	0
Posterior fornix	42	SP0260	Actinomyces neuii	1000	0
Posterior fornix	42	SP0261	Anaerococcus lactolyticus	1000	0
Posterior fornix	42	SP0262	Atopobium deltae	1000	0
Posterior fornix	42	SP0263	Ureaplasma parvum	1000	0
Posterior fornix	42	SP0264	Varibaculum cambriense	1000	0
Posterior fornix	42	SP0265	Atopobium minutum	1000	0
Posterior fornix	42	SP0266	Lactobacillus paragasseri	1000	0
Posterior fornix	42	SP0267	Prevotella bergensis	1000	0
Posterior fornix	42	SP0268	Peptoniphilus coxii	1000	0
Posterior fornix	42	SP0269	Neisseria perflava	1000	0
Posterior fornix	42	SP0270	Prevotella shahii	1000	0
Posterior fornix	42	SP0271	Lachnospiraceae bacterium oral taxon 096	1000	0
Posterior fornix	42	SP0272	Eubacterium sulci	1000	0
Posterior fornix	42	SP0273	Oribacterium parvum	1000	0
Posterior fornix	42	SP0274	Tannerella sp oral taxon HOT 286	1000	0
Posterior fornix	42	SP0275	Mogibacterium diversum	1000	0
Posterior fornix	42	SP0276	Alloprevotella tannerae	1000	0
Posterior fornix	42	SP0277	Prevotella jejuni	1000	0
Posterior fornix	42	SP0278	Lachnoanaerobaculum umeaense	1000	0
Posterior fornix	42	SP0279	Veillonella tobetsuensis	1000	0
Posterior fornix	42	SP0280	Gemella bergeri	1000	0
Posterior fornix	42	SP0281	Treponema sp OMZ 838	1000	0
Posterior fornix	42	SP0282	Neisseria sp oral taxon 014	1000	0
Posterior fornix	42	SP0283	Treponema socranskii	1000	0
Posterior fornix	42	SP0284	Peptostreptococcus stomatis	1000	0
Posterior fornix	42	SP0285	Alloscardovia omnicolens	1000	0
Posterior fornix	42	SP0286	Campylobacter mucosalis	1000	0
Posterior fornix	42	SP0287	Streptococcus peroris	1000	0
Posterior fornix	42	SP0288	Neisseria elongata	1000	0
Posterior fornix	42	SP0289	Alloprevotella rava	1000	0
Posterior fornix	42	SP0290	Treponema denticola	1000	0
Posterior fornix	42	SP0291	Mogibacterium pumilum	1000	0
Posterior fornix	42	SP0292	Porphyromonas endodontalis	1000	0
Posterior fornix	42	SP0293	Bacteroidetes oral taxon 274	1000	0
Posterior fornix	42	SP0294	Prevotella oulorum	1000	0
Posterior fornix	42	SP0295	Capnocytophaga sp oral taxon 332	1000	0
Posterior fornix	42	SP0296	Prevotella denticola	1000	0
Posterior fornix	42	SP0297	Prevotella scopos	1000	0
Posterior fornix	42	SP0298	Leptotrichia buccalis	1000	0
Posterior fornix	42	SP0299	Selenomonas sputigena	1000	0
Posterior fornix	42	SP0300	Porphyromonas catoniae	1000	0
Posterior fornix	42	SP0301	Streptococcus sp M334	1000	0
Posterior fornix	42	SP0302	Prevotella veroralis	1000	0
Posterior fornix	42	SP0303	Slackia exigua	1000	0
Posterior fornix	42	SP0304	Parvimonas sp oral taxon 110	1000	0
Posterior fornix	42	SP0305	Leptotrichia goodfellowii	1000	0
Posterior fornix	42	SP0306	Treponema medium	1000	0
Posterior fornix	42	SP0307	Haemophilus pittmaniae	1000	0
Posterior fornix	42	SP0308	Fusobacterium hwasookii	1000	0
