UnitSet	Habitat	Units	FeatureID	Label	Phylum	CoreEligible	Detected	Prevalence	WilsonLower	WilsonUpper	MeanRelativeAbundance	MedianWhenDetected	OperationalCore	BootstrapInclusionFrequency	StableCore	SelectionScore
Subject-habitat representatives	Posterior fornix	42	SP0600	Carnobacterium divergens	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0601	Pseudomonas fragi	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0602	Carnobacterium maltaromaticum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0603	Psychrobacter sp 1501 2011	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0604	Serratia proteamaculans	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0605	Bacteroides sp CAG 443	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0606	Aeriscardovia aeriphila	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0607	Subdoligranulum variabile	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0608	Sphingomonas koreensis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0609	Anaerostipes caccae	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0610	Firmicutes bacterium CAG 424	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0611	Fusobacterium naviforme	Fusobacteria	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0000286142857142857	0.0012018	FALSE	0	FALSE	0.00012736267272998
Subject-habitat representatives	Posterior fornix	42	SP0612	Clostridium hylemonae	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0613	Megasphaera sp DISK 18	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0614	Megasphaera sp MJR8396C	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0615	Moraxella catarrhalis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0616	Klebsiella aerogenes	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0617	Proteus mirabilis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0618	Staphylococcus lugdunensis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0619	Butyricicoccus pullicaecorum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0620	Malassezia sympodialis	Basidiomycota	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0621	Corynebacterium argentoratense	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0622	Leuconostoc mesenteroides	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0623	Propionibacterium sp oral taxon 192	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0624	Prevotella sp CAG 617	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0625	Prevotella sp CAG 1185	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0626	Lawsonella clevelandensis	Actinobacteria	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0000697523879176198	0.00292540029254003	FALSE	0	FALSE	0.000198852131045474
Subject-habitat representatives	Posterior fornix	42	SP0627	Citrobacter portucalensis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0628	Citrobacter youngae	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0629	Klebsiella quasipneumoniae	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0630	Clostridium sp 7 2 43FAA	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0631	Staphylococcus pseudintermedius	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0632	Tepidiphilus thermophilus	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0633	Fusobacterium necrophorum	Fusobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0634	Brachyspira sp CAG 700	Spirochaetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0635	Elizabethkingia miricola	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0636	Parabacteroides gordonii	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0637	Phascolarctobacterium sp CAG 266	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0638	Corynebacterium kefirresidentii	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0639	Anaerotruncus sp CAG 528	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0640	Enterococcus faecalis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0641	Citrobacter europaeus	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0642	Lachnoclostridium sp An118	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0643	Enterococcus gallinarum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0644	Klebsiella oxytoca	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0645	Negativicoccus succinicivorans	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0646	Kingella potus	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0647	Corynebacterium singulare	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0648	Bacteroides sp OM05 12	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0649	Bifidobacterium animalis	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0650	Stenotrophomonas maltophilia	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0651	Staphylococcus saprophyticus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0652	Bacteroides sp D2	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0653	Eubacterium coprostanoligenes	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0654	Anaerobiospirillum thomasii	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0655	Fusobacterium mortiferum	Fusobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0656	Helicobacter pylori	Proteobacteria	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0000113452380952381	0.0004765	FALSE	0	FALSE	0.0000801968881585587
Subject-habitat representatives	Posterior fornix	42	SP0657	Clostridium hiranonis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0658	Veillonella denticariosi	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0659	Peptostreptococcus anaerobius	Firmicutes	TRUE	2	0.0476190476190476	0.0131575249089056	0.157898523969588	0.000143507144794048	0.003013650040675	FALSE	0	FALSE	0.000570449845949556
Subject-habitat representatives	Posterior fornix	42	SP0660	Peptostreptococcus sp MV1	Firmicutes	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.00000325000032500003	0.000126100012610001	FALSE	0	FALSE	0.000042923231615971
Subject-habitat representatives	Posterior fornix	42	SP0661	Criibacterium bergeronii	Firmicutes	TRUE	0	0	0	0.0837987908657039	0.00000140476204523811	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0662	Blautia coccoides	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0663	Anaerococcus vaginalis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0664	Bifidobacterium dentium	Actinobacteria	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0028298119047619	0.1188521	FALSE	0	FALSE	0.00126657086657996
Subject-habitat representatives	Posterior fornix	42	SP0665	Lactobacillus delbrueckii	Firmicutes	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.000419509523809524	0.0176194	FALSE	0	FALSE	0.000487665039108004
Subject-habitat representatives	Posterior fornix	42	SP0666	Blastocystis sp subtype 1	Eukaryota unclassified	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0667	Staphylococcus hominis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0668	Corynebacterium amycolatum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0669	Agitococcus lubricus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0670	Listeria monocytogenes	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0671	Bacteroides caecimuris	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0672	Acinetobacter junii	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0673	Acinetobacter lwoffii	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0674	Dermabacter hominis	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0675	Micrococcus lylae	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0676	Corynebacterium sp HMSC08A12	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0677	Corynebacterium hadale	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0678	Pyramidobacter piscolens	Synergistetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0679	Corynebacterium simulans	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0680	Comamonas kerstersii	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0681	Bifidobacterium breve	Actinobacteria	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.00827809761904762	0.3476801	FALSE	0	FALSE	0.00216628693938926
Subject-habitat representatives	Posterior fornix	42	SP0682	Enterobacter cloacae complex	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0683	Enterobacter bugandensis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0684	Actinomyces turicensis	Actinobacteria	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0000101690476190476	0.0004271	FALSE	0	FALSE	0.0000759260576083725
Subject-habitat representatives	Posterior fornix	42	SP0685	Staphylococcus haemolyticus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0686	Burkholderia cenocepacia	Proteobacteria	TRUE	2	0.0476190476190476	0.0131575249089056	0.157898523969588	0.0000184642869292859	0.000387750025515003	FALSE	0	FALSE	0.000204619479421987
Subject-habitat representatives	Posterior fornix	42	SP0687	Burkholderia pyrrocinia	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0.00000109761893785715	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0688	Jonquetella anthropi	Synergistetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0689	Bacteroides stercorirosoris	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0690	Bacteroides oleiciplenus	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0691	Corynebacterium afermentans	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0692	Lactobacillus curvatus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0693	Clostridioides difficile	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0694	Lactobacillus plantarum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0695	Candida dubliniensis	Ascomycota	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0696	Lactobacillus fermentum	Firmicutes	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0000229333333333333	0.0009632	FALSE	0	FALSE	0.000114020857117892
Subject-habitat representatives	Posterior fornix	42	SP0697	Hafnia paralvei	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0698	Candidatus Gastranaerophilales bacterium	Candidatus Melainabacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0699	Kocuria indica	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0700	Streptococcus agalactiae	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0701	Enterococcus dispar	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0702	Firmicutes bacterium CAG 646	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0703	Peptoniphilus sp DNF00840	Firmicutes	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0000804071508978579	0.00337710033771003	FALSE	0	FALSE	0.000213500082176772
Subject-habitat representatives	Posterior fornix	42	SP0704	Bacteroidales bacterium KA00251	Bacteroidetes	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.0000240571452628574	0.00101040010104001	FALSE	0	FALSE	0.000116781151949274
Subject-habitat representatives	Posterior fornix	42	SP0705	Ureaplasma urealyticum	Tenericutes	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.00000471428618571433	0.000198000019800002	FALSE	0	FALSE	0.0000516962071887923
Subject-habitat representatives	Posterior fornix	42	SP0706	Veillonella montpellierensis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0.00000217142878857145	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0707	Actinomyces urogenitalis	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0.00000136190476190476	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0708	Actinomyces radingae	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0.000000578571428571429	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0709	Megasphaera sp BV3C16 1	Firmicutes	TRUE	0	0	0	0.0837987908657039	0.00000034047619047619	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0710	Bifidobacterium scardovii	Actinobacteria	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.00306782619047619	0.1288487	FALSE	0	FALSE	0.00131876096904148
Subject-habitat representatives	Posterior fornix	42	SP0711	Staphylococcus warneri	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0712	Veillonella sp CAG 933	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0713	Lachnospiraceae bacterium 2 1 46FAA	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0714	Clostridium neonatale	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0715	Lactobacillus algidus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0716	Lactobacillus reuteri	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0717	Moraxella lacunata	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0718	Staphylococcus pasteuri	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0719	Pantoea ananatis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0720	Parascardovia denticolens	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0721	Brevundimonas diminuta	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0722	Mixta calida	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0723	Acinetobacter ursingii	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0724	Corynebacterium striatum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0725	Acinetobacter parvus	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0726	Roseomonas mucosa	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0727	Acinetobacter bereziniae	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0728	Paracoccus sanguinis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0729	Lactobacillus mucosae	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0730	Acidovorax caeni	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0731	Porphyromonas cangingivalis	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0732	Porphyromonas gulae	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0733	Porphyromonas gingivicanis	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
