contigName	contigLen	totalAvgDepth	MOCK1.primary.sorted	MOCK1.primary.sorted-var	MOCK2.primary.sorted	MOCK2.primary.sorted-var
k141_20600	1363	2.16285	1.10435	0.430557	1.0585	1.02663
k141_53625	9881	11.1986	5.72258	6.73103	5.47603	5.85353
k141_24252	1287	256.085	130.079	745.729	126.006	945.792
k141_39440	1517	2.84496	1.30655	0.517392	1.53841	0.808645
k141_20601	1808	4.80468	1.93977	1.86354	2.86491	1.33631
k141_24253	1106	2.5248	1.44643	0.888881	1.07837	0.523148
k141_2999	1875	4.55374	2.48452	1.78707	2.06922	3.21426
k141_53626	2509	4.66155	2.76358	1.92747	1.89797	1.26594
k141_10506	15282	7.07482	3.88784	3.86269	3.18697	3.75434
k141_53628	1038	4.12128	2.25426	1.86606	1.86702	1.16334
k141_20602	3647	5.39983	2.4776	2.29579	2.92223	2.7487
k141_39446	1841	4.19392	2.26736	1.27866	1.92656	1.13696
k141_50523	63540	11.5929	6.0502	7.47604	5.54273	5.76757
k141_10507	1603	5.5289	1.85714	3.00553	3.67176	2.87351
k141_3005	1187	3.85859	2.69146	2.52788	1.16713	0.54557
k141_20603	1214	3.60663	1.29928	0.568652	2.30735	1.32698
k141_24254	4812	5.55028	2.73611	2.20745	2.81417	3.47918
k141_39449	2242	3.61987	2.07649	2.75102	1.54338	0.833396
k141_28496	44590	9.44305	5.00524	5.1498	4.43781	4.56148
k141_50530	1185	2.35971	1.85281	1.44791	0.5069	0.395674
k141_39452	1217	4.12779	2.437	1.25877	1.6908	0.898929
k141_10513	2057	3.32466	1.9122	1.51528	1.41246	1.33134
k141_28498	1090	2.01815	0.756048	0.529727	1.2621	0.843445
k141_53632	5486	4.78619	1.60041	1.19709	3.18578	2.76724
k141_50533	1753	3.61994	1.94139	1.24142	1.67855	0.936502
k141_6594	9862	6.85631	3.38867	2.60011	3.46764	3.20158
k141_20604	6005	5.80802	2.9013	2.35886	2.90672	3.82825
k141_57152	27335	8.17149	4.44847	4.19213	3.72302	3.58743
k141_53634	1181	3.32502	1.56971	1.16403	1.75531	1.51214
k141_39458	1476	2.83599	1.03483	0.703216	1.80116	1.17176
k141_10520	1254	2.9455	1.82526	2.03352	1.12024	0.488565
k141_50534	2242	5.01446	2.46455	1.33519	2.54991	1.84726
k141_57154	1377	4.15715	2.23143	2.45031	1.92572	1.1048
k141_53636	1256	2.97927	1.66062	2.34369	1.31865	1.22855
k141_6600	1484	3.82973	2.45815	1.34446	1.37157	1.68205
k141_53637	1031	3.98821	1.92497	2.53514	2.06324	1.6473
k141_20610	1317	3.69073	1.30681	0.815482	2.38392	1.58484
k141_10526	1038	2.60426	0.634043	0.406933	1.97021	1.1301
k141_28500	5787	4.389	2.13482	2.47956	2.25417	2.14739
k141_3009	10623	6.27354	2.80855	3.18257	3.46499	3.64427
k141_53639	1880	3.0982	1.51178	0.782291	1.58642	1.75309
k141_46598	23194	13.5981	6.67704	5.86381	6.92103	8.53558
k141_6604	1199	6.39328	3.24342	1.9934	3.14986	6.20212
k141_46600	1091	3.16113	1.20645	0.704308	1.95468	1.29936
k141_53643	1000	2.21951	1.16408	0.914228	1.05543	0.392044
k141_10532	1209	3.23312	1.59226	0.675941	1.64086	0.832159
k141_50545	1366	2.62539	1.36751	0.996625	1.25789	0.541966
k141_6608	1354	2.86624	1.6043	2.23135	1.26194	0.795877
k141_3014	2057	4.70444	3.09086	2.54742	1.61358	1.1555
k141_28508	1733	4.37431	2.24587	1.10231	2.12844	2.59919
k141_10534	1014	2.70961	2.13428	0.992861	0.575328	0.340767
k141_53645	1378	3.23516	1.63594	1.14805	1.59922	1.02219
k141_6609	1042	4.27436	1.08263	0.637916	3.19174	2.36511
k141_46604	1179	4.23774	2.16466	1.20989	2.07308	1.66225
k141_28510	1369	3.00629	0.826121	0.641399	2.18017	1.37303
k141_46607	1708	3.55528	1.86087	2.24168	1.69441	1.18311
k141_53651	1119	3.65132	2.08521	1.68587	1.56611	1.37136
k141_6612	2414	4.0557	2.27677	2.67976	1.77893	1.79125
k141_28513	2069	3.74074	1.63673	1.82331	2.10401	1.51656
k141_53652	1778	3.47262	1.47738	1.10371	1.99524	0.927891
k141_46611	1018	2.47391	0.484783	0.25004	1.98913	1.19684
k141_10538	4857	6.05421	3.57827	4.82077	2.47594	1.80009
k141_6616	1211	3.65588	2.07188	1.14051	1.58401	2.59388
k141_53654	1476	3.3701	0.597968	0.33789	2.77213	1.54282
k141_6617	1144	3.91396	1.7304	0.627728	2.18356	1.29833
k141_46614	1279	3.52837	1.10838	1.00688	2.41998	1.23194
k141_28518	1488	2.6223	1.33237	0.773538	1.28993	1.2845
k141_57157	13756	9.53353	4.37048	4.36883	5.16305	5.57157
k141_39460	18858	6.62191	3.24264	3.02962	3.37926	4.36522
k141_10540	3002	3.90978	1.96763	1.79156	1.94215	1.12446
k141_20613	13652	8.98251	4.11207	4.37336	4.87044	4.1713
k141_57158	1815	5.32731	2.57367	1.07222	2.75364	3.98992
k141_39461	1997	3.31438	1.84834	0.710387	1.46603	1.31852
k141_10541	1556	3.38477	1.72085	1.05793	1.66392	1.38458
k141_39462	1023	3.61946	2.48865	1.3194	1.13081	0.860576
k141_20615	1611	4.36087	2.05552	2.00618	2.30535	2.75191
k141_10543	1389	4.26259	2.02091	1.41585	2.24167	1.30278
k141_6623	2227	3.90982	1.71395	1.16955	2.19587	1.33709
k141_57162	1012	4.39278	1.77681	1.2579	2.61597	1.15903
k141_10544	1167	4.50795	1.75865	1.20762	2.7493	2.57566
k141_6624	1044	3.66068	1.66173	0.888628	1.99894	0.940738
k141_53663	1102	4.43924	2.60458	2.46861	1.83466	1.84702
k141_13575	43573	30.2282	15.2409	15.6152	14.9873	15.8354
k141_39464	2853	4.71397	1.81742	1.50297	2.89655	2.10949
k141_10545	1396	3.97458	1.75501	1.43417	2.21957	1.59477
k141_57165	1137	2.69586	2.26275	1.59468	0.433109	0.245761
k141_13576	1620	4.93561	2.98226	3.14039	1.95335	0.829518
k141_6627	1585	2.84062	1.69872	1.10702	1.1419	0.704624
k141_20624	1315	2.55957	0.892358	0.768838	1.66721	1.13834
k141_39467	1066	2.97211	1.16322	0.984705	1.80888	1.22403
k141_10546	1957	5.25067	2.36041	1.84207	2.89026	1.70054
k141_57166	1248	2.1887	0.926957	0.642179	1.26174	0.410986
k141_6629	1329	3.27376	1.36068	0.386877	1.91308	1.76562
k141_31587	672984	13.6778	6.83852	7.20203	6.8393	7.46022
k141_50550	18561	9.35314	4.77138	5.59393	4.58176	4.21605
k141_28520	10874	8.37045	4.01828	4.13795	4.35217	4.83334
k141_46618	9458	6.55844	3.41667	3.44391	3.14177	3.77673
k141_43140	63528	8.55672	4.51838	4.91557	4.03834	5.15842
k141_57169	2519	3.96572	2.13589	1.48194	1.82982	1.36199
k141_10550	1281	3.3153	1.03635	0.505445	2.27895	2.1421
k141_31589	1125	3.07303	1.15677	0.873072	1.91626	0.626513
k141_53666	5853	18.1069	9.57984	11.7031	8.52702	9.88271
k141_6632	2463	4.38351	1.98224	1.80341	2.40127	2.79959
k141_20632	1214	2.81989	1.16219	0.370983	1.65771	1.21906
k141_28524	1143	3.87847	2.24976	1.78526	1.62871	2.71257
k141_46621	1498	3.01714	1.31929	0.730723	1.69786	0.891493
k141_6633	1061	3.30322	2.07684	0.885992	1.22638	1.04642
k141_20633	1495	3.64567	1.02505	0.812406	2.62062	1.94479
k141_43145	1506	2.78054	1.61364	0.905346	1.1669	0.865498
k141_28525	1094	4.58233	2.60442	2.01621	1.97791	0.863836
k141_31592	2234	3.05524	1.05337	0.794338	2.00187	1.96908
k141_10552	3436	4.74865	2.55962	1.84196	2.18904	1.711
k141_28526	1840	4.15098	2.06429	1.99817	2.08668	1.67831
k141_31594	1360	3.81379	1.36767	0.706902	2.44612	3.47806
k141_43148	1435	3.50486	2.23186	1.042	1.273	0.51299
k141_57171	4840	4.75833	1.89625	1.55513	2.86208	2.29144
k141_46626	1561	4.4607	2.18797	2.09255	2.27273	1.6937
k141_6636	2301	4.86382	2.10032	2.7179	2.7635	2.17701
k141_50559	2624	3.50633	2.28979	1.73461	1.21655	0.87862
k141_10556	1286	4.94024	2.08081	1.93957	2.85943	1.63734
k141_20637	1475	5.252	3.14597	3.0637	2.10603	1.5963
k141_53676	1212	2.61939	1.96499	1.58637	0.654399	0.42942
k141_10558	1109	6.68447	3.36103	1.90223	3.32344	3.57748
k141_6639	1000	2.49446	1.33038	0.898501	1.16408	0.914227
k141_53677	1611	5.84005	3.40978	2.45501	2.43027	1.42388
k141_50561	2054	5.73568	3.56084	5.40449	2.17485	1.45792
k141_20639	1995	7.19821	3.32103	5.57035	3.87717	4.22488
k141_31599	2387	4.56007	1.93141	1.55428	2.62866	2.26759
k141_10560	1155	3.31315	1.65658	1.23895	1.65658	1.18403
k141_39470	11870	6.08665	3.47647	2.73042	2.61018	2.63212
k141_57176	2089	6.79759	3.46007	2.76811	3.33752	2.08907
k141_31600	1015	3.48201	2.38386	2.61232	1.09815	0.839705
k141_20640	1228	3.39823	1.8531	1.3017	1.54513	1.23313
k141_50562	2227	5.29638	3.75059	2.16662	1.5458	1.65965
k141_28528	5752	3.8486	2.22833	1.96254	1.62027	1.33023
k141_39472	1838	3.35115	1.76609	1.47546	1.58506	0.900747
k141_20642	1484	3.17316	1.2987	0.375698	1.87446	1.02393
k141_53681	1269	3.95816	2.37319	2.84268	1.58497	1.16435
k141_46632	3122	5.78472	2.68353	2.70333	3.10119	3.12503
k141_50563	1605	4.59987	2.14399	1.57753	2.45587	1.45935
k141_6647	1502	4.95085	2.32051	2.18228	2.63034	2.41849
k141_20643	1255	2.96802	1.7554	1.48077	1.21262	0.622579
k141_13577	16222	6.14388	2.77214	2.85769	3.37174	3.53578
k141_46633	1057	2.91032	1.50782	0.897382	1.4025	1.58939
k141_50564	1114	3.89961	1.53839	0.810344	2.36122	1.31471
k141_3018	32123	7.61034	3.85149	3.65172	3.75884	4.72274
k141_10566	2337	3.05092	1.60205	1.53014	1.44886	1.59331
k141_6648	1253	3.70736	2.14632	1.79399	1.56104	1.73002
k141_46634	1415	3.43736	1.10175	0.878707	2.33561	1.01494
k141_57183	2016	2.92753	1.06361	0.317285	1.86392	1.41653
k141_39476	1722	3.40025	1.59236	0.804772	1.80788	1.54655
k141_53683	2639	3.39512	1.90279	2.04526	1.49233	1.57841
k141_57184	1092	4.04225	1.98592	0.93837	2.05634	1.46913
k141_46636	1269	4.01366	2.35525	1.8002	1.65841	0.628521
k141_39478	1272	2.53237	1.35009	0.582361	1.18228	0.780033
k141_6649	2954	4.71884	2.68067	2.3765	2.03817	2.38911
k141_53685	1159	3.27992	1.30066	1.55956	1.97926	1.74297
k141_3021	2845	4.52676	2.90972	2.82214	1.61704	1.17227
k141_57185	1287	3.06055	1.68377	0.785426	1.37679	0.561611
k141_39479	1124	4.23587	2.98928	2.28575	1.24659	2.96645
k141_3022	1487	2.89849	1.79842	0.906025	1.10007	0.739974
k141_57186	1608	2.87417	1.08609	1.24242	1.78808	1.07634
k141_50572	1703	3.61184	1.63614	0.548313	1.9757	1.93143
k141_6651	1396	3.3282	1.45994	1.67341	1.86826	1.06744
k141_57187	1214	2.57348	1.67652	0.794821	0.896953	0.196547
k141_28532	7507	7.00526	3.46821	3.79241	3.53705	3.15169
k141_6652	1501	2.56308	1.71133	1.07139	0.851746	0.696972
k141_3024	1416	3.55463	1.88467	1.07097	1.66995	0.927439
k141_31601	11045	8.76048	4.20672	4.35057	4.55376	5.81664
k141_50576	1356	3.59698	1.34897	0.636274	2.24801	1.04743
k141_20645	8097	4.89074	2.69371	1.91623	2.19702	1.93795
k141_28533	1472	3.28821	2.21907	1.78956	1.06914	0.734471
k141_39485	1976	81.0964	40.2657	64.2792	40.8307	48.844
k141_50577	1069	5.26674	2.9001	1.22404	2.36663	1.64276
k141_6655	1401	6.65848	3.14812	1.36745	3.51036	2.07191
k141_53693	1697	3.21701	1.69418	0.572873	1.52283	1.01309
k141_3029	1203	3.81357	1.98733	1.75164	1.82624	1.33753
k141_39490	2343	4.34477	2.08552	3.8786	2.25924	2.10386
k141_50579	3121	4.64009	2.32947	2.32156	2.31062	2.1176
k141_53697	1813	2.87055	1.40583	1.23309	1.46472	1.62348
k141_3031	2561	5.36378	2.1823	3.66168	3.18149	3.21601
k141_46639	9055	5.56838	3.50486	3.47057	2.06353	2.22245
k141_39492	1427	2.74116	1.02333	1.51828	1.71783	0.469259
k141_20656	1059	4.35484	1.45578	2.97329	2.89906	2.89293
k141_31604	6497	5.17737	3.34287	4.69321	1.83451	2.19625
k141_28543	1606	4.12666	2.00265	2.05972	2.12401	1.4531
k141_57190	6895	30.1643	14.9507	17.9323	15.2136	17.8067
k141_53698	2099	4.7906	2.92504	1.54437	1.86557	1.86643
k141_31605	1482	4.22905	2.24061	2.3636	1.98844	1.35345
k141_3034	1286	2.29209	0.883838	0.517243	1.40825	0.315919
k141_28544	1941	3.18177	1.51655	0.739553	1.66522	2.12945
k141_6660	4896	6.27386	2.66757	2.92239	3.60629	4.06316
k141_20659	1198	2.99182	1.26091	1.10839	1.73091	0.675474
k141_24255	61410	52.4806	25.8489	29.6152	26.6317	29.2724
k141_57192	1226	5.85195	2.19326	1.52606	3.65869	3.07504
k141_3035	1545	3.20871	2.24741	1.59849	0.961299	0.425887
k141_28545	1185	2.48114	1.43698	0.929507	1.04416	0.412416
k141_20661	1280	3.75973	2.36125	1.79911	1.39848	0.883421
k141_50588	1314	3.57648	2.29359	2.77711	1.28289	0.678745
k141_46642	2928	5.08375	3.20177	3.19824	1.88198	3.43252
k141_28547	1072	2.89938	0.418891	0.478002	2.48049	0.447205
k141_50589	1094	2.46386	1.30321	0.716014	1.16064	0.717891
k141_24259	1247	4.74151	3.22889	3.19412	1.51262	1.01139
k141_20662	1595	3.40815	1.60721	1.19454	1.80094	2.2772
k141_3036	2887	4.2284	2.57261	2.56114	1.65579	1.90307
k141_39493	6184	4.77259	3.1441	2.86746	1.62849	1.963
k141_46643	2080	7.33804	3.24773	3.87551	4.09031	4.51734
k141_24260	1168	2.74206	0.935514	0.866741	1.80654	0.986856
k141_53705	1695	2.70632	1.75078	1.22734	0.955542	0.740499
k141_39494	1670	4.82316	3.72901	2.4154	1.09415	0.682405
k141_24263	1150	3.06464	1.8403	1.27038	1.22433	1.17324
k141_20666	1222	4.3532	2.23754	1.54192	2.11566	1.99908
k141_28552	1795	3.61226	2.26753	1.68784	1.34473	0.555032
k141_13579	20607	7.13653	3.86065	3.53331	3.27588	2.80186
k141_53706	2850	3.96257	2.64717	1.72173	1.31541	1.85248
k141_24264	1438	2.65075	1.77313	0.690835	0.877612	0.339008
k141_50595	1761	3.61034	2.6344	1.61352	0.975947	0.73469
k141_46648	1196	6.85975	3.90346	7.14107	2.95628	3.63165
k141_53707	1296	2.36728	0.792988	0.608742	1.57429	0.485284
k141_24265	1875	6.32358	2.30726	2.23553	4.01632	5.7897
k141_13582	1511	5.84289	3.65251	2.71698	2.19038	1.63442
k141_39496	3683	4.16179	1.91102	0.959935	2.25077	2.62373
k141_53708	1284	6.15852	2.73693	3.52229	3.42159	3.48794
k141_28553	4211	4.59154	2.11354	1.62008	2.478	1.21991
k141_20667	4333	3.98654	1.78678	2.47913	2.19976	2.21092
k141_39498	1027	3.52637	1.83208	0.769189	1.69429	1.16938
k141_24267	1402	4.60813	1.4908	0.910121	3.11733	1.89336
k141_28554	1022	2.97619	1.22835	0.817785	1.74784	1.05769
k141_10568	27284	7.59556	3.7342	4.11785	3.86136	3.83735
k141_6666	9049	8.53603	4.47045	4.74871	4.06558	5.32352
k141_13585	2852	5.00327	2.69426	2.40628	2.30901	2.54269
k141_39503	1028	3.00215	2.03871	1.05124	0.963441	0.853349
k141_20672	1790	4.17139	1.57801	1.16897	2.59338	2.09592
k141_10570	2068	3.27766	2.03604	1.17645	1.24162	0.586576
k141_43151	37803	9.22116	4.82589	6.84427	4.39528	6.00994
k141_50609	2029	4.54376	1.97773	0.936806	2.56603	2.5121
k141_46658	3870	5.0973	3.53738	3.91612	1.55992	1.48751
k141_10572	1146	2.48282	1.62405	0.918687	0.858779	0.778507
k141_53710	5486	31.8979	17.193	24.2149	14.7049	16.2668
k141_6671	1735	3.82834	2.36469	2.93111	1.46365	1.0459
k141_28556	4431	3.5622	1.79091	1.29746	1.77129	1.20137
k141_13590	1511	3.23071	2.21585	2.43427	1.01486	0.46083
k141_43152	2299	4.96138	2.70513	3.27804	2.25625	1.97793
k141_10573	1635	3.90371	2.04359	1.79696	1.86012	1.75578
k141_20676	1565	3.3381	1.90661	1.30301	1.43149	1.30414
k141_13591	1312	3.16969	1.31549	0.695937	1.8542	0.703373
k141_50613	1098	3.47	2.028	1.26648	1.442	1.19383
k141_39510	1046	4.87764	3.10759	3.80254	1.77004	1.2797
k141_53714	1155	2.8666	1.04257	0.841944	1.82403	1.60918
k141_39511	1254	2.76644	0.908305	0.675571	1.85813	1.35822
k141_50615	1640	5.17315	3.49611	3.36111	1.67704	1.35702
k141_39512	1529	3.46681	2.06219	2.35486	1.40461	1.08862
k141_43160	1036	3.22495	2.3177	1.43578	0.907249	0.718179
k141_6677	3934	4.05083	2.58942	2.08249	1.46142	1.3114
k141_53718	1277	2.83121	1.56064	0.60986	1.27057	0.627061
k141_20677	5413	5.46359	2.66246	1.95416	2.80113	2.20221
k141_10580	2648	4.02431	2.20392	1.95449	1.82039	1.87512
k141_53719	1272	6.46678	3.4523	1.87794	3.01448	1.85571
k141_13601	1039	2.93943	0.426142	0.244804	2.51328	1.29903
k141_6680	1085	3.47822	1.40932	0.564535	2.0689	1.10478
k141_50619	4205	4.51327	2.3253	2.31746	2.18797	1.90999
k141_39520	2375	3.41282	1.67238	1.28894	1.74045	1.80035
k141_20681	1191	3.61848	2.06313	1.31561	1.55535	1.58601
k141_13605	1416	3.76631	2.23293	1.84015	1.53338	1.18455
k141_39521	1225	3.68767	2.19432	2.80858	1.49335	0.475757
k141_28566	7264	7.05708	3.48088	4.80241	3.57619	3.11351
k141_39522	1382	5.38551	2.52025	2.70342	2.86526	2.35362
k141_20683	1923	3.34356	2.15671	1.15307	1.18685	0.678337
k141_13609	1383	2.52996	0.700389	0.409379	1.82957	1.12748
k141_28569	1056	2.85908	1.29958	0.567417	1.5595	0.733651
k141_39526	1208	3.25315	1.55856	0.885212	1.69459	0.569402
k141_53722	6568	4.81221	2.19892	1.33882	2.61329	2.78101
k141_43168	7252	5.92829	2.51929	2.59334	3.409	3.11744
k141_28570	1411	5.57654	3.03503	3.44846	2.54151	2.68443
k141_20687	1003	4.27072	2.40552	1.73692	1.86519	1.66101
k141_53723	1006	2.99559	1.23789	0.847423	1.75771	0.964378
k141_13614	1037	2.73802	1.05857	1.02108	1.67945	0.96004
k141_43170	1238	4.86667	1.78772	1.4527	3.07895	2.30983
k141_20689	1168	2.28318	1.74953	0.620093	0.533645	0.400651
k141_13615	1265	4.10711	1.81405	0.499696	2.29306	1.74081
k141_43171	1237	3.93766	2.55663	1.20131	1.38104	0.919715
k141_39529	2401	4.73339	2.25706	2.22234	2.47634	3.71519
k141_6684	8798	7.45115	3.61333	4.55571	3.83782	4.30839
k141_13617	1178	4.01667	1.47407	1.15224	2.54259	2.33184
k141_39530	1535	4.32568	2.23521	1.59505	2.09047	1.60043
k141_13618	1220	2.95098	0.923351	0.504379	2.02763	1.17051
k141_20693	1818	6.6686	3.02326	4.70918	3.64535	4.42331
k141_43173	2742	3.64107	2.30371	1.78706	1.33737	1.58344
k141_13619	1486	2.43372	1.42867	0.729595	1.00504	0.633717
k141_28573	6278	18.9063	9.48964	9.53228	9.41667	9.03669
k141_53734	1498	3.37214	1.47857	1.29903	1.89357	1.22312
k141_13620	1278	2.77203	1.15085	0.598101	1.62119	0.627367
k141_24270	25951	6.7777	3.46668	3.99648	3.31103	3.6574
k141_50622	13288	6.46164	3.18241	3.12541	3.27923	3.48513
k141_13621	1161	2.92286	1.84008	1.21734	1.08278	0.539281
k141_53736	1243	3.20349	1.79476	1.15276	1.40873	1.07055
k141_20698	1704	3.34558	1.37609	1.18559	1.96949	1.68321
k141_50623	1858	2.47102	1.38636	0.549899	1.08466	0.591466
k141_6691	2751	4.91971	2.00678	1.45773	2.91293	2.0139
k141_53738	1209	2.44554	0.79838	0.451202	1.64716	1.08801
k141_13624	1163	3.77277	2.23756	1.70948	1.53521	1.07232
k141_28579	1010	4.21711	2.74232	1.14867	1.47478	1.00266
k141_53739	1128	3.0534	1.3	0.764145	1.7534	0.827369
k141_6693	1544	5.16805	2.62863	2.28067	2.53942	1.74344
k141_24272	3574	5.93556	2.47325	2.52043	3.46231	3.06592
k141_50626	1155	3.16178	2.07285	1.28161	1.08893	0.745882
k141_13625	1823	3.93217	1.57391	1.1797	2.35826	1.68714
k141_28582	1069	3.41298	2.43769	2.14947	0.975283	1.13547
k141_53741	1717	3.42742	1.58246	1.05792	1.84497	1.43639
k141_20701	4274	4.63123	2.31513	4.22493	2.31609	2.87492
k141_53742	1427	4.39955	1.22724	1.07784	3.17231	2.44696
k141_50632	1059	2.96566	0.983351	0.224721	1.98231	1.37781
k141_28586	1423	3.27849	1.77509	0.633667	1.5034	0.828726
k141_13630	1063	2.66218	1.19275	0.821742	1.46943	1.16011
k141_43175	11170	6.1381	3.20394	3.42143	2.93416	2.16376
k141_53744	1098	4.163	2.139	1.98567	2.024	0.976396
k141_50634	1048	2.64526	1.25789	0.532999	1.38737	0.783394
k141_6703	1340	3.63285	2.24396	1.14029	1.38889	0.884101
k141_24273	5931	4.43014	2.35471	2.4134	2.07543	2.30195
k141_50636	1185	2.87672	1.40294	0.677272	1.47378	0.829651
k141_28588	2711	3.9514	1.79219	1.12565	2.1592	1.34219
k141_10582	26698	29.9844	15.6462	17.8653	14.3381	16.424
k141_13632	2523	4.07093	2.05155	1.37894	2.01938	1.29544
k141_24275	1194	3.68339	1.82573	1.15043	1.85766	2.0473
k141_10584	1045	2.55333	1.50792	1.39397	1.04541	0.481025
k141_6704	3258	4.62437	1.67816	1.13761	2.9462	2.29785
k141_28590	1300	3.49584	2.08985	1.76877	1.40599	0.71264
k141_13633	1487	4.02016	2.94528	1.80247	1.07487	0.874792
k141_50638	1611	3.68672	2.02578	0.7738	1.66094	0.714993
k141_24276	1510	2.75142	1.60411	1.87223	1.14731	0.433287
k141_13634	1720	3.0709	1.2312	2.15442	1.8397	1.44498
k141_20714	2503	3.93347	2.83285	1.61347	1.10062	0.781887
k141_28593	1493	2.80215	1.41075	1.87491	1.3914	1.01169
k141_6707	1818	4.15116	1.43779	1.45861	2.71337	1.32036
k141_10589	1555	3.93068	2.38641	1.44741	1.54427	1.13146
k141_43185	3262	5.40613	3.26391	2.64776	2.14223	2.59248
k141_13635	2019	4.21291	2.10932	2.43282	2.10359	1.51376
k141_20717	1182	3.02214	2.06089	0.72021	0.961255	1.49246
k141_10590	1151	4.56315	1.94777	1.01913	2.61538	0.847183
k141_6710	1417	4.53601	2.91585	2.19245	1.62017	1.74561
k141_28598	1125	2.22395	1.31451	0.494556	0.909445	0.450859
k141_17272	181610	11.4996	5.67424	6.23465	5.82537	6.66508
k141_24281	3714	6.29701	3.24281	1.93216	3.0542	3.39069
k141_43189	1065	4.11996	1.44674	1.1087	2.67322	3.29059
k141_17273	1868	3.3113	2.23729	1.61807	1.07401	0.4575
k141_43191	1288	3.85714	1.39328	0.566815	2.46387	1.30863
k141_13641	2187	4.62039	2.33892	2.32278	2.28147	1.75791
k141_39540	21414	7.27547	3.81967	3.66006	3.45581	3.38435
k141_6717	1397	2.5843	1.66128	0.74959	0.923018	0.699775
k141_10598	1051	2.70304	1.25918	0.87288	1.44386	0.999206
k141_28601	3489	3.78679	2.01533	1.99915	1.77145	1.5976
k141_17278	1305	2.86081	1.16156	0.797263	1.69925	1.83403
k141_43194	1614	2.6372	1.88325	0.944123	0.753958	0.411377
k141_24286	2269	2.91939	1.4924	1.71365	1.42699	1.06323
k141_10600	1152	3.20968	1.75617	1.03735	1.45351	0.420907
k141_13643	1110	2.82806	1.36957	0.634804	1.4585	0.853859
k141_3047	53212	9.0096	4.71742	5.26707	4.29218	4.58712
k141_43195	1130	3.61047	1.35853	1.1982	2.25194	1.94811
k141_17280	1038	2.52979	1.3383	0.556354	1.19149	0.508555
k141_10601	1036	3.03092	1.8145	0.614437	1.21642	0.70765
k141_24287	1150	2.30608	1.45627	0.824922	0.84981	0.477894
k141_13645	1139	4.36599	2.50913	1.70977	1.85687	1.07855
k141_24288	1219	5.20517	2.32025	1.75358	2.88492	3.64659
k141_10603	1020	2.95228	1.05857	0.902103	1.89371	1.35894
k141_17281	2017	5.88275	2.41793	2.94517	3.46483	2.79523
k141_6723	3646	3.27649	1.50169	1.1246	1.7748	1.15678
k141_28608	1853	3.68604	1.36923	1.4679	2.31681	2.0843
k141_39547	2592	4.42342	2.32157	1.32776	2.10184	1.71522
k141_3052	1289	1.80185	0.925273	0.553234	0.876574	0.466264
k141_13648	1321	3.78659	1.21913	0.897933	2.56746	0.951054
k141_17284	1004	3.95143	2.00442	2.28062	1.94702	1.44028
k141_43201	2016	5.63452	2.98384	2.13796	2.65068	1.45851
k141_39548	1707	3.86824	2.37912	1.73429	1.48912	1.4453
k141_6726	1636	3.21847	2.39727	1.12054	0.821196	0.52299
k141_28609	1848	6.97086	3.636	2.86169	3.33486	1.8615
k141_6727	1189	2.70761	1.38772	1.40458	1.31989	0.414091
k141_43206	1184	4.5663	2.53407	1.19285	2.03223	1.31418
k141_17290	1143	2.76172	0.947368	0.933057	1.81435	1.27585
k141_39552	1274	3.02041	1.39626	0.925399	1.62415	1.55732
k141_53745	21603	7.08059	3.50523	3.55839	3.57535	4.73287
k141_6729	1806	4.3226	2.62295	2.40493	1.69965	1.37489
k141_39553	1433	4.6764	2.34607	2.44839	2.33034	2.24538
k141_3057	3018	3.86986	1.9476	1.15481	1.92226	1.5428
k141_13649	4382	4.47316	2.41597	2.46479	2.05719	2.0072
k141_17292	1098	3.842	2.696	3.29688	1.146	0.599277
k141_24296	2882	5.29023	2.62249	2.27607	2.66774	2.20611
k141_6730	1562	4.63115	2.61544	1.43847	2.01571	1.37705
k141_31608	75303	12.1286	6.17335	9.90812	5.95528	9.51183
k141_17293	1184	2.32228	1.16483	0.736857	1.15746	0.359514
k141_24300	1067	2.20433	1.44272	0.579618	0.76161	0.313976
k141_28621	1391	5.26992	1.39211	0.758668	3.8778	2.20796
k141_13652	1839	3.12809	1.56749	1.1927	1.5606	0.900491
k141_17295	1482	2.70231	1.22038	0.714239	1.48194	0.696701
