EvaluationSet	Reference	GenBankAssembly	ExpectedAbundancePct	AbundanceBin	Branch	EvidenceClass	GenomeFractionPct	RecoveredGe90Pct	FullGenomeGe99Pct	MismatchesPer100Kbp	IndelsPer100Kbp	ReferenceReportPresent	BranchReportPresent
MOCK1+MOCK2	Archaeoglobus_fulgidus_DSM_4304	GCA_000008665.1	1.16000918119	>=1%	sr-metaspades-co	biological	14.072	no	no	176.38	16.98	yes	yes
MOCK1+MOCK2	Neisseria_meningitidis_MC58	GCA_000008805.1	0.0442109840205	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Neisseria_meningitidis_MC58	GCA_000008805.1	0.0442109840205	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Nitrosomonas_europaea_ATCC_19718	GCA_000009145.1	5.64325249973	>=1%	sr-megahit-co	biological	96.124	yes	no	3.18	0.59	yes	yes
MOCK1+MOCK2	Nitrosomonas_europaea_ATCC_19718	GCA_000009145.1	5.64325249973	>=1%	sr-metaspades-co	biological	95.902	yes	no	4.48	0.93	yes	yes
MOCK1+MOCK2	Pseudomonas_fluorescens_SBW25	GCA_000009225.1	1.06174957996	>=1%	sr-megahit-co	biological	62.344	no	no	168.88	2.19	yes	yes
MOCK1+MOCK2	Pseudomonas_fluorescens_SBW25	GCA_000009225.1	1.06174957996	>=1%	sr-metaspades-co	biological	69.095	no	no	175.63	7.55	yes	yes
MOCK1+MOCK2	Trichormus_sp._PCC_7120	GCA_000009705.1	1.36176795315	>=1%	sr-megahit-co	biological	29.7	no	no	119.04	3.31	yes	yes
MOCK1+MOCK2	Trichormus_sp._PCC_7120	GCA_000009705.1	1.36176795315	>=1%	sr-metaspades-co	biological	37.453	no	no	135.35	7.04	yes	yes
MOCK1+MOCK2	Gemmatimonas_aurantiaca_T-27	GCA_000010305.1	2.39782995786	>=1%	sr-megahit-co	biological	99.94	yes	yes	4.96	0.37	yes	yes
MOCK1+MOCK2	Gemmatimonas_aurantiaca_T-27	GCA_000010305.1	2.39782995786	>=1%	sr-metaspades-co	biological	99.906	yes	yes	2.63	0.17	yes	yes
MOCK1+MOCK2	Bifidobacterium_adolescentis_ATCC_15703	GCA_000010425.1	0.0480186285773	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Bifidobacterium_adolescentis_ATCC_15703	GCA_000010425.1	0.0480186285773	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Porphyromonas_gingivalis_ATCC_33277	GCA_000010505.1	2.19889339295	>=1%	sr-megahit-co	biological	93.498	yes	no	25.31	2.54	yes	yes
MOCK1+MOCK2	Porphyromonas_gingivalis_ATCC_33277	GCA_000010505.1	2.19889339295	>=1%	sr-metaspades-co	biological	92.586	yes	no	22.93	1.28	yes	yes
MOCK1+MOCK2	Bacteroides_thetaiotaomicron_VPI-5482	GCA_000011065.1	0.321222876214	0.1-<1%	sr-megahit-co	biological	0.534	no	no	443.4	65.47	yes	yes
MOCK1+MOCK2	Bacteroides_thetaiotaomicron_VPI-5482	GCA_000011065.1	0.321222876214	0.1-<1%	sr-metaspades-co	biological	0.651	no	no	295.24	24.4	yes	yes
MOCK1+MOCK2	Pyrococcus_horikoshii_OT3	GCA_000011105.1	5.81412482097	>=1%	sr-megahit-co	biological	99.628	yes	yes	2.48	0.69	yes	yes
MOCK1+MOCK2	Pyrococcus_horikoshii_OT3	GCA_000011105.1	5.81412482097	>=1%	sr-metaspades-co	biological	99.617	yes	yes	4.04	1.21	yes	yes
MOCK1+MOCK2	Sulfurisphaera_tokodaii_str._7	GCA_000011205.1	0.0748730074167	<0.1%	sr-megahit-co	biological	0.048	no	no	1413.98	157.11	yes	yes
MOCK1+MOCK2	Sulfurisphaera_tokodaii_str._7	GCA_000011205.1	0.0748730074167	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	yes	no
MOCK1+MOCK2	Methanococcus_maripaludis_S2	GCA_000011585.1	0.456366832473	0.1-<1%	sr-megahit-co	biological	16.229	no	no	368.13	4.82	yes	yes
MOCK1+MOCK2	Methanococcus_maripaludis_S2	GCA_000011585.1	0.456366832473	0.1-<1%	sr-metaspades-co	biological	17.91	no	no	289.46	14.12	yes	yes
MOCK1+MOCK2	Ruegeria_pomeroyi_DSS-3	GCA_000011965.2	0.0660644183089	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Ruegeria_pomeroyi_DSS-3	GCA_000011965.2	0.0660644183089	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Phocaeicola_vulgatus_ATCC_8482	GCA_000012825.1	0.484952100573	0.1-<1%	sr-megahit-co	biological	12.712	no	no	186.67	4.26	yes	yes
MOCK1+MOCK2	Phocaeicola_vulgatus_ATCC_8482	GCA_000012825.1	0.484952100573	0.1-<1%	sr-metaspades-co	biological	17.706	no	no	238.97	10.27	yes	yes
MOCK1+MOCK2	Staphylococcus_aureus_USA300_FPR3757	GCA_000013465.1	0.0346065288712	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Staphylococcus_aureus_USA300_FPR3757	GCA_000013465.1	0.0346065288712	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Paraburkholderia_xenovorans_LB400	GCA_000013645.1	0.571047713033	0.1-<1%	sr-megahit-co	biological	3.196	no	no	252.99	8.68	yes	yes
MOCK1+MOCK2	Paraburkholderia_xenovorans_LB400	GCA_000013645.1	0.571047713033	0.1-<1%	sr-metaspades-co	biological	4.256	no	no	254.71	11.12	yes	yes
MOCK1+MOCK2	Lactobacillus_gasseri_ATCC_33323	GCA_000014425.1	0.0530999649346	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Lactobacillus_gasseri_ATCC_33323	GCA_000014425.1	0.0530999649346	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Chlorobium_phaeobacteroides_DSM_266	GCA_000015125.1	0.685382239468	0.1-<1%	sr-megahit-co	biological	65.079	no	no	153.33	4.55	yes	yes
MOCK1+MOCK2	Chlorobium_phaeobacteroides_DSM_266	GCA_000015125.1	0.685382239468	0.1-<1%	sr-metaspades-co	biological	69.32	no	no	136.44	7.09	yes	yes
MOCK1+MOCK2	Acinetobacter_baumannii_ATCC_17978	GCA_000015425.1	0.023124178278	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Acinetobacter_baumannii_ATCC_17978	GCA_000015425.1	0.023124178278	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Pyrobaculum_calidifontis_JCM_11548	GCA_000015805.1	2.52696400032	>=1%	sr-megahit-co	biological	30.282	no	no	188.67	1.48	yes	yes
MOCK1+MOCK2	Pyrobaculum_calidifontis_JCM_11548	GCA_000015805.1	2.52696400032	>=1%	sr-metaspades-co	biological	39.062	no	no	193.91	7.26	yes	yes
MOCK1+MOCK2	Ruminiclostridium_thermocellum_ATCC_27405	GCA_000015865.1	0.266944392613	0.1-<1%	sr-megahit-co	biological	3.284	no	no	320.17	8.67	yes	yes
MOCK1+MOCK2	Ruminiclostridium_thermocellum_ATCC_27405	GCA_000015865.1	0.266944392613	0.1-<1%	sr-metaspades-co	biological	4.602	no	no	324.08	18.66	yes	yes
MOCK1+MOCK2	Cereibacter_A_sphaeroides_ATCC_17029	GCA_000015985.1	0.0223516556184	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Cereibacter_A_sphaeroides_ATCC_17029	GCA_000015985.1	0.0223516556184	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Shewanella_loihica_PV-4	GCA_000016065.1	0.549340000068	0.1-<1%	sr-megahit-co	biological	3.644	no	no	183.07	3.58	yes	yes
MOCK1+MOCK2	Shewanella_loihica_PV-4	GCA_000016065.1	0.549340000068	0.1-<1%	sr-metaspades-co	biological	4.783	no	no	182.25	8.18	yes	yes
MOCK1+MOCK2	Chlorobium_phaeovibrioides_DSM_265	GCA_000016085.1	1.28477064983	>=1%	sr-megahit-co	biological	99.178	yes	yes	16.08	1.38	yes	yes
MOCK1+MOCK2	Chlorobium_phaeovibrioides_DSM_265	GCA_000016085.1	1.28477064983	>=1%	sr-metaspades-co	biological	98.914	yes	no	15.83	0.67	yes	yes
MOCK1+MOCK2	Methanococcus_maripaludis_C5	GCA_000016125.1	1.14588866906	>=1%	sr-megahit-co	biological	88.894	no	no	372.99	9.38	yes	yes
MOCK1+MOCK2	Methanococcus_maripaludis_C5	GCA_000016125.1	1.14588866906	>=1%	sr-metaspades-co	biological	88.57	no	no	280.17	9.75	yes	yes
MOCK1+MOCK2	Pyrobaculum_arsenaticum_DSM_13514	GCA_000016385.1	0.0476542893302	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Pyrobaculum_arsenaticum_DSM_13514	GCA_000016385.1	0.0476542893302	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Micromonospora_tropica_CNB-440	GCA_000016425.1	0.487520305658	0.1-<1%	sr-megahit-co	biological	0.041	no	no	661.63	0	yes	yes
MOCK1+MOCK2	Micromonospora_tropica_CNB-440	GCA_000016425.1	0.487520305658	0.1-<1%	sr-metaspades-co	biological	0.079	no	no	460.72	121.24	yes	yes
MOCK1+MOCK2	Caldicellulosiruptor_saccharolyticus_DSM_8903	GCA_000016545.1	0.884782380163	0.1-<1%	sr-megahit-co	biological	95.295	yes	no	19.58	2.19	yes	yes
MOCK1+MOCK2	Caldicellulosiruptor_saccharolyticus_DSM_8903	GCA_000016545.1	0.884782380163	0.1-<1%	sr-metaspades-co	biological	94.83	yes	no	31.55	2.06	yes	yes
MOCK1+MOCK2	Thermotoga_petrophila_RKU-1	GCA_000016785.1	6.90113063354	>=1%	sr-megahit-co	biological	98.233	yes	no	22.99	0.39	yes	yes
MOCK1+MOCK2	Thermotoga_petrophila_RKU-1	GCA_000016785.1	6.90113063354	>=1%	sr-metaspades-co	biological	98.241	yes	no	48.54	1.67	yes	yes
MOCK1+MOCK2	Shewanella_baltica_OS185	GCA_000017325.1	1.34703173889	>=1%	sr-megahit-co	biological	51.123	no	no	930.82	20.29	yes	yes
MOCK1+MOCK2	Shewanella_baltica_OS185	GCA_000017325.1	1.34703173889	>=1%	sr-metaspades-co	biological	50.228	no	no	952.99	19.41	yes	yes
MOCK1+MOCK2	Ignicoccus_hospitalis_KIN4_I	GCA_000017945.1	2.81853676958	>=1%	sr-megahit-co	biological	90.964	yes	no	95.97	0.76	yes	yes
MOCK1+MOCK2	Ignicoccus_hospitalis_KIN4_I	GCA_000017945.1	2.81853676958	>=1%	sr-metaspades-co	biological	94.312	yes	no	92.02	3.84	yes	yes
MOCK1+MOCK2	Micromonospora_arenicola_CNS-205	GCA_000018265.1	0.387802919358	0.1-<1%	sr-megahit-co	biological	0.448	no	no	397.48	7.72	yes	yes
MOCK1+MOCK2	Micromonospora_arenicola_CNS-205	GCA_000018265.1	0.387802919358	0.1-<1%	sr-metaspades-co	biological	0.662	no	no	389.99	20.94	yes	yes
MOCK1+MOCK2	Herpetosiphon_aurantiacus_DSM_785	GCA_000018565.1	1.63856666869	>=1%	sr-megahit-co	biological	98.094	yes	no	22.27	1.38	yes	yes
MOCK1+MOCK2	Herpetosiphon_aurantiacus_DSM_785	GCA_000018565.1	1.63856666869	>=1%	sr-metaspades-co	biological	97.762	yes	no	23.05	1.39	yes	yes
MOCK1+MOCK2	Chloroflexus_aurantiacus_J-10-fl	GCA_000018865.1	0.201828811825	0.1-<1%	sr-megahit-co	biological	20.841	no	no	194.3	1.73	yes	yes
MOCK1+MOCK2	Chloroflexus_aurantiacus_J-10-fl	GCA_000018865.1	0.201828811825	0.1-<1%	sr-metaspades-co	biological	27.258	no	no	178.27	7.61	yes	yes
MOCK1+MOCK2	Thermotoga_neapolitana_DSM_4359	GCA_000018945.1	1.59611845031	>=1%	sr-megahit-co	biological	99.464	yes	yes	7.45	2.71	yes	yes
MOCK1+MOCK2	Thermotoga_neapolitana_DSM_4359	GCA_000018945.1	1.59611845031	>=1%	sr-metaspades-co	biological	99.576	yes	yes	15.92	3.36	yes	yes
MOCK1+MOCK2	Thermoanaerobacter_pseudethanolicus_ATCC_33223	GCA_000019085.1	2.46405780243	>=1%	sr-megahit-co	biological	95.041	yes	no	5.47	0.93	yes	yes
MOCK1+MOCK2	Thermoanaerobacter_pseudethanolicus_ATCC_33223	GCA_000019085.1	2.46405780243	>=1%	sr-metaspades-co	biological	94.351	yes	no	13.27	1.35	yes	yes
MOCK1+MOCK2	Leptothrix_cholodnii_SP-6	GCA_000019785.1	0.0494130435066	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Leptothrix_cholodnii_SP-6	GCA_000019785.1	0.0494130435066	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Akkermansia_muciniphila_ATCC_BAA-835	GCA_000020225.1	0.901098232161	0.1-<1%	sr-megahit-co	biological	32.909	no	no	188.14	1.03	yes	yes
MOCK1+MOCK2	Akkermansia_muciniphila_ATCC_BAA-835	GCA_000020225.1	0.901098232161	0.1-<1%	sr-metaspades-co	biological	41.157	no	no	184.24	8.4	yes	yes
MOCK1+MOCK2	Sulfurihydrogenibium_sp._YO3AOP1	GCA_000020325.1	0.687257675071	0.1-<1%	sr-megahit-co	biological	11.587	no	no	201.37	3.29	yes	yes
MOCK1+MOCK2	Sulfurihydrogenibium_sp._YO3AOP1	GCA_000020325.1	0.687257675071	0.1-<1%	sr-metaspades-co	biological	16.676	no	no	194.52	8.49	yes	yes
MOCK1+MOCK2	Chlorobium_limicola_DSM_245	GCA_000020465.1	2.30457273171	>=1%	sr-megahit-co	biological	97.171	yes	no	21.1	2.9	yes	yes
MOCK1+MOCK2	Chlorobium_limicola_DSM_245	GCA_000020465.1	2.30457273171	>=1%	sr-metaspades-co	biological	96.525	yes	no	21.84	2.96	yes	yes
MOCK1+MOCK2	Geobacter_bemidjiensis_Bem	GCA_000020725.1	0.00328889023902	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Geobacter_bemidjiensis_Bem	GCA_000020725.1	0.00328889023902	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Hydrogenobaculum_sp._Y04AAS1	GCA_000020785.1	1.62035767665	>=1%	sr-megahit-co	biological	82.263	no	no	89	1.48	yes	yes
MOCK1+MOCK2	Hydrogenobaculum_sp._Y04AAS1	GCA_000020785.1	1.62035767665	>=1%	sr-metaspades-co	biological	87.029	no	no	94.43	5.3	yes	yes
MOCK1+MOCK2	Persephonella_marina_EX-H1	GCA_000021565.1	2.78639971813	>=1%	sr-megahit-co	biological	99.653	yes	yes	1.52	0.15	yes	yes
MOCK1+MOCK2	Persephonella_marina_EX-H1	GCA_000021565.1	2.78639971813	>=1%	sr-metaspades-co	biological	99.617	yes	yes	2.53	0.1	yes	yes
MOCK1+MOCK2	Dictyoglomus_turgidum_DSM_6724	GCA_000021645.1	0.68091681226	0.1-<1%	sr-megahit-co	biological	0.055	no	no	0	0	yes	yes
MOCK1+MOCK2	Dictyoglomus_turgidum_DSM_6724	GCA_000021645.1	0.68091681226	0.1-<1%	sr-metaspades-co	biological	0.117	no	no	0	0	yes	yes
MOCK1+MOCK2	Shewanella_baltica_OS223	GCA_000021665.1	2.51852176444	>=1%	sr-megahit-co	biological	85.933	no	no	620.28	16.98	yes	yes
MOCK1+MOCK2	Shewanella_baltica_OS223	GCA_000021665.1	2.51852176444	>=1%	sr-metaspades-co	biological	84.006	no	no	548.98	14.26	yes	yes
MOCK1+MOCK2	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.213472920356	0.1-<1%	sr-megahit-co	biological	5.841	no	no	268.56	15.73	yes	yes
MOCK1+MOCK2	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.213472920356	0.1-<1%	sr-metaspades-co	biological	7.598	no	no	189.32	9.94	yes	yes
MOCK1+MOCK2	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.198368045458	0.1-<1%	sr-megahit-co	biological	0.783	no	no	315.68	3.09	yes	yes
MOCK1+MOCK2	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.198368045458	0.1-<1%	sr-metaspades-co	biological	1.362	no	no	309.49	3.56	yes	yes
MOCK1+MOCK2	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0340102826422	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0340102826422	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Haloferax_volcanii_DS2	GCA_000025685.1	0.0479297702905	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Haloferax_volcanii_DS2	GCA_000025685.1	0.0479297702905	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.60589035513	>=1%	sr-megahit-co	biological	99.367	yes	yes	4.56	4.1	yes	yes
MOCK1+MOCK2	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.60589035513	>=1%	sr-metaspades-co	biological	99.551	yes	yes	9.58	4.16	yes	yes
MOCK1+MOCK2	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.03391897987	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.03391897987	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Pauljensenia_odontolyticus_ATCC_17982	GCA_000154225.1	0.0419911856596	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Pauljensenia_odontolyticus_ATCC_17982	GCA_000154225.1	0.0419911856596	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3568344833	>=1%	sr-megahit-co	biological	31.721	no	no	205.93	3.01	yes	yes
MOCK1+MOCK2	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3568344833	>=1%	sr-metaspades-co	biological	38.771	no	no	233.89	9.86	yes	yes
MOCK1+MOCK2	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.13255967831	>=1%	sr-megahit-co	biological	98.855	yes	no	1.87	0.98	yes	yes
MOCK1+MOCK2	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.13255967831	>=1%	sr-metaspades-co	biological	98.828	yes	no	8.05	1.63	yes	yes
MOCK1+MOCK2	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.180802511082	0.1-<1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.180802511082	0.1-<1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0525083428637	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0525083428637	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Bordetella_pertussis_RB50	GCA_000195675.1	0.473286909285	0.1-<1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Bordetella_pertussis_RB50	GCA_000195675.1	0.473286909285	0.1-<1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.02695428267	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.02695428267	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.30846856395	>=1%	sr-megahit-co	biological	97.754	yes	no	40.1	0.66	yes	yes
MOCK1+MOCK2	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.30846856395	>=1%	sr-metaspades-co	biological	98.029	yes	no	39.81	1.45	yes	yes
MOCK1+MOCK2	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.651409001645	0.1-<1%	sr-megahit-co	biological	21.482	no	no	165.77	1.1	yes	yes
MOCK1+MOCK2	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.651409001645	0.1-<1%	sr-metaspades-co	biological	28.773	no	no	181.37	8.24	yes	yes
MOCK1+MOCK2	Cutibacterium_acnes_ATCC_11828	GCA_000231215.1	0.0404673119865	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Cutibacterium_acnes_ATCC_11828	GCA_000231215.1	0.0404673119865	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00350967222266	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00350967222266	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0578694045874	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0578694045874	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0466229520353	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0466229520353	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Clostridium_beijerinckii_ATCC_35702	GCA_000767745.1	0.0170678458718	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Clostridium_beijerinckii_ATCC_35702	GCA_000767745.1	0.0170678458718	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Streptococcus_mutans_UA159-FR	GCA_000817065.1	0.0494378983874	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Streptococcus_mutans_UA159-FR	GCA_000817065.1	0.0494378983874	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.08764591118	>=1%	sr-megahit-co	biological	78.924	no	no	83.54	1.27	yes	yes
MOCK1+MOCK2	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.08764591118	>=1%	sr-metaspades-co	biological	86.012	no	no	84.78	5.59	yes	yes
MOCK1+MOCK2	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.755727551496	0.1-<1%	sr-megahit-co	biological	97.159	yes	no	18.77	8.35	yes	yes
MOCK1+MOCK2	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.755727551496	0.1-<1%	sr-metaspades-co	biological	95.425	yes	no	22.71	5.14	yes	yes
MOCK1+MOCK2	Pseudomonas_aeruginosa_ATCC_9027	GCA_002563335.1	0.0159299894804	<0.1%	sr-megahit-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Pseudomonas_aeruginosa_ATCC_9027	GCA_002563335.1	0.0159299894804	<0.1%	sr-metaspades-co	biological	0	no	no	NA	NA	no	no
MOCK1+MOCK2	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.29809097564	>=1%	sr-megahit-co	biological	96.838	yes	no	19.89	2.42	yes	yes
MOCK1+MOCK2	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.29809097564	>=1%	sr-metaspades-co	biological	96.457	yes	no	33.7	2.88	yes	yes
MOCK1+MOCK2	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.78901522224	>=1%	sr-megahit-co	biological	96.223	yes	no	35.28	0.57	yes	yes
MOCK1+MOCK2	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.78901522224	>=1%	sr-metaspades-co	biological	96.293	yes	no	43.3	1.95	yes	yes
